big_demand,prob_lead_demand
331,0.022973931889899116
332,0.02282207634758782
333,0.022598655856428371
334,0.022305833985038735
335,0.021946376952645452
336,0.021523611977568392
337,0.021041378269809154
338,0.020503971638519483
339,0.019916083784861833
340,0.019282737424733017
341,0.018609218433227069
342,0.017901006223513684
343,0.017163703567627978
344,0.016402967036724461
345,0.015624439185384587
346,0.014833683530752786
347,0.014036123285128752
348,0.013236984692944062
349,0.012441245702766919
350,0.011653590575190985
351,0.010878370891306973
352,0.010119573287050137
353,0.0093807940991206071
354,0.0086652209713243434
355,0.0079756401466702567
356,0.0073144078184860691
357,0.0066834392474900452
358,0.0060842512422506091
359,0.0055179408878760026
360,0.0049852215869704789
361,0.0044864445761690378
362,0.0040216240014535384
363,0.0035904648585979053
364,0.0031923931006252355
365,0.0028265872256184256
366,0.0024920106842260524
367,0.0021874444850143787
368,0.0019115194254315817
369,0.0016627474343818066
370,0.0014395515769720668
371,0.0012402943406114985
372,0.0010633038921157346
373,0.00090689806577093249
374,0.00076940591064398592
375,0.000649186690264346
376,0.00054464628792644178
377,0.00045425102535500962
378,0.00037653895071952794
379,0.00031012869362920389
380,0.00025372601967038497
381,0.00020612824533896174
382,0.00016622669609381633
383,0.00013300740604337024
384,0.00010555026787798579
385,8.3026846524212857E-05
386,6.469707009766653E-05
387,4.9905007560949673E-05
388,3.8073934554366341E-05
389,2.8700877673803605E-05
390,2.1350813547244112E-05
391,1.5650682945787519E-05
392,1.1283362403316102E-05
393,7.9817169617132045E-06
394,5.5228382516068523E-06
395,3.7225526905669669E-06
396,2.4302656285305845E-06
397,1.5241892441593111E-06
398,9.0698528483919E-07
399,5.0183866278229577E-07
400,2.4896470390814038E-07
401,1.0254164235637857E-07
402,2.8050823217926987E-08
