s_Q,prob_lead_lifetime
1024,0.0061037179121945975
1147,8.8289255075951985E-10
963,0.0098543919975275524
1148,6.8740760525022316E-10
1025,0.0058468673397404965
1149,5.3343170107938179E-10
920,0.0010166251996676188
1150,4.1254150679180523E-10
1026,0.0055943787100342516
1151,3.179402666451034E-10
964,0.010116656221839906
1152,2.4416053145807845E-10
1027,0.0053466215846962846
1153,1.868179393762601E-10
933,0.0025760805410106318
1154,1.4240789015850945E-10
1028,0.0051039344317147621
1155,1.0813815135799031E-10
965,0.010373853367445731
1156,8.1791472870951126E-11
1029,0.0048666244871880815
1157,6.1613185338429035E-11
1158,4.6219533878798226E-11
1030,0.0046349677897353581
1159,3.4523166219467592E-11
966,0.010625273500225227
1160,2.5672766715640697E-11
1031,0.0044092093799890219
1161,1.9004316915833342E-11
934,0.0027421958926099046
1162,1.4001879953281918E-11
1032,0.0041895636566955481
1163,1.0266159661728591E-11
967,0.010870210265256293
1164,7.4893844277609664E-12
1033,0.0039762148801709279
1165,5.43531792165234E-12
917,0.00079466775650678515
1166,3.923410626975845E-12
1034,0.0037693178131889518
1167,2.8162833402551251E-12
968,0.011107964134947664
1168,2.0098816287647074E-12
1035,0.0035689984888245853
1169,1.4257630530854951E-12
935,0.0029153357712504639
1170,1.0050806286050893E-12
1036,0.0033753550943313344
1171,7.0390984038493454E-13
969,0.011337845684508402
1172,4.89635397973706E-13
1037,0.0031884589597997092
1173,3.3817027062305413E-13
1174,2.31825469287538E-13
1038,0.0030083556401215047
1175,1.5768631600240779E-13
970,0.011559178873623472
1176,1.0638106678136637E-13
1039,0.0028350660786684973
1177,7.1151997591280763E-14
936,0.0030955073345102276
1178,4.7158486929960289E-14
1040,0.0026685878410801552
1179,3.0957120868099303E-14
971,0.011771304312784493
1180,2.0116145588128587E-14
1041,0.0025088964076382583
1181,1.2931309983938906E-14
921,0.0011006479388379552
1182,8.2177808854802315E-15
1042,0.0023559465128811324
1183,5.1587895891525729E-15
972,0.011973582492483315
1184,3.1963184318855844E-15
1043,0.00220967352137024
1185,1.9527347141216089E-15
937,0.003282693091114992
1186,1.175048415315467E-15
1044,0.0020699948288602737
1187,6.9558853996034849E-16
973,0.012165396953419125
1188,4.0450361671491834E-16
1045,0.0019368112785333408
1189,2.3070873107481844E-16
1190,1.2881467522262788E-16
1046,0.0018100085824306082
1191,7.0255336781931148E-17
974,0.01234615737600068
1192,3.7332877964944166E-17
1047,0.0016894587387431166
1193,1.926978948528608E-17
938,0.0034768495990510221
1194,9.62593365989212E-18
1048,0.0015750214361992334
1195,4.6328528517836671E-18
975,0.012515302567744874
1196,2.13645302323249E-18
1049,0.0014665454374014493
1197,9.3746294934482556E-19
1198,3.8791836022457338E-19
1050,0.0013638699336118256
1199,1.4959316944367782E-19
976,0.012672303327680963
1200,5.2899019165724929E-20
1051,0.0012668258641556328
1201,1.6762340244141308E-20
939,0.003677906244092474
1202,4.5964383982475877E-21
1052,0.0011752371942988259
1203,1.0296884450936885E-21
977,0.012816665167562982
1204,1.6890392259554168E-22
1053,0.0010889221461497503
1205,1.5369144140153977E-23
1054,0.0010076943778317676
978,0.012947930870567359
1055,0.00093136410686486977
940,0.0038857641113865791
1056,0.00085973917437462042
979,0.013065682869200481
1057,0.00079262604741034989
922,0.0011900228944866471
1058,0.000729830757296368
980,0.013169545425355235
1059,0.00067115977255550324
941,0.0041002949626344157
1060,0.00061642080552958391
981,0.013259186596823711
1061,0.00056542355237318106
1062,0.00051798036661221056
982,0.01333431997608585
1063,0.00047390686693563
942,0.004321340331181504
1064,0.0004330224803247667
983,0.013394706188834198
1065,0.00039515092201964421
1066,0.00036012061417437468
984,0.013440154141451327
1067,0.00032776504536412141
943,0.004548710746987498
1068,0.000297923073374572
985,0.013470522008509404
1069,0.00027043917393200923
1070,0.00024516363821898624
986,0.013485717953295935
1071,0.00022195272216870803
944,0.0047821851029755408
1072,0.00020066875064218904
987,0.013485700576366094
1073,0.0001811801796680263
923,0.0012849443515668239
1074,0.00016336161996736621
988,0.013470479089162164
1075,0.00014709382499865047
945,0.00502151017366869
1076,0.00013226364674046419
989,0.013440113211804465
1077,0.00011876396238879884
1078,0.00010649357507988585
990,0.013394712796226902
1079,9.5357091664055986E-05
946,0.0052664002963036475
1080,8.5264780452439209E-05
991,0.013334437177883442
1081,7.6132411739296963E-05
924,0.0013856008675984088
1082,6.78810837708769E-05
992,0.01325949426127087
1083,6.04370366892952E-05
947,0.005516537223773048
1084,5.37314568294019E-05
993,0.013170139346478413
1085,4.7700273590033868E-05
918,0.00086383815244188
1086,4.2283950940560028E-05
994,0.013066673705868686
1087,3.7427275461063227E-05
948,0.0057715701577894865
1088,3.3079142651620489E-05
995,0.012949442921798763
1089,2.9192343084519298E-05
925,0.0014921739459744883
1090,2.5723349814289986E-05
996,0.012818834997989059
1091,2.2632108305395972E-05
949,0.0060311159695927768
1092,1.988182998738823E-05
997,0.012675278258726242
1093,1.7438790403224955E-05
1094,1.5272132779052885E-05
998,0.012519239051529558
1095,1.3353677713667504E-05
950,0.0062947596143423049
1096,1.1657739563597268E-05
999,0.012351219270207544
1097,1.0160949985644616E-05
926,0.0016048366580744176
1098,8.8420889929908E-06
1000,0.012171753716371296
1099,7.6819237837503124E-06
951,0.0065620547440565623
1100,6.66305551215659E-06
1001,0.011981407318444166
1101,5.7697740922969467E-06
916,0.0007300396194068492
1102,4.9879210523322485E-06
1002,0.01178077222800817
1103,4.3047603932066367E-06
952,0.0068325245225910169
1104,3.7088573496854021E-06
1003,0.011570464813949202
1105,3.1899649028149227E-06
927,0.0017237522204635862
1106,2.7389178511969155E-06
1004,0.011351122575304047
1107,2.347534213397764E-06
953,0.0071056626446935741
1108,2.0085237049360806E-06
1005,0.011123400993969662
1109,1.7154030101564671E-06
1110,1.4624175514438688E-06
1006,0.010887970348511284
1111,1.2444694451983827E-06
954,0.0073809345596557484
1112,1.0570513253152197E-06
1007,0.010645512510201505
1113,8.9618571014769389E-07
928,0.0018490725342403588
1114,7.58369587634056E-07
1008,0.01039671774214377
1115,6.40523895019497E-07
955,0.007657778898499527
1116,5.3994757399970111E-07
1009,0.010142281521884684
1117,4.5427588877066639E-07
919,0.00093775593459750613
1118,3.8144270303328359E-07
1010,0.0098829014073098052
1119,3.1964642213735171E-07
956,0.0079356091020190839
1120,2.6731931795095446E-07
1011,0.0096192739648545619
1121,2.2309996642603932E-07
929,0.0019809366943558068
1122,1.8580854094434265E-07
1012,0.0093520917781578783
1123,1.5442471813990821E-07
957,0.0082138152453468741
1124,1.2806796680088571E-07
1013,0.00908204055425073
1125,1.0598000447387559E-07
1126,8.7509220371803243E-08
1014,0.0088097963432203236
1127,7.2096876986151624E-08
958,0.0084917660530511984
1128,5.9264916311977059E-08
1015,0.0085360228860343976
775,1.097936054350633E-23
776,1.2455756391511655E-22
777,7.8324367704818463E-22
778,3.6035993763840406E-21
1129,4.8605209714311588E-08
779,1.3534518318276709E-20
780,4.3956577214467862E-20
781,1.2783127715416282E-19
782,3.4064494050962632E-19
930,0.002119469477472373
783,8.4536695162036244E-19
784,1.9770314282591049E-18
785,4.3964646339540052E-18
786,9.3614870269932309E-18
1130,3.977010311986722E-08
787,1.9193056829360235E-17
788,3.8058213357884161E-17
789,7.3258283094238992E-17
790,1.3730935963224544E-16
1016,0.0082613691038651987
791,2.5124601864582433E-16
792,4.4978701144406107E-16
793,7.8929829933212308E-16
794,1.3599078677007192E-15
1131,3.2464121347143875E-08
795,2.3037131250359637E-15
796,3.8418346499563045E-15
797,6.3141874454522427E-15
798,1.0237364139259344E-14
959,0.0087688110971123716
799,1.6388085006779904E-14
800,2.5922436018066753E-14
801,4.0544803787868868E-14
802,6.2745298754766613E-14
1132,2.6436706944523219E-08
803,9.6130879978368761E-14
804,1.4588378899012788E-13
805,2.1939180515092639E-13
806,3.2710891909349916E-13
1017,0.0079864667408334287
807,4.837231077619E-13
808,7.0973099435931466E-13
809,1.0335485212551449E-12
810,1.4943238487424931E-12
1133,2.1475879856289139E-08
811,2.1456653227107407E-12
812,3.0605556985393363E-12
813,4.3377964594263305E-12
814,6.110416109146905E-12
815,8.5565874032259576E-12
816,1.1913734910741553E-11
817,1.6496681116010948E-11
818,2.2720882362405516E-11
1134,1.7402714559033502E-08
819,3.11320521474253E-11
820,4.2443766503493769E-11
821,5.7585003536789956E-11
822,7.7759997059339226E-11
1018,0.0077119281706138822
823,1.0452329450208896E-10
824,1.3987351539190866E-10
825,1.8637002379218174E-10
826,2.4727757328449467E-10
1135,1.4066540994149253E-08
827,3.2674497533796675E-10
828,4.3002500241402836E-10
829,5.6374408924639739E-10
830,7.3623196508217793E-10
960,0.0090442831684841209
831,9.57923164301579E-10
832,1.241844453180841E-09
833,1.6042046094470928E-09
834,2.0651057338539978E-09
1136,1.1340784663572681E-08
835,2.6493983966708341E-09
836,3.3877064661683479E-09
837,4.3176514721555479E-09
838,5.4853108681066625E-09
1019,0.0074383443758227414
839,6.9469496142104366E-09
840,8.77107015510441E-09
841,1.1040832154354943E-08
842,1.3856900316284638E-08
1137,9.11936966076145E-09
843,1.7340786316168181E-08
844,2.1638759310992377E-08
845,2.692640874986371E-08
846,3.3413953275481682E-08
931,0.0022647798176347539
847,4.1352400428938861E-08
848,5.1040673654251179E-08
849,6.2833835751258325E-08
850,7.7152551438786031E-08
1138,7.3136161886883376E-09
851,9.4493946043305157E-08
852,1.1544403248488416E-07
853,1.4069189463703475E-07
854,1.7104583171475372E-07
1020,0.0071662831075564072
855,2.0745168549775462E-07
856,2.510135898007541E-07
857,3.03017399509915E-07
858,3.6495707453514867E-07
1139,5.8495712883510281E-09
859,4.3856431197185606E-07
860,5.2584173737987914E-07
861,6.2909998309467561E-07
862,7.5099899757322325E-07
961,0.00931750081134172
863,8.9459394459594224E-07
864,1.0633860643104661E-06
865,1.2613788791916645E-06
866,1.4931401365479171E-06
1140,4.6657180862404052E-09
867,1.7638698847352947E-06
868,2.0794750822269792E-06
869,2.4466511365742587E-06
870,2.8729707635131921E-06
1021,0.00689628723088908
871,3.3669805444236057E-06
872,3.9383055424272282E-06
873,4.5977623130060133E-06
874,5.3574806135181824E-06
1141,3.7110148920832416E-09
875,6.2310340767868585E-06
876,7.2335800664539868E-06
877,8.3820088754811067E-06
878,9.6951023635327633E-06
879,1.1193702053548149E-05
880,1.29008866222114E-05
881,1.4842158622972716E-05
882,1.7045640173552237E-05
1142,2.9432209662722825E-09
