big_demand,prob_demand
205,1.0018046144005283E-07
204,3.9692584969723572E-07
203,1.0406568630192174E-06
202,2.2566230203980828E-06
201,4.3708410435407031E-06
200,7.8415821424043247E-06
199,1.3296567188864424E-05
198,2.1575701205157397E-05
197,3.3778774799897432E-05
196,5.1317095410125584E-05
195,7.5967507734908018E-05
194,0.00010992674774636947
193,0.00015586357738564145
192,0.00021696569600809974
191,0.00029697804557955113
190,0.0004002288418765532
189,0.0005316394934009388
188,0.00069671453305996474
187,0.00090150780693434743
186,0.0011525614657173773
185,0.0014568148172024791
184,0.0018214808520529923
183,0.0022538892731213582
182,0.0027612961492297734
181,0.0033506618630356044
180,0.0040284007856816054
179,0.00480010801332463
178,0.00567027043874045
177,0.0066419712804564593
176,0.0077165988178912364
175,0.0088935103833797883
174,0.010169893991294671
173,0.011540510102607433
172,0.012997477754777737
171,0.014530299150428937
170,0.016125799694895197
169,0.017768203969134002
168,0.019439235399712148
167,0.021118478957344526
166,0.02278367602209452
165,0.024411152528693646
164,0.025976322118957784
163,0.027454251614097341
162,0.028820272778351613
161,0.030050621457230458
160,0.031123082906352777
159,0.032017620636112631
158,0.032716965516679554
157,0.033207142316972658
