big_demand,prob_demand
191,0.028616780678829244
192,0.029098301835043285
193,0.029424347128950687
194,0.0295983177063628
195,0.029618283459192492
196,0.029484661129597814
197,0.029200184252453371
198,0.028769816655738939
199,0.028200613185416439
200,0.027501532997148411
201,0.026676138678336705
202,0.025742679870816371
203,0.024714038815916581
204,0.023603934874039768
205,0.022426632875488278
206,0.021196656545982514
207,0.019928514472077438
208,0.018636444875314257
209,0.017334184123203793
210,0.016034762524251664
211,0.014750329631297845
212,0.013492010094651251
213,0.012269790122238059
214,0.011092433847891912
215,0.009967428380747427
216,0.00890095598116462
217,0.0078978916338137382
218,0.0069618242070162307
219,0.0060950993383433972
220,0.0052988821174487534
221,0.0045732375121252
222,0.0039172262877715386
223,0.0033290139112663237
224,0.002805989634907499
225,0.0023448926660210984
226,0.0019419420911703698
227,0.0015929670871602122
228,0.0012935339516960077
229,0.0010390666472517985
230,0.00082495787699632308
231,0.00064666818759175559
232,0.0004998111900927939
233,0.00038022366474735748
234,0.0002840200193880798
235,0.00020763125475088562
236,0.00014782920858352538
237,0.00010173736786520292
238,6.6829930565249525E-05
239,4.0921053573388588E-05
240,2.2146342440314855E-05
241,8.9386326019369E-06
