big_demand,prob_lead_demand
133,0.035713833036673269
134,0.035124862448959682
135,0.034283272824134278
136,0.033207793303116906
137,0.03192148753621845
138,0.03045094944657056
139,0.028825428353170604
140,0.027075921760218336
141,0.025234271390617489
142,0.023332293814026288
143,0.021400971931662609
144,0.01946972822316519
161,0.00084355243904381738
162,0.00061885399477485347
163,0.00044332839172104438
164,0.00030860805147639155
165,0.00020718427608446645
166,0.00013246081098405591
167,7.8760971769479784E-05
168,4.1297152299595835E-05
169,1.6111965407738098E-05
145,0.017565795501126105
146,0.015713696247069493
147,0.013934837522641932
148,0.0122472249050228
149,0.010665295724253539
150,0.0091998688860622669
151,0.0078582055860505311
152,0.0066441721885694164
153,0.0055584935020348732
154,0.0045990817914365678
155,0.00376142437067616
156,0.0030390107865660761
157,0.00242377969152087
158,0.0019065656735017488
159,0.0014775276246539409
160,0.0011265426091408269
