s_Q,prob_lead_lifetime
1718,3.2712431049065812E-25
1719,3.4563538194336195E-24
1720,2.0267377086758986E-23
1721,8.7061420086025056E-23
1722,3.0566957006572547E-22
1723,9.29138154012317E-22
1724,2.5319931987115847E-21
1725,6.3301380493685059E-21
1726,1.4755499287762944E-20
1727,3.2450826648828436E-20
1728,6.7939117144748927E-20
1729,1.3635157980165325E-19
1730,2.637834969144376E-19
1731,4.9410957479116105E-19
1732,8.9945690143208538E-19
1733,1.5960404797343248E-18
1734,2.7677603851342548E-18
1735,4.7009015289179893E-18
1736,7.8345446458089036E-18
1737,1.2832989841114814E-17
1738,2.0688737945302231E-17
1739,3.2867529216008905E-17
1740,5.151080347803732E-17
1741,7.9715970336676827E-17
1742,1.219213731912705E-16
1743,1.8443118084198268E-16
1744,2.7612611932678529E-16
1745,4.0941954575843448E-16
1746,6.01535576171342E-16
1747,8.7620767622664559E-16
1748,1.2659233569047467E-15
1749,1.8148746558516777E-15
1750,2.5828164568606222E-15
1751,3.6500872389158478E-15
1752,5.1241117458380054E-15
1753,7.1477849430656865E-15
1754,9.91023458755967E-15
1755,1.3660579462590591E-14
1756,1.8725446170850131E-14
1757,2.5531184459408339E-14
1758,3.4631935383819187E-14
1759,4.6744965249817816E-14
1760,6.2794989424454329E-14
1761,8.3969583362181781E-14
1762,1.1178822466916412E-13
1763,1.4818804261588833E-13
1764,1.9562998509032679E-13
1765,2.5722986471579722E-13
1766,3.3691963545755176E-13
1767,4.3964530111884883E-13
1768,5.71609093540336E-13
1769,7.4056501057164478E-13
1770,9.5617850556615046E-13
1771,1.2304631093961128E-12
1772,1.578309086000366E-12
1773,2.0181219220905592E-12
1774,2.5725915859154254E-12
1775,3.269617120857725E-12
1776,4.1434153366400236E-12
1777,5.2358472018991176E-12
1778,6.5980011138422106E-12
1779,8.2920786205903163E-12
1780,1.0393635507497076E-11
1781,1.2994239549886762E-11
1782,1.6204615813794906E-11
1783,2.0158361299798309E-11
1784,2.5016323134223103E-11
1785,3.0971748594325255E-11
1786,3.8256331204085575E-11
1787,4.7147295168089236E-11
1788,5.7975680755213434E-11
1789,7.11360161549804E-11
1790,8.7097587082911284E-11
1791,1.0641754430571012E-10
1792,1.2975612161566012E-10
1793,1.578942729547423E-10
1794,1.9175407774778397E-10
1795,2.3242230845299644E-10
1796,2.8117760430861425E-10
1797,3.3952175070617243E-10
1798,4.0921562504423934E-10
1799,4.9232043783136147E-10
1800,5.9124497276418328E-10
1801,7.0879961208732616E-10
1802,8.4825802435681477E-10
1803,1.0134274914196196E-09
1804,1.2087289606576321E-09
1805,1.4392880280222391E-09
1806,1.7110381878280534E-09
1807,2.0308378274277206E-09
1808,2.4066025995208609E-09
1809,2.8474549727440726E-09
1810,3.3638929431441639E-09
1811,3.9679800859614031E-09
1812,4.673559339656551E-09
1813,5.4964931431157638E-09
1814,6.4549327932652078E-09
1815,7.5696201547102623E-09
1816,8.86422513624884E-09
1817,1.0365722651927E-08
1818,1.2104813107400406E-08
1819,1.4116390796375603E-08
1820,1.6440064957406271E-08
1821,1.9120738628810508E-08
1822,2.22092508493653E-08
1823,2.5763088185028056E-08
1824,2.984717201742017E-08
1825,3.453472850823537E-08
1826,3.9908248655005313E-08
1827,4.6060546377498443E-08
1828,5.3095923119991137E-08
1829,6.1131448022066324E-08
1830,7.0298363298585035E-08
1831,8.074362507689884E-08
1832,9.2631590564843921E-08
1833,1.0614586306488338E-07
1834,1.2149130700597422E-07
1835,1.388962458330092E-07
1836,1.5861485627137064E-07
1837,1.8092977316821589E-07
1838,2.0615491979919796E-07
1839,2.3463857921560916E-07
1840,2.66766722888206E-07
1841,3.0296661357560755E-07
1842,3.437107000020514E-07
1843,3.8952082156592476E-07
1844,4.4097274191087843E-07
1845,4.987010307689883E-07
1846,5.6340431402346224E-07
1847,6.3585091242938466E-07
1848,7.1688488986709767E-07
1849,8.0743253237570554E-07
1850,9.085092795151691E-07
1851,1.0212271298252256E-06
1852,1.1468025422785058E-06
1853,1.2865648556536255E-06
1854,1.44196524767145E-06
1855,1.6145862555336583E-06
1856,1.8061518791660426E-06
1857,2.0185382879889227E-06
1858,2.2537851514020962E-06
1859,2.5141076123707055E-06
1860,2.80190892251995E-06
1861,3.1197937559791778E-06
1862,3.4705822178487038E-06
1863,3.8573245615844705E-06
1864,4.2833166277957769E-06
1865,4.752116014919758E-06
1866,5.2675589899629727E-06
1867,5.8337781449765175E-06
1868,6.4552208021481049E-06
1869,7.1366681673449491E-06
1870,7.883255228618485E-06
1871,8.70049139258082E-06
1872,9.5942818476785815E-06
1873,1.0570949639220339E-05
1874,1.163725843655706E-05
1875,1.2800435968072013E-05
1876,1.4068198094608401E-05
1877,1.5448773486654658E-05
1878,1.6950928865023992E-05
1879,1.85839947589144E-05
1880,2.0357891729129209E-05
1881,2.228315699788735E-05
1882,2.4370971420073781E-05
1883,2.6633186723989627E-05
1884,2.908235294268048E-05
1885,3.1731745949771663E-05
1886,3.4595395006446609E-05
1887,3.7688110218798432E-05
1888,4.1025509797295417E-05
1889,4.4624047002560642E-05
1890,4.8501036654115807E-05
1891,5.2674681071213679E-05
1892,5.7164095307425868E-05
1893,6.1989331533310847E-05
1894,6.7171402414302169E-05
1895,7.2732303323984061E-05
1896,7.8695033226207055E-05
1897,8.50836140530992E-05
1898,9.1923108399998363E-05
