s_Q,prob_lead_lifetime
156,3.1568637032587161E-18
157,4.1630151743241563E-17
158,3.0393444986852946E-16
159,1.6183817378952009E-15
160,7.00319436452651E-15
161,2.6065541000139506E-14
162,8.6361672969960346E-14
163,2.6058202573583243E-13
164,7.2760525278850122E-13
165,1.90238869128103E-12
166,4.6995979535273513E-12
167,1.1046905638633555E-11
168,2.4848000571454462E-11
169,5.3729797645300305E-11
170,1.1211722190798772E-10
171,2.2649496439946776E-10
172,4.4418192302850595E-10
173,8.4761600131582307E-10
174,1.5770935296655018E-09
175,2.8662122405094682E-09
176,5.096027194958585E-09
177,8.8762557479480172E-09
178,1.51648802137112E-08
179,2.5441318460223276E-08
180,4.195308123651488E-08
181,6.8061611952695129E-08
182,1.0871987975470523E-07
183,1.7112229059077788E-07
184,2.6557654419446911E-07
185,4.0665705582786038E-07
186,6.1471022311376568E-07
187,9.1779275560908128E-07
188,1.3541349464587016E-06
189,1.9752304296131831E-06
190,2.8496617348008924E-06
191,4.0677757572198147E-06
192,5.747323879649354E-06
193,8.0401765846099148E-06
194,1.114021057248845E-05
195,1.5292446264352761E-05
196,2.0803483817678941E-05
197,2.8053245322827262E-05
198,3.7507978900308027E-05
199,4.9734416650515239E-05
200,6.5414903055663391E-05
201,8.5363224423236684E-05
202,0.00011054077500505434
203,0.00014207259410115977
204,0.00018126270423433425
205,0.00022960807771334196
206,0.00028881046275929607
207,0.00036078521670129723
208,0.00044766622889419222
209,0.00055180597654169272
210,0.00067576974900384755
211,0.00082232310645964906
212,0.000994411712166496
213,0.0011951327979341595
214,0.0014276976920800581
215,0.0016953850583006265
216,0.0020014847604998328
217,0.002349232578038435
218,0.0027417363408391254
219,0.0031818944244193974
220,0.0036723079288989119
221,0.0042151882488980635
222,0.0048122621069262642
223,0.0054646764542447069
224,0.006172905922880099
225,0.0069366657235941948
226,0.0077548330117097521
227,0.0086253797725639649
228,0.00954532020092145
229,0.010510675357695624
230,0.011516457581014971
231,0.012556676710111006
232,0.013624369657845598
233,0.014711654254107503
234,0.015809807595685527
235,0.016909368400635855
236,0.018000262102054524
237,0.019071946655382643
238,0.020113576303984311
239,0.021114179878781912
240,0.022062849626902224
241,0.022948936096630929
242,0.023762244272703917
243,0.024493225973397061
244,0.025133163499597346
245,0.0256743396703117
246,0.026110189686552387
247,0.026435430727290404
248,0.026646165781982985
249,0.026739958943205393
250,0.026715880194539073
251,0.026574518603822435
252,0.02631796373851426
253,0.025949756025597515
254,0.025474807650901553
255,0.02489929640143719
256,0.024230535571829071
257,0.023476823658813675
258,0.022647278037661058
259,0.02175165713851536
260,0.02080017581226265
261,0.019803318593924642
262,0.018771655441918712
263,0.01771566426442106
264,0.016645564154882716
265,0.015571162766743489
266,0.014501720684758281
267,0.013445835021147091
268,0.012411343803835068
269,0.011405252055911558
270,0.010433679813394891
271,0.0095018317136021969
272,0.0086139872272077336
273,0.0077735101183618064
274,0.0069828753102277744
275,0.0062437110152609105
276,0.0055568537638932087
277,0.0049224138316853192
278,0.004339848519762649
279,0.0038080407798331984
280,0.0033253807842530307
281,0.0028898482126092618
282,0.002499093247072801
283,0.0021505145266731145
284,0.0018413325929705743
285,0.0015686576541290788
286,0.0013295507898162158
287,0.00112107800563546
288,0.00094035681439842808
289,0.00078459526562874764
290,0.00065112355915755227
291,0.000537418560166801
292,0.00044112167985599105
293,0.00036005069785205636
294,0.00029220618066795747
295,0.00023577319715092812
296,0.00018911905000697018
297,0.0001507877358129236
298,0.00011949181847355804
299,9.4102357046450065E-05
300,7.3637472403048848E-05
301,5.72500722825013E-05
302,4.4215184560339291E-05
303,3.391727720992964E-05
304,2.5837873210646589E-05
305,1.9543701769952661E-05
306,1.4675565378013591E-05
307,1.0938046608569129E-05
308,8.0901299668644415E-06
309,5.9367728076027569E-06
310,4.3214254014231226E-06
311,3.1194733356146324E-06
312,2.2325550970822161E-06
313,1.5836932540242186E-06
314,1.1131683833155955E-06
315,7.7505999442943515E-07
316,5.3437738671648446E-07
317,3.6470488536206234E-07
318,2.4628952972742719E-07
319,1.645044079916406E-07
320,1.0862690091790669E-07
321,7.0877661235081708E-08
322,4.5672847964788773E-08
323,2.9048675069297013E-08
324,1.8223515132118888E-08
325,1.1268482186263104E-08
326,6.862520435772286E-09
327,4.1125105343351369E-09
328,2.4227711371196864E-09
329,1.4016059601838561E-09
330,7.952691669377811E-10
331,4.419494490547472E-10
332,2.401661861024649E-10
333,1.2739124086809359E-10
334,6.5816878689928646E-11
335,3.303925499794242E-11
336,1.6067455253580243E-11
337,7.5433673823278187E-12
338,3.4043581700064136E-12
339,1.4691740799723123E-12
340,6.0228813452519042E-13
341,2.3255477550942813E-13
342,8.3624183747906768E-14
343,2.7574068304005409E-14
344,8.15445605657679E-15
345,2.0909422857802469E-15
346,4.3949856588446977E-16
347,6.7999115570233376E-17
348,5.88158610850424E-18
