big_demand,prob_demand
52,0.0573446221076595
53,0.0550668792952941
54,0.0518189411683165
55,0.047787454257943639
56,0.0431877577795968
57,0.038246306452124519
58,0.033183843325965148
59,0.028200855712054728
60,0.023466439741211063
61,0.019111211556163434
62,0.015224863146021049
63,0.0118561613295877
64,0.0090176140340543845
65,0.0066920964532522463
66,0.0048396541470972811
67,0.0034055763349749237
68,0.00232751536042976
69,0.0015415104950050173
70,0.0009866282366379122
71,0.00060815048900648505
72,0.00035940449739650475
73,0.00020243339053464316
74,0.00010776363972124145
75,5.3546219289329884E-05
76,2.4338594481937455E-05
77,9.7598420614428086E-06
78,3.19783436925E-06
79,6.8513081167104065E-07
