s_Q,prob_lead_lifetime
1513,5.7882970876111982E-24
1512,6.2204515856345376E-23
1511,3.70938366022931E-22
1510,1.6201826357508528E-21
1509,5.7830479490941957E-21
1508,1.7868266622036995E-20
1507,4.9487129985073453E-20
1506,1.2571858731429671E-19
1505,2.9773146064550408E-19
1504,6.65132263208995E-19
1503,1.4142934810101466E-18
1502,2.8823203078861192E-18
1501,5.6613013357788742E-18
1500,1.0764697295934081E-17
1499,1.9888010335152855E-17
1498,3.58103924471663E-17
1497,6.300411758851092E-17
1496,1.0854686015322623E-16
1495,1.8347010831600663E-16
1494,3.0472918696816893E-16
1493,4.9805064385668985E-16
1492,8.0200676399402809E-16
1491,1.2737918513012251E-15
1490,1.99733967937205E-15
1489,3.0946375312315552E-15
1488,4.7413737583114291E-15
1487,7.1884205360880238E-15
1486,1.0791123486594019E-14
1485,1.6048972246115948E-14
1484,2.3658994268987033E-14
1483,3.4587189027118882E-14
1482,5.0163551057990278E-14
1481,7.2207778409686036E-14
1480,1.0319470088355682E-13
1479,1.4647087788066974E-13
1478,2.0653681386985981E-13
1477,2.8941294621119691E-13
1476,4.0311212484598754E-13
1475,5.5824690349646821E-13
1474,7.6880680692337218E-13
1473,1.0531490749559648E-12
1472,1.435256500545346E-12
1471,1.946328213927591E-12
1470,2.62678401177029E-12
1469,3.5287805459311197E-12
1468,4.7193588999918719E-12
1467,6.2843684029047292E-12
1466,8.3333416589140927E-12
1465,1.1005531514554689E-11
1464,1.4477362954160167E-11
1463,1.8971602758939418E-11
1462,2.4768608365762287E-11
1461,3.2220086059816685E-11
1460,4.1765868940088576E-11
1459,5.3954318704453159E-11
1458,6.9467064111520715E-11
1457,8.91489151091867E-11
1456,1.1404393743316258E-10
1455,1.4543884058664013E-10
1454,1.8491502540248772E-10
1453,2.3441085904109612E-10
1452,2.9629599877747779E-10
1451,3.7345987509186656E-10
1450,4.69416773548886E-10
1449,5.88430328232713E-10
1448,7.35660661962572E-10
1447,9.1733788537640952E-10
1446,1.1409662038457482E-09
1445,1.4155634840489815E-09
1444,1.7519418072285353E-09
1443,2.1630352903901827E-09
1442,2.6642822970097368E-09
1441,3.2740700925460498E-09
1440,4.01425103485237E-09
1439,4.9107405333006976E-09
1438,5.9942082711399505E-09
1437,7.3008755714734089E-09
1436,8.87343330648254E-09
1435,1.0762096410316741E-08
1434,1.3025812866437632E-08
1433,1.5733647007911861E-08
1432,1.8966359101548948E-08
1431,2.2818205490693845E-08
1430,2.7398986053005765E-08
1429,3.2836368393889539E-08
1428,3.9278521047499583E-08
1427,4.689709099820456E-08
1426,5.5890564067335666E-08
