StoreID,ProductID,DateTime,Demand,PredictedDemandDistribution,PredictedDemandVariance,PredictedDemandProbability
3,1_1,2017-01-12,246.2545906355649,,-1,1
3,1_1,2017-01-13,299.0319505272887,,-1,1
3,1_1,2017-01-14,506.2711940691783,,-1,1
3,1_1,2017-01-15,490.6858143582907,,-1,1
3,1_1,2017-01-16,549.4912090328492,,-1,1
3,1_1,2017-01-17,461.3782862553471,,-1,1
3,1_1,2017-01-18,378.4692224868655,,-1,1
3,1_1,2017-01-19,356.21226324331735,,-1,1
3,1_1,2017-01-20,339.64034023628614,,-1,1
3,1_1,2017-01-21,311.81687019787927,,-1,1
3,1_1,2017-01-22,497.2859913605078,,-1,1
3,1_1,2017-01-23,392.7147713296873,,-1,1
3,1_1,2017-01-24,257.9826365423765,,-1,1
3,1_1,2017-01-25,395.9767118181366,,-1,1
3,1_1,2017-01-26,441.8545929565128,,-1,1
3,1_1,2017-01-27,261.7390277082516,,-1,1
3,1_1,2017-01-28,465.4199410558791,,-1,1
3,1_1,2017-01-29,239.3848468935596,,-1,1
3,1_1,2017-01-30,301.3042108047158,,-1,1
3,1_1,2017-01-31,252.4802289560968,,-1,1
3,1_1,2017-02-01,270.4586466183913,,-1,1
3,1_1,2017-02-02,428.83672796543607,,-1,1
3,1_1,2017-02-03,572.9515377884852,,-1,1
3,1_1,2017-02-04,274.45716883696286,,-1,1
3,1_1,2017-02-05,609.2524568500135,,-1,1
3,1_1,2017-02-06,443.756961823364,,-1,1
3,1_1,2017-02-07,376.9289583007296,,-1,1
3,1_1,2017-02-08,313.0147266651841,,-1,1
3,1_1,2017-02-09,270.4586466183913,,-1,1
3,1_1,2017-02-10,351.97055725883575,,-1,1
3,1_1,2017-02-11,334.34381945271736,,-1,1
3,1_1,2017-02-12,305.91768994342937,,-1,1
3,1_1,2017-02-13,304.11697437909044,,-1,1
3,1_1,2017-02-14,440.66183260719254,,-1,1
3,1_1,2017-02-15,333.1570978579806,,-1,1
3,1_1,2017-02-16,433.56943209368484,,-1,1
3,1_1,2017-02-17,318.1087897990425,,-1,1
3,1_1,2017-02-18,258.18088140200786,,-1,1
3,1_1,2017-02-19,250.52087079278408,,-1,1
3,1_1,2017-02-20,515.3916771069938,,-1,1
3,1_1,2017-02-21,274.5995463391589,,-1,1
3,1_1,2017-02-22,306.3230842394242,,-1,1
