big_demand,prob_lead_demand
206,0.0019610073821967862
207,0.0015898144823141306
208,0.0012746013218625579
209,0.0010096975005448249
210,0.00078946853309839549
211,0.00060843819525978576
212,0.00046138900082084907
213,0.00034344025889895835
214,0.00025010414885136864
215,0.00017732110869561748
216,0.00012147652263183419
217,7.94011918940262E-05
218,4.8358374811382154E-05
219,2.6020295739365741E-05
220,1.0436969696691067E-05
177,0.03117415355923871
178,0.030907015343960374
179,0.030460041311080575
180,0.029849049142435229
181,0.029084202210796328
182,0.028177845439326957
183,0.027144177198330698
184,0.025998889711780368
185,0.024758790472275905
186,0.023441416747721905
187,0.022064654376081478
188,0.020646370808623245
189,0.019204070908376114
190,0.017754582464358837
191,0.016313776850275522
192,0.014896328817739359
193,0.013515518115408276
194,0.012183074481562308
195,0.010909066556691136
196,0.00970183437436777
197,0.0085679642749702765
198,0.007512304312259804
199,0.0065380174636003778
200,0.0056466692044213791
201,0.0048383452797981725
202,0.00411179483217441
203,0.0034645934685961018
204,0.0028933204231823125
205,0.0023937437378151035
