big_demand,prob_demand
626,0.00027487713963436666
627,0.00023314835294571798
628,0.000196465877904772
629,0.00016436681097164484
630,0.00013641301496839523
631,0.00011219199723693754
632,9.1317440114876421E-05
633,7.34294102263739E-05
634,5.8194275441640523E-05
635,4.5304360017922861E-05
636,3.4477369416394382E-05
637,2.5455616627875445E-05
638,1.8005081583979313E-05
639,1.1914334437595069E-05
640,6.993352234720105E-06
641,3.0722568403679909E-06
564,0.017459031280650784
565,0.01740786404249935
566,0.017325764810917684
567,0.017210520430512393
568,0.017065358849538689
569,0.016891028085915083
570,0.016688417972259891
571,0.016458552368955961
572,0.016202580409116679
573,0.015921766885531347
574,0.015617481896254386
575,0.015291189870111301
576,0.014944438096033508
577,0.014578844880863298
578,0.014196087459184253
579,0.013797889775968816
580,0.013386010258558453
581,0.012962229688896964
582,0.012528339280233017
583,0.012086129054915427
584,0.011637376611647907
585,0.011183836361867414
586,0.010727229305968792
587,0.010269233411107486
588,0.0098114746434359
589,0.0093555186990061778
590,0.0089028634693100756
591,0.0084549322696013535
592,0.00801306785080385
593,0.007578527208965069
594,0.0071524771998618553
595,0.0067359909604701
596,0.0063300451335266631
597,0.0059355178862810195
598,0.0055531877096917119
599,0.0051837329797070212
600,0.0048277322578234808
601,0.004485665303794675
602,0.004157914769136589
603,0.0038447685359311781
604,0.0035464226613759124
605,0.0032629848845878357
606,0.0029944786483942628
607,0.0027408475852876211
608,0.0025019604134664344
609,0.002277616186010082
610,0.002067549833830889
611,0.0018714379412009077
612,0.0016889046914439806
613,0.0015195279198882371
614,0.0013628452114459275
615,0.001218359981265195
616,0.0010855474787988088
617,0.00096386065835054311
618,0.000852735862663176
619,0.0007515982703476899
620,0.00065986706284763786
621,0.00057696027209063491
622,0.00050229927589088522
623,0.00043531291440817687
624,0.00037544120741027473
625,0.00032213865859125507
