StoreID,ProductID,DateTime,Demand,PredictedDemandDistribution,PredictedDemandVariance,PredictedDemandProbability
4,9_1,2017-01-15,996.3854495003611,,-1,1
4,9_1,2017-01-16,884.5182712980471,,-1,1
4,9_1,2017-01-17,973.6724926055084,,-1,1
4,9_1,2017-01-18,930.2864036081695,,-1,1
4,9_1,2017-01-19,973.6724926055084,,-1,1
4,9_1,2017-01-20,1141.7952757404275,,-1,1
4,9_1,2017-01-21,930.2864036081695,,-1,1
4,9_1,2017-01-22,1075.2965569617263,,-1,1
4,9_1,2017-01-23,1075.2965569617263,,-1,1
4,9_1,2017-01-24,1094.6883101737583,,-1,1
4,9_1,2017-01-25,1068.935033628596,,-1,1
4,9_1,2017-01-26,869.9339219218663,,-1,1
4,9_1,2017-01-27,925.0465641829633,,-1,1
4,9_1,2017-01-28,1088.172680872745,,-1,1
4,9_1,2017-01-29,1413.8472718558667,,-1,1
4,9_1,2017-01-30,1062.623860456673,,-1,1
4,9_1,2017-01-31,889.4524908895088,,-1,1
4,9_1,2017-02-01,894.4236660559093,,-1,1
4,9_1,2017-02-02,904.478279959303,,-1,1
4,9_1,2017-02-03,899.432145020945,,-1,1
4,9_1,2017-02-04,957.0911186760679,,-1,1
4,9_1,2017-02-05,1002.1744487622408,,-1,1
4,9_1,2017-02-06,1229.079822057951,,-1,1
4,9_1,2017-02-07,984.9412216738176,,-1,1
4,9_1,2017-02-08,984.9412216738176,,-1,1
4,9_1,2017-02-09,1062.623860456673,,-1,1
4,9_1,2017-02-10,860.3895892609203,,-1,1
4,9_1,2017-02-11,1184.3602058868887,,-1,1
4,9_1,2017-02-12,979.2851319637821,,-1,1
4,9_1,2017-02-13,938.1114690866948,,-1,1
4,9_1,2017-02-14,1007.703889394068,,-1,1
4,9_1,2017-02-15,850.5240652642177,,-1,1
4,9_1,2017-02-16,947.3802275787848,,-1,1
4,9_1,2017-02-17,953.2827326233903,,-1,1
4,9_1,2017-02-18,943.151226127545,,-1,1
4,9_1,2017-02-19,956.407812119764,,-1,1
4,9_1,2017-02-20,963.4494649310193,,-1,1
4,9_1,2017-02-21,1046.1523048057084,,-1,1
4,9_1,2017-02-22,923.721370396172,,-1,1
4,9_1,2017-02-23,1204.9922196125106,,-1,1
4,9_1,2017-02-24,1016.2347029300932,,-1,1
4,9_1,2017-02-25,1067.3976591086623,,-1,1
