s_Q,prob_lead_lifetime
8847,7.977747575251342E-06
8846,7.64012011177887E-06
8845,7.3154832560104582E-06
8844,7.0033943519866232E-06
8843,6.7034234656951218E-06
8842,6.4151531111203937E-06
8841,6.1381779787674206E-06
8840,5.8721046667759278E-06
8839,5.616551414734164E-06
8838,5.3711478402949318E-06
8837,5.13553467869043E-06
8836,4.90936352523596E-06
8835,4.6922965809067477E-06
8834,4.4840064010660072E-06
8833,4.2841756474166892E-06
8832,4.092496843243648E-06
8831,3.9086721320075069E-06
8830,3.7324130393460989E-06
8829,3.5634402385341594E-06
8828,3.4014833194468744E-06
8827,3.2462805610680026E-06
8826,3.0975787075784258E-06
8825,2.9551327480564608E-06
8824,2.8187056998166954E-06
8823,2.6880683954098119E-06
8822,2.5629992733016522E-06
8821,2.443284172245785E-06
8820,2.3287161293598029E-06
8819,2.2190951819119672E-06
8818,2.1142281728210813E-06
8817,2.01392855986906E-06
8816,1.9180162286222597E-06
8815,1.8263173090544903E-06
8814,1.7386639958615125E-06
8813,1.6548943724538925E-06
8812,1.5748522386123037E-06
8811,1.4983869417866589E-06
8810,1.4253532120179163E-06
8809,1.3556110004589964E-06
8808,1.2890253214689093E-06
8807,1.2254660982520414E-06
8806,1.1648080120124866E-06
8805,1.1069303545913378E-06
8804,1.0517168845530512E-06
8803,9.9905568668525227E-07
8802,9.488390348747655E-07
8801,9.0096325832110654E-07
8800,8.5532861104731337E-07
8799,8.1183914466666217E-07
8798,7.7040258436262361E-07
8797,7.309302080382976E-07
8796,6.9333672859056569E-07
8795,6.5754017926324673E-07
8794,6.2346180203273737E-07
8793,5.9102593897883646E-07
8792,5.6015992659279374E-07
8791,5.3079399297404086E-07
8790,5.028611578665181E-07
8789,4.7629713548510417E-07
8788,4.5104024008225809E-07
8787,4.2703129420469479E-07
8786,4.042135395896791E-07
8785,3.8253255065034333E-07
8784,3.6193615049933088E-07
8783,3.4237432946001422E-07
8782,3.2379916601453188E-07
8781,3.0616475013795457E-07
8780,2.8942710896799021E-07
8779,2.7354413475980445E-07
8778,2.5847551507571903E-07
8777,2.4418266515981684E-07
8776,2.30628662447755E-07
8775,2.1777818316242098E-07
8774,2.0559744094643588E-07
8773,1.9405412748290125E-07
