s_Q,prob_lead_lifetime
329,2.2889208068544255E-16
328,2.2348830085700145E-15
327,1.2402411033324982E-14
326,5.1342616861775339E-14
325,1.7616701741518108E-13
324,5.2906526142068882E-13
323,1.4366754193104679E-12
322,3.6031764288862282E-12
321,8.4698247947296719E-12
320,1.8860483316422318E-11
319,4.0104480066752426E-11
318,8.1935723172534518E-11
317,1.6162486532446288E-10
316,3.0902843299165285E-10
315,5.7455955496379959E-10
314,1.0415298489145337E-09
313,1.8449188267936104E-09
312,3.1994412278768E-09
311,5.4408573564106164E-09
310,9.0858680049183981E-09
309,1.4917722111800255E-08
308,2.4106915465707937E-08
307,3.8379148564548614E-08
306,6.0246115583528358E-08
305,9.3318781382790841E-08
304,1.4272762234307263E-07
303,2.1567988839729035E-07
302,3.22190282359393E-07
301,4.7602849696348484E-07
300,6.9593468760399592E-07
299,1.0071620031657078E-06
298,1.4434134741510139E-06
297,2.0492484908105332E-06
296,2.8830413069531428E-06
295,4.0205798720606221E-06
294,5.5593971002250073E-06
293,7.6239275904883394E-06
292,1.0371579881430079E-05
291,1.3999806540979524E-05
290,1.8754240710030589E-05
289,2.4937947095624845E-05
288,3.29218068778762E-05
287,4.3156018730329948E-05
286,5.6182651559136707E-05
285,7.2649128362892881E-05
284,9.3322454934487744E-05
283,0.00011910393260546405
282,0.0001510440120988591
281,0.00019035685769622145
280,0.00023843409993757453
279,0.00029685716429022388
278,0.00036740747668938359
277,0.00045207376927157482
276,0.00055305564623908514
275,0.00067276252624473608
274,0.00081380705977817866
273,0.00097899213348586075
272,0.0011712906234880177
271,0.0013938171511504937
270,0.0016497912309117097
269,0.001942491382677548
268,0.0022752000111924122
267,0.0026511391297712661
266,0.0030733973215767191
265,0.0035448486814779029
264,0.0040680648561102709
263,0.00464522168727264
262,0.0052780023502107306
261,0.0059674992477356387
260,0.00671411725625465
259,0.0075174812027071
258,0.0083763506642488723
257,0.0092885453084262173
256,0.010250884015517121
255,0.011259140934503562
254,0.01230802141127731
253,0.013391160388172653
252,0.01450114540889154
251,0.015629565779044032
250,0.016767088742349088
249,0.01790356275420572
248,0.019028147091356869
247,0.020129466156888695
246,0.021195785955687337
245,0.022215209361036846
244,0.023175886003648484
243,0.0240662319248776
242,0.02487515357882383
241,0.025592270372184648
240,0.0262081297195052
239,0.026714408581441782
238,0.027104095653588508
237,0.027371648783468604
236,0.027513122804682617
235,0.027526263772299418
234,0.027410566536412773
233,0.02716729366804237
232,0.0267994549139117
231,0.026311747560447726
230,0.025710459286611812
229,0.025003336233600185
228,0.024199420072613172
227,0.023308858769269847
226,0.022342696490123194
225,0.021312648645786809
224,0.020230868397717004
223,0.019109711062413794
222,0.017961502728147116
221,0.016798319065270382
220,0.015631779780644093
219,0.014472863466375913
218,0.013331746756083241
217,0.012217670765943113
216,0.011138836803397008
215,0.010102332314768453
214,0.0091140870542886585
213,0.0081788585281772682
212,0.0073002449309929425
211,0.0064807230741180865
210,0.005721708227894238
209,0.0050236323722368343
208,0.0043860370808020029
207,0.0038076771490994838
206,0.0032866311089663433
205,0.0028204149365236397
204,0.0024060955395952426
203,0.0020404009817644822
202,0.0017198248400126686
201,0.0014407225768004711
200,0.0011993983116576682
199,0.000992180879615016
198,0.000815488544442534
197,0.000665882177138284
196,0.00054010710154716809
195,0.00043512414030283142
194,0.00034813066019374027
193,0.00027657261484966065
192,0.0002181487158196614
191,0.00017080793486460831
190,0.00013274155694467722
189,0.00010237097279826602
188,7.8332330955911312E-05
187,5.9459070638847786E-05
186,4.4763238236475081E-05
185,3.3416359354328466E-05
184,2.4730503299424634E-05
183,1.814004373534528E-05
182,1.318449326671134E-05
181,9.4926747931783353E-06
180,6.7683912543969435E-06
179,4.7776693707842361E-06
178,3.3375826673354983E-06
177,2.3066041120057159E-06
176,1.5763981189616477E-06
175,1.0649340059083844E-06
174,7.1078650500492815E-07
173,4.6848171895705888E-07
172,3.0474708621200789E-07
171,1.9552966037970564E-07
170,1.236566721952685E-07
169,7.7024493401808638E-08
168,4.7215564748141028E-08
167,2.8456631816682919E-08
166,1.6845033055773192E-08
165,9.7822970208848578E-09
164,5.5656072431252346E-09
163,3.0976124826432055E-09
162,1.683546646300851E-09
161,8.9171440531957926E-10
160,4.5919494607741722E-10
159,2.292543099837269E-10
158,1.1059183603828155E-10
157,5.1337487368287573E-11
156,2.2816775092597168E-11
155,9.6474863462582211E-12
154,3.8489965273646758E-12
153,1.4332666268371763E-12
152,4.9075338236433612E-13
151,1.5122890127372667E-13
150,4.0588430742945785E-14
149,8.9822960434312483E-15
148,1.4747541468059951E-15
147,1.3683260137875294E-16
