big_demand,prob_lead_demand
654,0.0011652306550393571
653,0.0012759373894205748
652,0.001395025863120896
651,0.0015228936264535481
650,0.0016599319022211406
649,0.0018065223643951222
648,0.0019630336907231977
647,0.002129817902333392
646,0.0023072065072967736
645,0.002495506468895198
644,0.0026949960232937826
643,0.0029059203754100127
642,0.0031284873055693061
641,0.0033628627235842987
640,0.0036091662104936642
639,0.0038674665917678443
638,0.0041377775889473618
637,0.0044200535995530706
636,0.004714185657473848
635,0.0050199976279519439
634,0.0053372426925441061
633,0.0056656001801571928
632,0.0060046728001666638
631,0.0063539843328174255
630,0.0067129778306244444
629,0.007081014381818569
628,0.0074573724840659656
627,0.0078412480719290446
626,0.00823175523723099
625,0.0086279276752869588
624,0.0090287208833863177
623,0.0094330151308365581
622,0.0098396192116938716
621,0.010247274982634516
620,0.010654662679742358
619,0.01106040699805831
618,0.011463083908321693
617,0.011861228175491243
616,0.012253341533708429
615,0.012637901462760072
614,0.013013370501798537
613,0.013378206027291728
612,0.013730870413743225
611,0.014069841488481552
610,0.014393623185227526
609,0.014700756295583449
608,0.014989829213393598
607,0.015259488563868186
606,0.015508449607586959
605,0.015735506309289191
604,0.015939540962719715
603,0.016119533265249914
602,0.016274568740236438
601,0.016403846411000095
600,0.016506685636867097
599,0.016582532030460846
598,0.016630962384970936
