big_demand,prob_demand
272,0.013188793708325423
273,0.012268593108768917
274,0.011370944382271448
275,0.010500649837302686
276,0.0096618308334616085
277,0.0088579249251642556
278,0.0080916955510241546
279,0.0073652529342863393
280,0.0066800847035347046
281,0.0060370946441880846
282,0.0054366479476276684
283,0.0048786213316662913
284,0.0043624564581029677
285,0.0038872151635757539
286,0.0034516351418523517
287,0.00305418486149145
288,0.0026931166651212564
289,0.0023665171684884808
290,0.0020723542521555805
291,0.0018085201107420491
255,0.025433759909210703
256,0.025230330348782668
257,0.024931140632667614
258,0.02454001237901789
259,0.024061757652503474
260,0.023502081894769166
261,0.022867472361528824
262,0.022165075066235659
263,0.021402563433296759
264,0.020588001961242733
265,0.019729708190978759
266,0.01883611616924058
267,0.017915644402528779
268,0.016976571022282436
269,0.016026918542463412
270,0.015074350200242094
271,0.014126079446226701
