big_demand,prob_demand
166,1.6046710924453481E-05
165,4.1359564776208163E-05
164,7.9307107702656653E-05
163,0.00013407317224195788
162,0.00021074402558433696
161,0.00031537256683174622
160,0.00045500874549386973
159,0.00063768519688145193
158,0.00087234789817282473
157,0.0011687235723448288
156,0.0015371186169515535
155,0.0019881483747091794
154,0.0025324003022200174
153,0.0031800396061187177
152,0.0039403706899350868
151,0.00482137176375438
150,0.0058292227588179523
149,0.0069678479636376116
148,0.0082384944788100687
147,0.0096393658384534165
146,0.011165327347311431
145,0.012807696355749356
144,0.014554127391337008
143,0.016388599240628875
142,0.018291508976827072
141,0.020239876533914705
140,0.022207662435182289
139,0.024166200183440772
138,0.0260847430147195
137,0.027931121677656892
136,0.02967250531486532
135,0.031276251403946569
134,0.032710823446284024
133,0.033946747385953359
132,0.034957570541944608
