PolicyName,StoreID,ProductID,SupplierID,Quantity,OrderTimestamp,ETA,ConfidenceInterval,Fulfilled
Sim,3,10_1,3.0,60,2017-01-01 07:00:00,2017-01-04 07:00:00,1,False
Sim,3,12_1,3.0,26,2017-01-01 07:00:00,2017-01-04 07:00:00,0,False
Sim,3,15_1,4.0,63,2017-01-01 07:00:00,2017-01-03 07:00:00,0,False
Sim,3,14_1,4.0,25,2017-01-01 07:00:00,2017-01-02 07:00:00,0,False
Sim,3,20_1,5.0,782,2017-01-01 07:00:00,2017-01-04 07:00:00,1,False
Sim,3,5_1,2.0,30,2017-01-01 07:00:00,2017-01-04 07:00:00,0,False
Sim,3,2_1,1.0,22,2017-01-01 07:00:00,2017-01-03 07:00:00,0,False
Sim,3,19_1,5.0,2820,2017-01-01 07:00:00,2017-01-03 07:00:00,1,False
Sim,3,9_1,3.0,123,2017-01-01 07:00:00,2017-01-03 07:00:00,0,False
Sim,3,12_1,3,39,2017-01-02 07:00:00,2017-01-05 07:00:00,0,False
Sim,3,10_1,3,40,2017-01-02 07:00:00,2017-01-05 07:00:00,1,False
Sim,3,15_1,4,49,2017-01-02 07:00:00,2017-01-04 07:00:00,0,False
Sim,3,5_1,2,12,2017-01-02 07:00:00,2017-01-05 07:00:00,0,False
Sim,3,15_1,4,77,2017-01-03 07:00:00,2017-01-05 07:00:00,0,False
Sim,3,9_1,3,192,2017-01-03 07:00:00,2017-01-05 07:00:00,0,False
Sim,3,1_1,1,439,2017-01-03 07:00:00,2017-01-05 07:00:00,1,False
Sim,3,7_1,2,189,2017-01-03 07:00:00,2017-01-06 07:00:00,1,False
Sim,3,19_1,5,2544,2017-01-03 07:00:00,2017-01-05 07:00:00,1,False
Sim,3,6_1,2,48,2017-01-03 07:00:00,2017-01-05 07:00:00,0,False
Sim,3,12_1,3,78,2017-01-03 07:00:00,2017-01-06 07:00:00,0,False
Sim,3,4_1,1,95,2017-01-03 07:00:00,2017-01-05 07:00:00,1,False
Sim,3,5_1,2,18,2017-01-03 07:00:00,2017-01-06 07:00:00,0,False
Sim,3,11_1,3,560,2017-01-03 07:00:00,2017-01-06 07:00:00,1,False
Sim,3,3_1,1,1800,2017-01-03 07:00:00,2017-01-05 07:00:00,1,False
Sim,3,16_1,4,280,2017-01-03 07:00:00,2017-01-06 07:00:00,0,False
Sim,3,10_1,3,20,2017-01-03 07:00:00,2017-01-06 07:00:00,1,False
Sim,3,5_1,2,18,2017-01-04 07:00:00,2017-01-07 07:00:00,0,False
Sim,3,10_1,3,20,2017-01-04 07:00:00,2017-01-07 07:00:00,1,False
Sim,3,15_1,4,63,2017-01-04 07:00:00,2017-01-06 07:00:00,0,False
Sim,3,12_1,3,26,2017-01-04 07:00:00,2017-01-07 07:00:00,0,False
Sim,3,15_1,4,77,2017-01-05 07:00:00,2017-01-07 07:00:00,0,False
Sim,3,19_1,5,3312,2017-01-05 07:00:00,2017-01-07 07:00:00,1,False
Sim,3,9_1,3,129,2017-01-05 07:00:00,2017-01-07 07:00:00,0,False
Sim,3,5_1,2,24,2017-01-05 07:00:00,2017-01-08 07:00:00,0,False
Sim,3,10_1,3,40,2017-01-05 07:00:00,2017-01-08 07:00:00,1,False
Sim,3,12_1,3,13,2017-01-05 07:00:00,2017-01-08 07:00:00,0,False
Sim,3,15_1,4,91,2017-01-06 07:00:00,2017-01-08 07:00:00,0,False
Sim,3,10_1,3,40,2017-01-06 07:00:00,2017-01-09 07:00:00,1,False
Sim,3,8_1,2,870,2017-01-06 07:00:00,2017-01-09 07:00:00,0,False
Sim,3,12_1,3,13,2017-01-06 07:00:00,2017-01-09 07:00:00,0,False
Sim,3,7_1,2,156,2017-01-06 07:00:00,2017-01-09 07:00:00,1,False
Sim,3,5_1,2,18,2017-01-06 07:00:00,2017-01-09 07:00:00,0,False
Sim,3,15_1,4,56,2017-01-07 07:00:00,2017-01-09 07:00:00,0,False
Sim,3,4_1,1,76,2017-01-07 07:00:00,2017-01-09 07:00:00,1,False
Sim,3,9_1,3,81,2017-01-07 07:00:00,2017-01-09 07:00:00,0,False
Sim,3,18_1,5,189,2017-01-07 07:00:00,2017-01-10 07:00:00,0,False
Sim,3,5_1,2,36,2017-01-07 07:00:00,2017-01-10 07:00:00,0,False
Sim,3,12_1,3,13,2017-01-07 07:00:00,2017-01-10 07:00:00,0,False
Sim,3,19_1,5,2496,2017-01-07 07:00:00,2017-01-09 07:00:00,1,False
Sim,3,13_1,4,52,2017-01-07 07:00:00,2017-01-08 07:00:00,0,False
Sim,3,11_1,3,742,2017-01-07 07:00:00,2017-01-10 07:00:00,1,False
Sim,3,17_1,5,60,2017-01-07 07:00:00,2017-01-08 07:00:00,1,False
Sim,3,10_1,3,40,2017-01-07 07:00:00,2017-01-10 07:00:00,1,False
Sim,3,15_1,4,77,2017-01-08 07:00:00,2017-01-10 07:00:00,0,False
Sim,3,14_1,4,60,2017-01-08 07:00:00,2017-01-09 07:00:00,0,False
Sim,3,5_1,2,24,2017-01-08 07:00:00,2017-01-11 07:00:00,0,False
Sim,3,10_1,3,60,2017-01-08 07:00:00,2017-01-11 07:00:00,1,False
Sim,3,12_1,3,26,2017-01-08 07:00:00,2017-01-11 07:00:00,0,False
Sim,3,6_1,2,43,2017-01-09 07:00:00,2017-01-11 07:00:00,0,False
Sim,3,1_1,1,423,2017-01-09 07:00:00,2017-01-11 07:00:00,1,False
Sim,3,9_1,3,201,2017-01-09 07:00:00,2017-01-11 07:00:00,0,False
Sim,3,16_1,4,266,2017-01-09 07:00:00,2017-01-12 07:00:00,0,False
Sim,3,3_1,1,1815,2017-01-09 07:00:00,2017-01-11 07:00:00,1,False
Sim,3,19_1,5,2640,2017-01-09 07:00:00,2017-01-11 07:00:00,1,False
Sim,3,12_1,3,26,2017-01-09 07:00:00,2017-01-12 07:00:00,0,False
Sim,3,5_1,2,42,2017-01-09 07:00:00,2017-01-12 07:00:00,0,False
Sim,3,15_1,4,49,2017-01-09 07:00:00,2017-01-11 07:00:00,0,False
Sim,3,7_1,2,171,2017-01-09 07:00:00,2017-01-12 07:00:00,1,False
Sim,3,10_1,3,20,2017-01-09 07:00:00,2017-01-12 07:00:00,1,False
Sim,3,10_1,3,60,2017-01-10 07:00:00,2017-01-13 07:00:00,1,False
Sim,3,15_1,4,91,2017-01-10 07:00:00,2017-01-12 07:00:00,0,False
Sim,3,5_1,2,12,2017-01-10 07:00:00,2017-01-13 07:00:00,0,False
Sim,3,12_1,3,52,2017-01-10 07:00:00,2017-01-13 07:00:00,0,False
Sim,3,4_1,1,76,2017-01-11 07:00:00,2017-01-13 07:00:00,1,False
Sim,3,20_1,5,856,2017-01-11 07:00:00,2017-01-14 07:00:00,1,False
Sim,3,9_1,3,75,2017-01-11 07:00:00,2017-01-13 07:00:00,0,False
Sim,3,2_1,1,33,2017-01-11 07:00:00,2017-01-13 07:00:00,0,False
Sim,3,5_1,2,30,2017-01-11 07:00:00,2017-01-14 07:00:00,0,False
Sim,3,19_1,5,3204,2017-01-11 07:00:00,2017-01-13 07:00:00,1,False
Sim,3,15_1,4,84,2017-01-11 07:00:00,2017-01-13 07:00:00,0,False
Sim,3,11_1,3,518,2017-01-11 07:00:00,2017-01-14 07:00:00,1,False
Sim,3,10_1,3,60,2017-01-11 07:00:00,2017-01-14 07:00:00,1,False
Sim,3,12_1,3,65,2017-01-11 07:00:00,2017-01-14 07:00:00,0,False
Sim,3,5_1,2,12,2017-01-12 07:00:00,2017-01-15 07:00:00,0,False
Sim,3,15_1,4,63,2017-01-12 07:00:00,2017-01-14 07:00:00,0,False
Sim,3,10_1,3,20,2017-01-12 07:00:00,2017-01-15 07:00:00,1,False
Sim,3,7_1,2,174,2017-01-12 07:00:00,2017-01-15 07:00:00,1,False
Sim,3,12_1,3,26,2017-01-12 07:00:00,2017-01-15 07:00:00,0,False
Sim,3,9_1,3,90,2017-01-13 07:00:00,2017-01-15 07:00:00,0,False
Sim,3,10_1,3,40,2017-01-13 07:00:00,2017-01-16 07:00:00,1,False
Sim,3,12_1,3,39,2017-01-13 07:00:00,2017-01-16 07:00:00,0,False
Sim,3,5_1,2,24,2017-01-13 07:00:00,2017-01-16 07:00:00,0,False
Sim,3,15_1,4,63,2017-01-13 07:00:00,2017-01-15 07:00:00,0,False
Sim,3,19_1,5,3192,2017-01-13 07:00:00,2017-01-15 07:00:00,1,False
Sim,3,15_1,4,77,2017-01-14 07:00:00,2017-01-16 07:00:00,0,False
Sim,3,12_1,3,26,2017-01-14 07:00:00,2017-01-17 07:00:00,0,False
Sim,3,10_1,3,20,2017-01-14 07:00:00,2017-01-17 07:00:00,1,False
Sim,3,5_1,2,30,2017-01-14 07:00:00,2017-01-17 07:00:00,0,False
Sim,3,14_1,4,75,2017-01-15 07:00:00,2017-01-16 07:00:00,0,False
Sim,3,8_1,2,870,2017-01-15 07:00:00,2017-01-18 07:00:00,0,False
Sim,3,6_1,2,56,2017-01-15 07:00:00,2017-01-17 07:00:00,0,False
Sim,3,12_1,3,78,2017-01-15 07:00:00,2017-01-18 07:00:00,0,False
Sim,3,13_1,4,13,2017-01-15 07:00:00,2017-01-16 07:00:00,0,False
