big_demand,prob_demand
74,0.047189230634166246
75,0.046283335079647277
76,0.044797529681095453
77,0.042796312799158374
78,0.040360335048867872
79,0.037581203512424451
80,0.03455601941944586
81,0.031382078391763331
82,0.028152104307842703
83,0.024950300637061513
84,0.021849399693612895
85,0.018908783792375709
86,0.016173654339740853
87,0.013675144278222197
88,0.011431211424755951
89,0.0094481170076436971
90,0.007722283938161113
91,0.0062423395188136027
92,0.0049911724010510148
93,0.00394786810693469
