PolicyName,StoreID,ProductID,SupplierID,Quantity,OrderTimestamp,ETA,ConfidenceInterval,Fulfilled
s_Q,1,11_1,3,164,2017-01-02,2017-01-03,1,False
s_Q,1,12_1,3,1067,2017-01-02,2017-01-05,1,False
s_Q,1,13_1,4,147,2017-01-02,2017-01-05,0,False
s_Q,1,14_1,4,544,2017-01-02,2017-01-05,1,False
s_Q,1,15_1,4,293,2017-01-02,2017-01-03,1,False
s_Q,1,16_1,4,3232,2017-01-02,2017-01-05,0,False
s_Q,1,17_1,5,58,2017-01-02,2017-01-05,1,False
s_Q,1,18_1,5,169,2017-01-02,2017-01-05,0,False
s_Q,1,19_1,5,873,2017-01-02,2017-01-03,0,False
s_Q,1,20_1,5,1083,2017-01-02,2017-01-04,0,False
s_Q,1,11_1,3,164,2017-01-02,2017-01-03,1,False
s_Q,1,12_1,3,1067,2017-01-02,2017-01-05,1,False
s_Q,1,13_1,4,147,2017-01-02,2017-01-05,0,False
s_Q,1,14_1,4,544,2017-01-02,2017-01-05,1,False
s_Q,1,15_1,4,293,2017-01-02,2017-01-03,1,False
s_Q,1,16_1,4,3232,2017-01-02,2017-01-05,0,False
s_Q,1,17_1,5,58,2017-01-02,2017-01-05,1,False
s_Q,1,18_1,5,169,2017-01-02,2017-01-05,0,False
s_Q,1,19_1,5,873,2017-01-02,2017-01-03,0,False
s_Q,1,20_1,5,1083,2017-01-02,2017-01-04,0,False
s_Q,1,11_1,3,164,2017-01-02,2017-01-03,1,False
s_Q,1,12_1,3,1067,2017-01-02,2017-01-05,1,False
s_Q,1,13_1,4,147,2017-01-02,2017-01-05,0,False
s_Q,1,14_1,4,544,2017-01-02,2017-01-05,1,False
s_Q,1,15_1,4,293,2017-01-02,2017-01-03,1,False
s_Q,1,16_1,4,3232,2017-01-02,2017-01-05,0,False
s_Q,1,17_1,5,58,2017-01-02,2017-01-05,1,False
s_Q,1,18_1,5,169,2017-01-02,2017-01-05,0,False
s_Q,1,19_1,5,873,2017-01-02,2017-01-03,0,False
s_Q,1,20_1,5,1083,2017-01-02,2017-01-04,0,False
s_Q,1,11_1,3,164,2017-01-02,2017-01-03,1,False
