PolicyName,StoreID,ProductID,SupplierID,Quantity,OrderTimestamp,ETA,ConfidenceInterval,Fulfilled
s_Q,3,11_1,3,2260,2017-01-02,2017-01-05,1,False
s_Q,3,12_1,3,165,2017-01-02,2017-01-05,0,False
s_Q,3,13_1,4,81,2017-01-02,2017-01-03,0,False
s_Q,3,14_1,4,55,2017-01-02,2017-01-03,0,False
s_Q,3,15_1,4,181,2017-01-02,2017-01-04,0,False
s_Q,3,16_1,4,720,2017-01-02,2017-01-05,0,False
s_Q,3,17_1,5,93,2017-01-02,2017-01-03,1,False
s_Q,3,18_1,5,699,2017-01-02,2017-01-05,0,False
s_Q,3,19_1,5,5889,2017-01-02,2017-01-04,1,False
s_Q,3,20_1,5,2608,2017-01-02,2017-01-05,1,False
s_Q,3,11_1,3,2260,2017-01-02,2017-01-05,1,False
s_Q,3,12_1,3,165,2017-01-02,2017-01-05,0,False
s_Q,3,13_1,4,81,2017-01-02,2017-01-03,0,False
s_Q,3,14_1,4,55,2017-01-02,2017-01-03,0,False
s_Q,3,15_1,4,181,2017-01-02,2017-01-04,0,False
s_Q,3,16_1,4,720,2017-01-02,2017-01-05,0,False
s_Q,3,17_1,5,93,2017-01-02,2017-01-03,1,False
s_Q,3,18_1,5,699,2017-01-02,2017-01-05,0,False
s_Q,3,19_1,5,5889,2017-01-02,2017-01-04,1,False
s_Q,3,20_1,5,2608,2017-01-02,2017-01-05,1,False
s_Q,3,11_1,3,2260,2017-01-02,2017-01-05,1,False
s_Q,3,12_1,3,165,2017-01-02,2017-01-05,0,False
s_Q,3,13_1,4,81,2017-01-02,2017-01-03,0,False
s_Q,3,14_1,4,55,2017-01-02,2017-01-03,0,False
s_Q,3,15_1,4,181,2017-01-02,2017-01-04,0,False
s_Q,3,16_1,4,720,2017-01-02,2017-01-05,0,False
s_Q,3,17_1,5,93,2017-01-02,2017-01-03,1,False
s_Q,3,18_1,5,699,2017-01-02,2017-01-05,0,False
s_Q,3,19_1,5,5889,2017-01-02,2017-01-04,1,False
s_Q,3,20_1,5,2608,2017-01-02,2017-01-05,1,False
s_Q,3,11_1,3,2260,2017-01-02,2017-01-05,1,False
s_Q,3,12_1,3,165,2017-01-02,2017-01-05,0,False
s_Q,3,13_1,4,81,2017-01-02,2017-01-03,0,False
s_Q,3,14_1,4,55,2017-01-02,2017-01-03,0,False
s_Q,3,15_1,4,181,2017-01-02,2017-01-04,0,False
s_Q,3,16_1,4,720,2017-01-02,2017-01-05,0,False
s_Q,3,17_1,5,93,2017-01-02,2017-01-03,1,False
s_Q,3,18_1,5,699,2017-01-02,2017-01-05,0,False
s_Q,3,19_1,5,5889,2017-01-02,2017-01-04,1,False
s_Q,3,20_1,5,2608,2017-01-02,2017-01-05,1,False
s_Q,3,11_1,3,2260,2017-01-02,2017-01-05,1,False
s_Q,3,12_1,3,165,2017-01-02,2017-01-05,0,False
s_Q,3,13_1,4,81,2017-01-02,2017-01-03,0,False
s_Q,3,14_1,4,55,2017-01-02,2017-01-03,0,False
s_Q,3,15_1,4,181,2017-01-02,2017-01-04,0,False
s_Q,3,16_1,4,720,2017-01-02,2017-01-05,0,False
s_Q,3,17_1,5,93,2017-01-02,2017-01-03,1,False
s_Q,3,18_1,5,699,2017-01-02,2017-01-05,0,False
s_Q,3,19_1,5,5889,2017-01-02,2017-01-04,1,False
s_Q,3,20_1,5,2608,2017-01-02,2017-01-05,1,False
s_Q,3,11_1,3,2260,2017-01-02,2017-01-05,1,False
s_Q,3,12_1,3,165,2017-01-02,2017-01-05,0,False
s_Q,3,13_1,4,81,2017-01-02,2017-01-03,0,False
s_Q,3,14_1,4,55,2017-01-02,2017-01-03,0,False
s_Q,3,15_1,4,181,2017-01-02,2017-01-04,0,False
s_Q,3,16_1,4,720,2017-01-02,2017-01-05,0,False
s_Q,3,17_1,5,93,2017-01-02,2017-01-03,1,False
s_Q,3,18_1,5,699,2017-01-02,2017-01-05,0,False
s_Q,3,19_1,5,5889,2017-01-02,2017-01-04,1,False
s_Q,3,20_1,5,2608,2017-01-02,2017-01-05,1,False
s_Q,3,11_1,3,2260,2017-01-02,2017-01-05,1,False
s_Q,3,12_1,3,165,2017-01-02,2017-01-05,0,False
s_Q,3,13_1,4,81,2017-01-02,2017-01-03,0,False
s_Q,3,14_1,4,55,2017-01-02,2017-01-03,0,False
s_Q,3,15_1,4,181,2017-01-02,2017-01-04,0,False
s_Q,3,16_1,4,720,2017-01-02,2017-01-05,0,False
s_Q,3,17_1,5,93,2017-01-02,2017-01-03,1,False
s_Q,3,18_1,5,699,2017-01-02,2017-01-05,0,False
s_Q,3,19_1,5,5889,2017-01-02,2017-01-04,1,False
s_Q,3,20_1,5,2608,2017-01-02,2017-01-05,1,False
s_Q,3,11_1,3,2260,2017-01-02,2017-01-05,1,False
s_Q,3,12_1,3,165,2017-01-02,2017-01-05,0,False
s_Q,3,13_1,4,81,2017-01-02,2017-01-03,0,False
s_Q,3,14_1,4,55,2017-01-02,2017-01-03,0,False
s_Q,3,15_1,4,181,2017-01-02,2017-01-04,0,False
s_Q,3,16_1,4,720,2017-01-02,2017-01-05,0,False
s_Q,3,17_1,5,93,2017-01-02,2017-01-03,1,False
s_Q,3,18_1,5,699,2017-01-02,2017-01-05,0,False
s_Q,3,19_1,5,5889,2017-01-02,2017-01-04,1,False
s_Q,3,20_1,5,2608,2017-01-02,2017-01-05,1,False
s_Q,3,11_1,3,2260,2017-01-02,2017-01-05,1,False
s_Q,3,12_1,3,165,2017-01-02,2017-01-05,0,False
s_Q,3,13_1,4,81,2017-01-02,2017-01-03,0,False
s_Q,3,14_1,4,55,2017-01-02,2017-01-03,0,False
s_Q,3,15_1,4,181,2017-01-02,2017-01-04,0,False
s_Q,3,16_1,4,720,2017-01-02,2017-01-05,0,False
s_Q,3,17_1,5,93,2017-01-02,2017-01-03,1,False
s_Q,3,18_1,5,699,2017-01-02,2017-01-05,0,False
s_Q,3,19_1,5,5889,2017-01-02,2017-01-04,1,False
s_Q,3,20_1,5,2608,2017-01-02,2017-01-05,1,False
s_Q,3,11_1,3,2260,2017-01-02,2017-01-05,1,False
s_Q,3,12_1,3,165,2017-01-02,2017-01-05,0,False
s_Q,3,13_1,4,81,2017-01-02,2017-01-03,0,False
s_Q,3,14_1,4,55,2017-01-02,2017-01-03,0,False
s_Q,3,15_1,4,181,2017-01-02,2017-01-04,0,False
s_Q,3,16_1,4,720,2017-01-02,2017-01-05,0,False
s_Q,3,17_1,5,93,2017-01-02,2017-01-03,1,False
s_Q,3,18_1,5,699,2017-01-02,2017-01-05,0,False
s_Q,3,19_1,5,5889,2017-01-02,2017-01-04,1,False
s_Q,3,20_1,5,2608,2017-01-02,2017-01-05,1,False
s_Q,3,11_1,3,2260,2017-01-02,2017-01-05,1,True
s_Q,3,12_1,3,165,2017-01-02,2017-01-05,0,True
s_Q,3,13_1,4,81,2017-01-02,2017-01-03,0,False
s_Q,3,14_1,4,55,2017-01-02,2017-01-03,0,False
s_Q,3,15_1,4,181,2017-01-02,2017-01-04,0,False
s_Q,3,16_1,4,720,2017-01-02,2017-01-05,0,True
s_Q,3,17_1,5,93,2017-01-02,2017-01-03,1,False
s_Q,3,18_1,5,699,2017-01-02,2017-01-05,0,True
s_Q,3,19_1,5,5889,2017-01-02,2017-01-04,1,False
s_Q,3,20_1,5,2608,2017-01-02,2017-01-05,1,True
s_Q,3,11_1,3,2260,2017-01-02,2017-01-05,1,True
s_Q,3,12_1,3,165,2017-01-02,2017-01-05,0,True
s_Q,3,13_1,4,81,2017-01-02,2017-01-03,0,False
s_Q,3,14_1,4,55,2017-01-02,2017-01-03,0,False
s_Q,3,15_1,4,181,2017-01-02,2017-01-04,0,True
s_Q,3,16_1,4,720,2017-01-02,2017-01-05,0,True
s_Q,3,17_1,5,93,2017-01-02,2017-01-03,1,False
s_Q,3,18_1,5,699,2017-01-02,2017-01-05,0,True
s_Q,3,19_1,5,5889,2017-01-02,2017-01-04,1,True
s_Q,3,20_1,5,2608,2017-01-02,2017-01-05,1,True
s_Q,3,11_1,3,2260,2017-01-02,2017-01-05,1,True
s_Q,3,12_1,3,165,2017-01-02,2017-01-05,0,True
s_Q,3,13_1,4,81,2017-01-02,2017-01-03,0,True
s_Q,3,14_1,4,55,2017-01-02,2017-01-03,0,True
s_Q,3,15_1,4,181,2017-01-02,2017-01-04,0,True
s_Q,3,16_1,4,720,2017-01-02,2017-01-05,0,True
s_Q,3,17_1,5,93,2017-01-02,2017-01-03,1,True
s_Q,3,18_1,5,699,2017-01-02,2017-01-05,0,True
s_Q,3,19_1,5,5889,2017-01-02,2017-01-04,1,True
s_Q,3,20_1,5,2608,2017-01-02,2017-01-05,1,True
s_Q,3,11_1,3,2260,2017-01-02,2017-01-05,1,True
s_Q,3,12_1,3,165,2017-01-02,2017-01-05,0,True
s_Q,3,13_1,4,81,2017-01-02,2017-01-03,0,True
s_Q,3,14_1,4,55,2017-01-02,2017-01-03,0,True
s_Q,3,15_1,4,181,2017-01-02,2017-01-04,0,True
s_Q,3,16_1,4,720,2017-01-02,2017-01-05,0,True
s_Q,3,17_1,5,93,2017-01-02,2017-01-03,1,True
s_Q,3,18_1,5,699,2017-01-02,2017-01-05,0,True
s_Q,3,19_1,5,5889,2017-01-02,2017-01-04,1,True
s_Q,3,20_1,5,2608,2017-01-02,2017-01-05,1,True
