StoreID,ProductID,InventoryDateTime,Units,ExpiryDateTime
5,14_1,2017-01-12 00:00:00,570,2044-05-23 07:00:00
5,14_1,2017-01-12 00:00:00,713,2044-05-23 07:00:00
5,15_1,2017-01-12 00:00:00,1,2017-01-12 07:00:00
5,15_1,2017-01-12 00:00:00,63,2017-01-12 07:00:00
5,16_1,2017-01-12 00:00:00,821,2044-05-23 07:00:00
5,16_1,2017-01-12 00:00:00,892,2044-05-23 07:00:00
5,17_1,2017-01-12 00:00:00,84,2044-05-23 07:00:00
5,17_1,2017-01-12 00:00:00,338,2044-05-23 07:00:00
5,17_1,2017-01-12 00:00:00,338,2044-05-23 07:00:00
5,19_1,2017-01-12 00:00:00,200,2044-05-23 07:00:00
5,19_1,2017-01-12 00:00:00,232,2044-05-23 07:00:00
