StoreID,ProductID,TransactionDateTime,Units,Price
5,14_1,2017-01-17 07:00:17,1,8.22
5,16_1,2017-01-17 07:02:48,1,5.43
5,14_1,2017-01-17 07:02:54,1,8.22
5,16_1,2017-01-17 07:03:00,1,5.43
5,14_1,2017-01-17 07:04:55,1,8.22
5,14_1,2017-01-17 07:04:57,1,8.22
5,14_1,2017-01-17 07:06:29,1,8.22
5,16_1,2017-01-17 07:06:29,1,5.43
5,16_1,2017-01-17 07:09:12,1,5.43
5,19_1,2017-01-17 07:09:48,1,8.72
5,14_1,2017-01-17 07:10:20,1,8.22
5,16_1,2017-01-17 07:10:20,1,5.43
5,14_1,2017-01-17 07:11:27,1,8.22
5,16_1,2017-01-17 07:13:57,1,5.43
5,14_1,2017-01-17 07:14:11,1,8.22
5,16_1,2017-01-17 07:14:28,1,5.43
5,16_1,2017-01-17 07:14:29,1,5.43
5,17_1,2017-01-17 07:15:13,1,7.18
5,17_1,2017-01-17 07:16:27,1,7.18
5,17_1,2017-01-17 07:17:04,1,7.18
5,14_1,2017-01-17 07:19:51,1,8.22
5,14_1,2017-01-17 07:20:15,1,8.22
5,14_1,2017-01-17 07:20:55,1,8.22
5,19_1,2017-01-17 07:21:23,1,8.72
5,16_1,2017-01-17 07:21:40,1,5.43
5,17_1,2017-01-17 07:22:45,1,7.18
5,16_1,2017-01-17 07:25:15,1,5.43
5,16_1,2017-01-17 07:25:39,1,5.43
5,14_1,2017-01-17 07:26:10,1,8.22
5,16_1,2017-01-17 07:26:38,1,5.43
5,17_1,2017-01-17 07:32:02,1,7.18
5,16_1,2017-01-17 07:34:18,1,5.43
5,14_1,2017-01-17 07:34:29,1,8.22
5,14_1,2017-01-17 07:35:13,1,8.22
5,16_1,2017-01-17 07:35:25,1,5.43
5,19_1,2017-01-17 07:36:18,1,8.72
5,19_1,2017-01-17 07:38:54,1,8.72
5,14_1,2017-01-17 07:39:05,1,8.22
5,16_1,2017-01-17 07:42:03,1,5.43
5,16_1,2017-01-17 07:44:51,1,5.43
5,14_1,2017-01-17 07:45:28,1,8.22
5,14_1,2017-01-17 07:45:30,1,8.22
5,16_1,2017-01-17 07:46:30,1,5.43
5,19_1,2017-01-17 07:47:10,1,8.72
5,17_1,2017-01-17 07:48:06,1,7.18
5,16_1,2017-01-17 07:48:53,1,5.43
5,14_1,2017-01-17 07:49:57,1,8.22
5,16_1,2017-01-17 07:51:32,1,5.43
5,16_1,2017-01-17 07:53:17,1,5.43
5,14_1,2017-01-17 07:54:08,1,8.22
5,16_1,2017-01-17 07:54:32,1,5.43
5,17_1,2017-01-17 07:56:19,1,7.18
5,16_1,2017-01-17 07:56:39,1,5.43
5,16_1,2017-01-17 07:57:56,1,5.43
5,19_1,2017-01-17 07:58:53,1,8.72
5,19_1,2017-01-17 08:00:21,1,8.72
5,16_1,2017-01-17 08:01:02,1,5.43
5,14_1,2017-01-17 08:02:31,1,8.22
5,16_1,2017-01-17 08:02:51,1,5.43
5,19_1,2017-01-17 08:02:52,1,8.72
5,14_1,2017-01-17 08:03:02,1,8.22
5,16_1,2017-01-17 08:05:53,1,5.43
5,16_1,2017-01-17 08:06:04,1,5.43
5,14_1,2017-01-17 08:06:33,1,8.22
5,19_1,2017-01-17 08:07:14,1,8.72
5,14_1,2017-01-17 08:08:26,1,8.22
5,16_1,2017-01-17 08:09:04,1,5.43
5,17_1,2017-01-17 08:10:48,1,7.18
5,19_1,2017-01-17 08:11:04,1,8.72
5,17_1,2017-01-17 08:11:46,1,7.18
5,17_1,2017-01-17 08:12:49,1,7.18
5,14_1,2017-01-17 08:14:12,1,8.22
5,19_1,2017-01-17 08:17:35,1,8.72
5,17_1,2017-01-17 08:18:25,1,7.18
5,14_1,2017-01-17 08:19:45,1,8.22
5,14_1,2017-01-17 08:24:17,1,8.22
5,14_1,2017-01-17 08:25:42,1,8.22
5,14_1,2017-01-17 08:25:53,1,8.22
5,14_1,2017-01-17 08:27:21,1,8.22
5,19_1,2017-01-17 08:31:18,1,8.72
5,14_1,2017-01-17 08:31:26,1,8.22
5,16_1,2017-01-17 08:31:48,1,5.43
5,16_1,2017-01-17 08:33:02,1,5.43
5,14_1,2017-01-17 08:33:34,1,8.22
5,16_1,2017-01-17 08:33:43,1,5.43
5,14_1,2017-01-17 08:35:27,1,8.22
5,14_1,2017-01-17 08:37:53,1,8.22
5,16_1,2017-01-17 08:39:16,1,5.43
5,16_1,2017-01-17 08:40:36,1,5.43
5,16_1,2017-01-17 08:42:00,1,5.43
5,14_1,2017-01-17 08:43:47,1,8.22
5,14_1,2017-01-17 08:44:46,1,8.22
5,14_1,2017-01-17 08:46:07,1,8.22
5,17_1,2017-01-17 08:47:17,1,7.18
5,16_1,2017-01-17 08:47:39,1,5.43
5,16_1,2017-01-17 08:48:11,1,5.43
5,16_1,2017-01-17 08:50:12,1,5.43
5,14_1,2017-01-17 08:51:31,1,8.22
5,14_1,2017-01-17 08:51:41,1,8.22
5,19_1,2017-01-17 08:51:51,1,8.72
5,16_1,2017-01-17 08:53:05,1,5.43
5,17_1,2017-01-17 08:53:43,1,7.18
5,16_1,2017-01-17 09:01:52,1,5.43
5,16_1,2017-01-17 09:05:08,1,5.43
5,14_1,2017-01-17 09:05:12,1,8.22
5,16_1,2017-01-17 09:05:18,1,5.43
5,14_1,2017-01-17 09:05:49,1,8.22
5,14_1,2017-01-17 09:08:57,1,8.22
5,16_1,2017-01-17 09:10:43,1,5.43
5,16_1,2017-01-17 09:11:00,1,5.43
5,19_1,2017-01-17 09:11:07,1,8.72
5,16_1,2017-01-17 09:12:11,1,5.43
5,14_1,2017-01-17 09:12:15,1,8.22
5,19_1,2017-01-17 09:14:46,1,8.72
5,14_1,2017-01-17 09:15:58,1,8.22
5,14_1,2017-01-17 09:20:31,1,8.22
5,14_1,2017-01-17 09:20:33,1,8.22
5,16_1,2017-01-17 09:22:10,1,5.43
5,19_1,2017-01-17 09:22:50,1,8.72
5,16_1,2017-01-17 09:23:35,1,5.43
5,16_1,2017-01-17 09:24:47,1,5.43
5,16_1,2017-01-17 09:27:07,1,5.43
5,16_1,2017-01-17 09:29:27,1,5.43
5,16_1,2017-01-17 09:29:44,1,5.43
5,14_1,2017-01-17 09:30:46,1,8.22
5,19_1,2017-01-17 09:32:50,1,8.72
5,17_1,2017-01-17 09:34:06,1,7.18
5,14_1,2017-01-17 09:34:34,1,8.22
5,14_1,2017-01-17 09:36:41,1,8.22
5,16_1,2017-01-17 09:38:36,1,5.43
5,16_1,2017-01-17 09:38:44,1,5.43
5,14_1,2017-01-17 09:42:26,1,8.22
5,16_1,2017-01-17 09:42:45,1,5.43
5,19_1,2017-01-17 09:43:41,1,8.72
5,14_1,2017-01-17 09:47:14,1,8.22
5,16_1,2017-01-17 09:48:38,1,5.43
5,17_1,2017-01-17 09:49:08,1,7.18
5,16_1,2017-01-17 09:50:26,1,5.43
5,17_1,2017-01-17 09:52:04,1,7.18
5,14_1,2017-01-17 09:54:15,1,8.22
5,19_1,2017-01-17 09:55:09,1,8.72
5,16_1,2017-01-17 09:57:32,1,5.43
5,14_1,2017-01-17 09:59:33,1,8.22
5,16_1,2017-01-17 09:59:58,1,5.43
5,16_1,2017-01-17 10:01:47,1,5.43
5,17_1,2017-01-17 10:04:30,1,7.18
5,16_1,2017-01-17 10:08:37,1,5.43
5,16_1,2017-01-17 10:09:54,1,5.43
