StoreID,ProductID,InventoryDateTime,Units,ExpiryDateTime
4,7_1,2017-01-11 00:00:00,80,2017-01-11 07:00:00
4,7_1,2017-01-11 00:00:00,208,2017-01-11 07:00:00
4,7_1,2017-01-11 00:00:00,208,2017-01-11 07:00:00
4,10_1,2017-01-11 00:00:00,148,2017-01-11 07:00:00
4,10_1,2017-01-11 00:00:00,714,2017-01-11 07:00:00
4,10_1,2017-01-11 00:00:00,714,2017-01-11 07:00:00
4,13_1,2017-01-11 00:00:00,52,2017-01-11 07:00:00
4,17_1,2017-01-11 00:00:00,30,2044-05-23 07:00:00
4,17_1,2017-01-11 00:00:00,161,2044-05-23 07:00:00
4,17_1,2017-01-11 00:00:00,161,2044-05-23 07:00:00
4,19_1,2017-01-11 00:00:00,52,2044-05-23 07:00:00
4,19_1,2017-01-11 00:00:00,270,2044-05-23 07:00:00
4,19_1,2017-01-11 00:00:00,270,2044-05-23 07:00:00
