StoreID,ProductID,TransactionDateTime,Units,Price
5,16_1,2017-01-11 07:01:45,1,4.95
5,14_1,2017-01-11 07:03:29,1,8.25
5,16_1,2017-01-11 07:05:00,1,4.95
5,17_1,2017-01-11 07:09:36,1,7.45
5,2_1,2017-01-11 07:13:27,1,11.79
5,16_1,2017-01-11 07:14:32,1,4.95
5,17_1,2017-01-11 07:18:12,1,7.45
5,14_1,2017-01-11 07:18:43,1,8.25
5,2_1,2017-01-11 07:23:30,1,11.79
5,2_1,2017-01-11 07:27:17,1,11.79
5,2_1,2017-01-11 07:31:38,1,11.79
5,14_1,2017-01-11 07:31:47,1,8.25
5,2_1,2017-01-11 07:31:58,1,11.79
5,17_1,2017-01-11 07:41:58,1,7.45
5,16_1,2017-01-11 07:43:14,1,4.95
5,2_1,2017-01-11 07:44:53,1,11.79
5,14_1,2017-01-11 07:46:40,1,8.25
5,14_1,2017-01-11 07:48:05,1,8.25
5,2_1,2017-01-11 07:48:49,1,11.79
5,14_1,2017-01-11 07:48:58,1,8.25
5,16_1,2017-01-11 07:49:30,1,4.95
5,16_1,2017-01-11 07:50:15,1,4.95
5,14_1,2017-01-11 07:50:17,1,8.25
5,14_1,2017-01-11 07:50:23,1,8.25
5,2_1,2017-01-11 07:53:35,1,11.79
5,14_1,2017-01-11 07:54:37,1,8.25
5,2_1,2017-01-11 07:54:52,1,11.79
5,16_1,2017-01-11 07:55:16,1,4.95
5,14_1,2017-01-11 07:56:35,1,8.25
5,14_1,2017-01-11 07:56:43,1,8.25
5,2_1,2017-01-11 07:56:47,1,11.79
5,16_1,2017-01-11 07:57:02,1,4.95
5,14_1,2017-01-11 07:57:16,1,8.25
5,14_1,2017-01-11 07:57:39,1,8.25
5,16_1,2017-01-11 07:58:42,1,4.95
5,14_1,2017-01-11 07:59:33,1,8.25
5,19_1,2017-01-11 08:00:53,1,10.2
5,16_1,2017-01-11 08:01:23,1,4.95
5,2_1,2017-01-11 08:01:39,1,11.79
5,2_1,2017-01-11 08:05:57,1,11.79
5,14_1,2017-01-11 08:06:18,1,8.25
5,16_1,2017-01-11 08:06:41,1,4.95
5,19_1,2017-01-11 08:09:12,1,10.2
5,14_1,2017-01-11 08:11:01,1,8.25
5,14_1,2017-01-11 08:11:05,1,8.25
5,14_1,2017-01-11 08:12:17,1,8.25
5,14_1,2017-01-11 08:12:55,1,8.25
5,16_1,2017-01-11 08:14:44,1,4.95
5,2_1,2017-01-11 08:18:51,1,11.79
5,2_1,2017-01-11 08:19:34,1,11.79
5,17_1,2017-01-11 08:20:39,1,7.45
5,16_1,2017-01-11 08:20:46,1,4.95
5,14_1,2017-01-11 08:21:08,1,8.25
5,14_1,2017-01-11 08:23:48,1,8.25
5,16_1,2017-01-11 08:24:07,1,4.95
5,14_1,2017-01-11 08:24:48,1,8.25
5,16_1,2017-01-11 08:25:26,1,4.95
5,15_1,2017-01-11 08:25:28,1,21.3
5,15_1,2017-01-11 08:27:07,1,21.3
5,17_1,2017-01-11 08:28:16,1,7.45
5,17_1,2017-01-11 08:28:33,1,7.45
5,16_1,2017-01-11 08:31:19,1,4.95
5,2_1,2017-01-11 08:32:12,1,11.79
5,14_1,2017-01-11 08:32:14,1,8.25
5,2_1,2017-01-11 08:33:16,1,11.79
5,16_1,2017-01-11 08:34:31,1,4.95
5,16_1,2017-01-11 08:34:58,1,4.95
5,14_1,2017-01-11 08:35:07,1,8.25
5,2_1,2017-01-11 08:39:41,1,11.79
5,14_1,2017-01-11 08:45:33,1,8.25
5,14_1,2017-01-11 08:45:38,1,8.25
5,14_1,2017-01-11 08:45:57,1,8.25
5,17_1,2017-01-11 08:45:58,1,7.45
5,14_1,2017-01-11 08:46:48,1,8.25
5,15_1,2017-01-11 08:46:57,1,21.3
5,14_1,2017-01-11 08:47:32,1,8.25
5,16_1,2017-01-11 08:48:24,1,4.95
5,14_1,2017-01-11 08:51:46,1,8.25
5,15_1,2017-01-11 08:54:09,1,21.3
5,14_1,2017-01-11 08:54:12,1,8.25
5,2_1,2017-01-11 08:55:56,1,11.79
5,14_1,2017-01-11 08:56:53,1,8.25
5,14_1,2017-01-11 08:57:53,1,8.25
5,16_1,2017-01-11 08:59:03,1,4.95
5,16_1,2017-01-11 08:59:52,1,4.95
5,14_1,2017-01-11 09:00:30,1,8.25
5,16_1,2017-01-11 09:00:32,1,4.95
5,17_1,2017-01-11 09:00:40,1,7.45
5,14_1,2017-01-11 09:01:00,1,8.25
5,19_1,2017-01-11 09:01:06,1,10.2
5,15_1,2017-01-11 09:01:49,1,21.3
5,19_1,2017-01-11 09:02:33,1,10.2
5,17_1,2017-01-11 09:05:31,1,7.45
5,16_1,2017-01-11 09:05:34,1,4.95
5,16_1,2017-01-11 09:07:47,1,4.95
5,19_1,2017-01-11 09:08:50,1,10.2
5,14_1,2017-01-11 09:10:24,1,8.25
5,2_1,2017-01-11 09:12:24,1,11.79
5,16_1,2017-01-11 09:14:57,1,4.95
5,14_1,2017-01-11 09:15:32,1,8.25
5,17_1,2017-01-11 09:15:51,1,7.45
5,16_1,2017-01-11 09:16:07,1,4.95
5,17_1,2017-01-11 09:16:54,1,7.45
5,14_1,2017-01-11 09:17:14,1,8.25
5,15_1,2017-01-11 09:17:27,1,21.3
5,14_1,2017-01-11 09:17:42,1,8.25
5,16_1,2017-01-11 09:18:21,1,4.95
5,16_1,2017-01-11 09:18:44,1,4.95
5,14_1,2017-01-11 09:22:45,1,8.25
5,16_1,2017-01-11 09:25:07,1,4.95
5,15_1,2017-01-11 09:25:29,1,21.3
5,14_1,2017-01-11 09:26:20,1,8.25
5,14_1,2017-01-11 09:26:39,1,8.25
