StoreID,ProductID,InventoryDateTime,Units,ExpiryDateTime
2,3_1,2017-01-04 00:00:00,29,2017-01-10 07:00:00
2,3_1,2017-01-04 00:00:00,1674,2017-01-10 07:00:00
2,4_1,2017-01-04 00:00:00,159,2017-01-06 07:00:00
2,4_1,2017-01-04 00:00:00,7134,2017-01-06 07:00:00
2,5_1,2017-01-04 00:00:00,80,2017-01-07 07:00:00
2,5_1,2017-01-04 00:00:00,132,2017-01-07 07:00:00
2,7_1,2017-01-04 00:00:00,13,2017-01-09 07:00:00
2,7_1,2017-01-04 00:00:00,49,2017-01-09 07:00:00
2,10_1,2017-01-04 00:00:00,97,2017-01-09 07:00:00
2,10_1,2017-01-04 00:00:00,195,2017-01-09 07:00:00
2,11_1,2017-01-04 00:00:00,79,2017-01-07 07:00:00
2,11_1,2017-01-04 00:00:00,405,2017-01-07 07:00:00
2,18_1,2017-01-04 00:00:00,31,2017-01-05 07:00:00
2,18_1,2017-01-04 00:00:00,64,2017-01-05 07:00:00
