StoreID,ProductID,InventoryDateTime,Units,ExpiryDateTime
4,2_1,2017-01-07 00:00:00,80,2017-01-10 07:00:00
4,2_1,2017-01-07 00:00:00,99,2017-01-10 07:00:00
4,5_1,2017-01-07 00:00:00,1403,2017-01-09 07:00:00
4,5_1,2017-01-07 00:00:00,4666,2017-01-09 07:00:00
4,5_1,2017-01-07 00:00:00,4666,2017-01-09 07:00:00
4,5_1,2017-01-07 00:00:00,4666,2017-01-09 07:00:00
4,7_1,2017-01-07 00:00:00,106,2017-01-11 07:00:00
4,7_1,2017-01-07 00:00:00,208,2017-01-11 07:00:00
4,7_1,2017-01-07 00:00:00,208,2017-01-11 07:00:00
4,7_1,2017-01-07 00:00:00,208,2017-01-11 07:00:00
4,9_1,2017-01-07 00:00:00,976,2017-01-11 07:00:00
4,9_1,2017-01-07 00:00:00,2178,2017-01-11 07:00:00
4,10_1,2017-01-07 00:00:00,291,2017-01-11 07:00:00
4,10_1,2017-01-07 00:00:00,714,2017-01-11 07:00:00
4,10_1,2017-01-07 00:00:00,714,2017-01-11 07:00:00
4,10_1,2017-01-07 00:00:00,714,2017-01-11 07:00:00
4,11_1,2017-01-07 00:00:00,201,2017-01-09 07:00:00
4,11_1,2017-01-07 00:00:00,506,2017-01-09 07:00:00
4,11_1,2017-01-07 00:00:00,506,2017-01-09 07:00:00
4,11_1,2017-01-07 00:00:00,506,2017-01-09 07:00:00
4,12_1,2017-01-07 00:00:00,64,2017-01-08 07:00:00
4,12_1,2017-01-07 00:00:00,159,2017-01-08 07:00:00
4,13_1,2017-01-07 00:00:00,135,2017-01-11 07:00:00
4,13_1,2017-01-07 00:00:00,158,2017-01-11 07:00:00
4,14_1,2017-01-07 00:00:00,1368,2044-05-22 07:00:00
4,14_1,2017-01-07 00:00:00,2091,2044-05-22 07:00:00
4,16_1,2017-01-07 00:00:00,1248,2044-05-22 07:00:00
4,16_1,2017-01-07 00:00:00,2016,2044-05-22 07:00:00
4,17_1,2017-01-07 00:00:00,79,2044-05-23 07:00:00
4,17_1,2017-01-07 00:00:00,161,2044-05-23 07:00:00
4,17_1,2017-01-07 00:00:00,161,2044-05-23 07:00:00
4,17_1,2017-01-07 00:00:00,161,2044-05-23 07:00:00
4,19_1,2017-01-07 00:00:00,113,2044-05-23 07:00:00
4,19_1,2017-01-07 00:00:00,270,2044-05-23 07:00:00
4,19_1,2017-01-07 00:00:00,270,2044-05-23 07:00:00
4,19_1,2017-01-07 00:00:00,270,2044-05-23 07:00:00
4,20_1,2017-01-07 00:00:00,206,2017-01-08 07:00:00
4,20_1,2017-01-07 00:00:00,340,2017-01-08 07:00:00
