StoreID,ProductID,InventoryDateTime,Units,ExpiryDateTime
5,2_1,2017-01-06 00:00:00,268,2017-01-11 07:00:00
5,2_1,2017-01-06 00:00:00,383,2017-01-11 07:00:00
5,2_1,2017-01-06 00:00:00,383,2017-01-11 07:00:00
5,2_1,2017-01-06 00:00:00,383,2017-01-11 07:00:00
5,3_1,2017-01-06 00:00:00,9,2017-01-10 07:00:00
5,4_1,2017-01-06 00:00:00,514,2017-01-08 07:00:00
5,4_1,2017-01-06 00:00:00,744,2017-01-08 07:00:00
5,4_1,2017-01-06 00:00:00,744,2017-01-08 07:00:00
5,4_1,2017-01-06 00:00:00,744,2017-01-08 07:00:00
5,5_1,2017-01-06 00:00:00,202,2017-01-08 07:00:00
5,5_1,2017-01-06 00:00:00,615,2017-01-08 07:00:00
5,5_1,2017-01-06 00:00:00,615,2017-01-08 07:00:00
5,7_1,2017-01-06 00:00:00,27,2017-01-09 07:00:00
5,8_1,2017-01-06 00:00:00,128,2017-01-10 07:00:00
5,8_1,2017-01-06 00:00:00,195,2017-01-10 07:00:00
5,8_1,2017-01-06 00:00:00,195,2017-01-10 07:00:00
5,8_1,2017-01-06 00:00:00,195,2017-01-10 07:00:00
5,9_1,2017-01-06 00:00:00,2,2017-01-10 07:00:00
5,10_1,2017-01-06 00:00:00,3,2017-01-09 07:00:00
5,12_1,2017-01-06 00:00:00,121,2017-01-09 07:00:00
5,12_1,2017-01-06 00:00:00,197,2017-01-09 07:00:00
5,12_1,2017-01-06 00:00:00,197,2017-01-09 07:00:00
5,12_1,2017-01-06 00:00:00,197,2017-01-09 07:00:00
5,13_1,2017-01-06 00:00:00,12,2017-01-10 07:00:00
5,14_1,2017-01-06 00:00:00,498,2044-05-23 07:00:00
5,14_1,2017-01-06 00:00:00,713,2044-05-23 07:00:00
5,14_1,2017-01-06 00:00:00,713,2044-05-23 07:00:00
5,14_1,2017-01-06 00:00:00,713,2044-05-23 07:00:00
5,16_1,2017-01-06 00:00:00,719,2044-05-23 07:00:00
5,16_1,2017-01-06 00:00:00,892,2044-05-23 07:00:00
5,16_1,2017-01-06 00:00:00,892,2044-05-23 07:00:00
5,16_1,2017-01-06 00:00:00,892,2044-05-23 07:00:00
5,17_1,2017-01-06 00:00:00,233,2044-05-23 07:00:00
5,17_1,2017-01-06 00:00:00,338,2044-05-23 07:00:00
5,17_1,2017-01-06 00:00:00,338,2044-05-23 07:00:00
5,17_1,2017-01-06 00:00:00,338,2044-05-23 07:00:00
5,18_1,2017-01-06 00:00:00,19,2017-01-06 07:00:00
5,18_1,2017-01-06 00:00:00,142,2017-01-06 07:00:00
5,18_1,2017-01-06 00:00:00,142,2017-01-06 07:00:00
5,19_1,2017-01-06 00:00:00,171,2044-05-23 07:00:00
5,19_1,2017-01-06 00:00:00,232,2044-05-23 07:00:00
5,19_1,2017-01-06 00:00:00,232,2044-05-23 07:00:00
5,19_1,2017-01-06 00:00:00,232,2044-05-23 07:00:00
5,20_1,2017-01-06 00:00:00,61,2017-01-08 07:00:00
5,20_1,2017-01-06 00:00:00,659,2017-01-08 07:00:00
5,20_1,2017-01-06 00:00:00,659,2017-01-08 07:00:00
