StoreID,ProductID,InventoryDateTime,Units,ExpiryDateTime
3,1_1,2017-01-05 00:00:00,393,2017-01-05 07:00:00
3,1_1,2017-01-05 00:00:00,814,2017-01-05 07:00:00
3,1_1,2017-01-05 00:00:00,814,2017-01-05 07:00:00
3,2_1,2017-01-05 00:00:00,48,2017-01-10 07:00:00
3,2_1,2017-01-05 00:00:00,87,2017-01-10 07:00:00
3,2_1,2017-01-05 00:00:00,87,2017-01-10 07:00:00
3,3_1,2017-01-05 00:00:00,2170,2017-01-11 07:00:00
3,3_1,2017-01-05 00:00:00,3805,2017-01-11 07:00:00
3,3_1,2017-01-05 00:00:00,3805,2017-01-11 07:00:00
3,4_1,2017-01-05 00:00:00,104,2017-01-07 07:00:00
3,4_1,2017-01-05 00:00:00,196,2017-01-07 07:00:00
3,4_1,2017-01-05 00:00:00,196,2017-01-07 07:00:00
3,6_1,2017-01-05 00:00:00,74,2017-01-05 07:00:00
3,6_1,2017-01-05 00:00:00,131,2017-01-05 07:00:00
3,6_1,2017-01-05 00:00:00,131,2017-01-05 07:00:00
3,9_1,2017-01-05 00:00:00,218,2017-01-11 07:00:00
3,9_1,2017-01-05 00:00:00,318,2017-01-11 07:00:00
3,9_1,2017-01-05 00:00:00,318,2017-01-11 07:00:00
3,13_1,2017-01-05 00:00:00,24,2017-01-10 07:00:00
3,15_1,2017-01-05 00:00:00,113,2017-01-06 07:00:00
3,15_1,2017-01-05 00:00:00,181,2017-01-06 07:00:00
3,15_1,2017-01-05 00:00:00,181,2017-01-06 07:00:00
3,17_1,2017-01-05 00:00:00,37,2044-05-21 07:00:00
3,19_1,2017-01-05 00:00:00,3253,2044-05-22 07:00:00
3,19_1,2017-01-05 00:00:00,5889,2044-05-22 07:00:00
3,19_1,2017-01-05 00:00:00,5889,2044-05-22 07:00:00
