StoreID,ProductID,TransactionDateTime,Units,Price
2,14_1,2017-01-08 07:00:04,1,1.45
2,14_1,2017-01-08 07:00:06,1,1.45
2,14_1,2017-01-08 07:00:09,1,1.45
2,14_1,2017-01-08 07:00:14,1,1.45
2,14_1,2017-01-08 07:00:17,1,1.45
2,14_1,2017-01-08 07:00:17,1,1.45
2,14_1,2017-01-08 07:00:20,1,1.45
2,14_1,2017-01-08 07:00:40,1,1.45
2,17_1,2017-01-08 07:00:41,1,3.03
2,14_1,2017-01-08 07:00:41,1,1.45
2,14_1,2017-01-08 07:00:42,1,1.45
2,8_1,2017-01-08 07:00:42,1,15.21
2,14_1,2017-01-08 07:00:44,1,1.45
2,14_1,2017-01-08 07:00:46,1,1.45
2,2_1,2017-01-08 07:01:03,1,6.84
2,14_1,2017-01-08 07:01:04,1,1.45
2,14_1,2017-01-08 07:01:05,1,1.45
2,14_1,2017-01-08 07:01:06,1,1.45
2,2_1,2017-01-08 07:01:09,1,6.84
2,12_1,2017-01-08 07:01:14,1,3.35
2,14_1,2017-01-08 07:01:16,1,1.45
2,17_1,2017-01-08 07:01:20,1,3.03
2,14_1,2017-01-08 07:01:21,1,1.45
2,14_1,2017-01-08 07:01:30,1,1.45
2,14_1,2017-01-08 07:01:35,1,1.45
2,19_1,2017-01-08 07:01:46,1,13.04
2,14_1,2017-01-08 07:01:48,1,1.45
2,20_1,2017-01-08 07:01:52,1,5.99
2,14_1,2017-01-08 07:01:55,1,1.45
2,2_1,2017-01-08 07:01:57,1,6.84
2,2_1,2017-01-08 07:01:57,1,6.84
2,14_1,2017-01-08 07:01:57,1,1.45
2,14_1,2017-01-08 07:02:01,1,1.45
2,14_1,2017-01-08 07:02:08,1,1.45
2,12_1,2017-01-08 07:02:13,1,3.35
2,14_1,2017-01-08 07:02:19,1,1.45
2,12_1,2017-01-08 07:02:20,1,3.35
2,14_1,2017-01-08 07:02:22,1,1.45
2,17_1,2017-01-08 07:02:26,1,3.03
2,14_1,2017-01-08 07:02:33,1,1.45
2,14_1,2017-01-08 07:02:37,1,1.45
2,12_1,2017-01-08 07:02:40,1,3.35
2,12_1,2017-01-08 07:02:47,1,3.35
2,14_1,2017-01-08 07:02:49,1,1.45
2,14_1,2017-01-08 07:02:52,1,1.45
2,14_1,2017-01-08 07:02:57,1,1.45
2,12_1,2017-01-08 07:02:59,1,3.35
2,14_1,2017-01-08 07:03:04,1,1.45
2,14_1,2017-01-08 07:03:04,1,1.45
2,14_1,2017-01-08 07:03:09,1,1.45
2,17_1,2017-01-08 07:03:11,1,3.03
2,14_1,2017-01-08 07:03:17,1,1.45
2,14_1,2017-01-08 07:03:27,1,1.45
2,2_1,2017-01-08 07:03:31,1,6.84
2,12_1,2017-01-08 07:03:36,1,3.35
2,14_1,2017-01-08 07:03:39,1,1.45
2,12_1,2017-01-08 07:03:40,1,3.35
2,2_1,2017-01-08 07:03:47,1,6.84
2,14_1,2017-01-08 07:03:50,1,1.45
2,14_1,2017-01-08 07:03:51,1,1.45
2,14_1,2017-01-08 07:03:54,1,1.45
2,2_1,2017-01-08 07:03:56,1,6.84
2,14_1,2017-01-08 07:04:04,1,1.45
2,14_1,2017-01-08 07:04:08,1,1.45
2,14_1,2017-01-08 07:04:12,1,1.45
2,14_1,2017-01-08 07:04:12,1,1.45
2,12_1,2017-01-08 07:04:12,1,3.35
2,14_1,2017-01-08 07:04:14,1,1.45
2,14_1,2017-01-08 07:04:19,1,1.45
2,14_1,2017-01-08 07:04:32,1,1.45
2,9_1,2017-01-08 07:04:38,1,17.97
2,14_1,2017-01-08 07:04:41,1,1.45
2,14_1,2017-01-08 07:04:47,1,1.45
2,14_1,2017-01-08 07:04:50,1,1.45
2,14_1,2017-01-08 07:05:08,1,1.45
2,14_1,2017-01-08 07:05:10,1,1.45
2,17_1,2017-01-08 07:05:11,1,3.03
2,14_1,2017-01-08 07:05:14,1,1.45
2,14_1,2017-01-08 07:05:14,1,1.45
2,14_1,2017-01-08 07:05:17,1,1.45
2,14_1,2017-01-08 07:05:29,1,1.45
2,12_1,2017-01-08 07:05:36,1,3.35
2,12_1,2017-01-08 07:05:38,1,3.35
2,14_1,2017-01-08 07:05:40,1,1.45
2,14_1,2017-01-08 07:05:41,1,1.45
2,20_1,2017-01-08 07:05:49,1,5.99
2,14_1,2017-01-08 07:06:03,1,1.45
2,12_1,2017-01-08 07:06:06,1,3.35
2,12_1,2017-01-08 07:06:11,1,3.35
2,14_1,2017-01-08 07:06:17,1,1.45
2,14_1,2017-01-08 07:06:27,1,1.45
2,14_1,2017-01-08 07:06:32,1,1.45
2,14_1,2017-01-08 07:06:34,1,1.45
2,14_1,2017-01-08 07:06:37,1,1.45
2,16_1,2017-01-08 07:06:38,1,3.74
2,14_1,2017-01-08 07:06:39,1,1.45
2,14_1,2017-01-08 07:06:40,1,1.45
2,2_1,2017-01-08 07:06:41,1,6.84
2,14_1,2017-01-08 07:06:42,1,1.45
2,12_1,2017-01-08 07:06:52,1,3.35
2,14_1,2017-01-08 07:07:01,1,1.45
2,14_1,2017-01-08 07:07:05,1,1.45
2,9_1,2017-01-08 07:07:32,1,17.97
2,14_1,2017-01-08 07:07:51,1,1.45
2,12_1,2017-01-08 07:07:53,1,3.35
2,14_1,2017-01-08 07:08:00,1,1.45
2,12_1,2017-01-08 07:08:02,1,3.35
2,2_1,2017-01-08 07:08:03,1,6.84
2,14_1,2017-01-08 07:08:07,1,1.45
2,14_1,2017-01-08 07:08:08,1,1.45
2,14_1,2017-01-08 07:08:09,1,1.45
2,12_1,2017-01-08 07:08:09,1,3.35
2,14_1,2017-01-08 07:08:09,1,1.45
2,12_1,2017-01-08 07:08:14,1,3.35
2,12_1,2017-01-08 07:08:15,1,3.35
2,14_1,2017-01-08 07:08:16,1,1.45
2,14_1,2017-01-08 07:08:17,1,1.45
2,16_1,2017-01-08 07:08:25,1,3.74
2,17_1,2017-01-08 07:08:25,1,3.03
2,14_1,2017-01-08 07:08:29,1,1.45
2,14_1,2017-01-08 07:08:33,1,1.45
2,17_1,2017-01-08 07:08:34,1,3.03
2,14_1,2017-01-08 07:08:36,1,1.45
2,12_1,2017-01-08 07:08:47,1,3.35
2,14_1,2017-01-08 07:08:47,1,1.45
2,17_1,2017-01-08 07:08:50,1,3.03
2,14_1,2017-01-08 07:08:59,1,1.45
2,14_1,2017-01-08 07:09:02,1,1.45
2,14_1,2017-01-08 07:09:10,1,1.45
2,17_1,2017-01-08 07:09:14,1,3.03
