StoreID,ProductID,TransactionDateTime,Units,Price
6,17_1,2017-01-05 07:00:01,1,5.19
6,4_1,2017-01-05 07:00:02,1,1.17
6,4_1,2017-01-05 07:00:03,1,1.17
6,4_1,2017-01-05 07:00:05,1,1.17
6,8_1,2017-01-05 07:00:05,1,2.52
6,4_1,2017-01-05 07:00:08,1,1.17
6,4_1,2017-01-05 07:00:10,1,1.17
6,4_1,2017-01-05 07:00:13,1,1.17
6,7_1,2017-01-05 07:00:13,1,4.03
6,4_1,2017-01-05 07:00:13,1,1.17
6,4_1,2017-01-05 07:00:14,1,1.17
6,4_1,2017-01-05 07:00:14,1,1.17
6,4_1,2017-01-05 07:00:19,1,1.17
6,4_1,2017-01-05 07:00:25,1,1.17
6,4_1,2017-01-05 07:00:26,1,1.17
6,12_1,2017-01-05 07:00:27,1,6.49
6,19_1,2017-01-05 07:00:30,1,2.69
6,8_1,2017-01-05 07:00:33,1,2.52
6,14_1,2017-01-05 07:00:36,1,21.44
6,4_1,2017-01-05 07:00:37,1,1.17
6,20_1,2017-01-05 07:00:42,1,5.33
6,4_1,2017-01-05 07:00:46,1,1.17
6,8_1,2017-01-05 07:00:50,1,2.52
6,4_1,2017-01-05 07:00:50,1,1.17
6,4_1,2017-01-05 07:00:58,1,1.17
6,4_1,2017-01-05 07:00:58,1,1.17
6,4_1,2017-01-05 07:01:01,1,1.17
6,8_1,2017-01-05 07:01:02,1,2.52
6,4_1,2017-01-05 07:01:05,1,1.17
6,8_1,2017-01-05 07:01:09,1,2.52
6,4_1,2017-01-05 07:01:12,1,1.17
6,4_1,2017-01-05 07:01:15,1,1.17
6,4_1,2017-01-05 07:01:15,1,1.17
6,8_1,2017-01-05 07:01:22,1,2.52
6,8_1,2017-01-05 07:01:23,1,2.52
6,4_1,2017-01-05 07:01:26,1,1.17
6,20_1,2017-01-05 07:01:28,1,5.33
6,4_1,2017-01-05 07:01:28,1,1.17
6,4_1,2017-01-05 07:01:28,1,1.17
6,8_1,2017-01-05 07:01:33,1,2.52
6,4_1,2017-01-05 07:01:38,1,1.17
6,4_1,2017-01-05 07:01:39,1,1.17
6,4_1,2017-01-05 07:01:46,1,1.17
6,8_1,2017-01-05 07:01:48,1,2.52
6,4_1,2017-01-05 07:01:51,1,1.17
6,7_1,2017-01-05 07:01:52,1,4.03
6,4_1,2017-01-05 07:01:57,1,1.17
6,4_1,2017-01-05 07:01:59,1,1.17
6,8_1,2017-01-05 07:01:59,1,2.52
6,4_1,2017-01-05 07:02:01,1,1.17
6,8_1,2017-01-05 07:02:01,1,2.52
6,4_1,2017-01-05 07:02:09,1,1.17
6,4_1,2017-01-05 07:02:11,1,1.17
6,9_1,2017-01-05 07:02:12,1,12.19
6,7_1,2017-01-05 07:02:14,1,4.03
6,4_1,2017-01-05 07:02:16,1,1.17
6,7_1,2017-01-05 07:02:17,1,4.03
6,4_1,2017-01-05 07:02:21,1,1.17
6,19_1,2017-01-05 07:02:25,1,2.69
6,4_1,2017-01-05 07:02:27,1,1.17
6,4_1,2017-01-05 07:02:29,1,1.17
6,8_1,2017-01-05 07:02:29,1,2.52
6,4_1,2017-01-05 07:02:33,1,1.17
6,4_1,2017-01-05 07:02:33,1,1.17
6,4_1,2017-01-05 07:02:36,1,1.17
6,4_1,2017-01-05 07:02:38,1,1.17
6,8_1,2017-01-05 07:02:39,1,2.52
6,4_1,2017-01-05 07:02:42,1,1.17
6,4_1,2017-01-05 07:02:43,1,1.17
6,8_1,2017-01-05 07:02:43,1,2.52
