StoreID,ProductID,TransactionDateTime,Units,Price
2,14_1,2017-01-14 07:00:04,1,1.45
2,14_1,2017-01-14 07:00:09,1,1.45
2,14_1,2017-01-14 07:00:12,1,1.45
2,14_1,2017-01-14 07:00:25,1,1.45
2,14_1,2017-01-14 07:00:46,1,1.45
2,14_1,2017-01-14 07:00:46,1,1.45
2,14_1,2017-01-14 07:00:47,1,1.45
2,14_1,2017-01-14 07:00:54,1,1.45
2,14_1,2017-01-14 07:01:06,1,1.45
2,14_1,2017-01-14 07:01:13,1,1.45
2,14_1,2017-01-14 07:01:31,1,1.45
2,14_1,2017-01-14 07:01:38,1,1.45
2,14_1,2017-01-14 07:01:38,1,1.45
2,14_1,2017-01-14 07:01:50,1,1.45
2,14_1,2017-01-14 07:01:54,1,1.45
2,14_1,2017-01-14 07:01:58,1,1.45
2,14_1,2017-01-14 07:02:03,1,1.45
2,14_1,2017-01-14 07:02:11,1,1.45
2,14_1,2017-01-14 07:02:33,1,1.45
2,14_1,2017-01-14 07:02:38,1,1.45
2,14_1,2017-01-14 07:02:48,1,1.45
2,16_1,2017-01-14 07:02:51,1,3.68
2,14_1,2017-01-14 07:02:58,1,1.45
2,14_1,2017-01-14 07:03:11,1,1.45
2,14_1,2017-01-14 07:04:00,1,1.45
2,14_1,2017-01-14 07:04:01,1,1.45
2,14_1,2017-01-14 07:04:09,1,1.45
2,14_1,2017-01-14 07:04:14,1,1.45
2,14_1,2017-01-14 07:04:32,1,1.45
2,14_1,2017-01-14 07:04:34,1,1.45
2,14_1,2017-01-14 07:04:37,1,1.45
2,14_1,2017-01-14 07:04:37,1,1.45
2,14_1,2017-01-14 07:04:40,1,1.45
2,14_1,2017-01-14 07:04:45,1,1.45
2,16_1,2017-01-14 07:04:58,1,3.68
2,14_1,2017-01-14 07:05:02,1,1.45
2,16_1,2017-01-14 07:05:12,1,3.68
2,14_1,2017-01-14 07:05:15,1,1.45
2,14_1,2017-01-14 07:05:16,1,1.45
2,14_1,2017-01-14 07:05:17,1,1.45
2,14_1,2017-01-14 07:05:22,1,1.45
2,14_1,2017-01-14 07:05:28,1,1.45
2,14_1,2017-01-14 07:05:33,1,1.45
2,14_1,2017-01-14 07:05:48,1,1.45
2,14_1,2017-01-14 07:05:51,1,1.45
2,14_1,2017-01-14 07:05:57,1,1.45
2,14_1,2017-01-14 07:06:00,1,1.45
2,14_1,2017-01-14 07:06:01,1,1.45
2,16_1,2017-01-14 07:06:10,1,3.68
2,14_1,2017-01-14 07:06:17,1,1.45
2,14_1,2017-01-14 07:06:22,1,1.45
2,14_1,2017-01-14 07:06:36,1,1.45
2,14_1,2017-01-14 07:06:40,1,1.45
2,14_1,2017-01-14 07:06:42,1,1.45
2,14_1,2017-01-14 07:06:43,1,1.45
2,14_1,2017-01-14 07:06:49,1,1.45
2,14_1,2017-01-14 07:06:49,1,1.45
2,14_1,2017-01-14 07:06:56,1,1.45
2,14_1,2017-01-14 07:07:07,1,1.45
2,14_1,2017-01-14 07:07:10,1,1.45
2,14_1,2017-01-14 07:07:18,1,1.45
2,14_1,2017-01-14 07:07:24,1,1.45
2,14_1,2017-01-14 07:07:25,1,1.45
2,14_1,2017-01-14 07:07:47,1,1.45
2,16_1,2017-01-14 07:07:53,1,3.68
2,14_1,2017-01-14 07:07:57,1,1.45
2,14_1,2017-01-14 07:08:00,1,1.45
2,14_1,2017-01-14 07:08:04,1,1.45
2,14_1,2017-01-14 07:08:12,1,1.45
2,14_1,2017-01-14 07:08:20,1,1.45
2,14_1,2017-01-14 07:08:27,1,1.45
2,14_1,2017-01-14 07:08:28,1,1.45
2,14_1,2017-01-14 07:08:49,1,1.45
2,14_1,2017-01-14 07:08:59,1,1.45
2,14_1,2017-01-14 07:09:23,1,1.45
2,14_1,2017-01-14 07:09:25,1,1.45
2,14_1,2017-01-14 07:09:46,1,1.45
2,14_1,2017-01-14 07:09:48,1,1.45
2,14_1,2017-01-14 07:10:08,1,1.45
2,14_1,2017-01-14 07:10:25,1,1.45
2,14_1,2017-01-14 07:10:28,1,1.45
2,14_1,2017-01-14 07:10:34,1,1.45
2,14_1,2017-01-14 07:10:45,1,1.45
2,14_1,2017-01-14 07:10:46,1,1.45
2,14_1,2017-01-14 07:10:47,1,1.45
2,14_1,2017-01-14 07:10:47,1,1.45
2,14_1,2017-01-14 07:10:53,1,1.45
2,14_1,2017-01-14 07:10:53,1,1.45
2,14_1,2017-01-14 07:10:59,1,1.45
2,14_1,2017-01-14 07:11:00,1,1.45
2,14_1,2017-01-14 07:11:12,1,1.45
2,14_1,2017-01-14 07:11:15,1,1.45
2,14_1,2017-01-14 07:11:27,1,1.45
2,14_1,2017-01-14 07:11:35,1,1.45
2,14_1,2017-01-14 07:11:44,1,1.45
2,14_1,2017-01-14 07:11:50,1,1.45
2,14_1,2017-01-14 07:11:51,1,1.45
2,14_1,2017-01-14 07:12:05,1,1.45
2,14_1,2017-01-14 07:12:18,1,1.45
2,14_1,2017-01-14 07:12:19,1,1.45
2,14_1,2017-01-14 07:12:23,1,1.45
2,14_1,2017-01-14 07:12:30,1,1.45
2,14_1,2017-01-14 07:12:37,1,1.45
2,14_1,2017-01-14 07:12:43,1,1.45
2,14_1,2017-01-14 07:12:44,1,1.45
2,14_1,2017-01-14 07:12:47,1,1.45
2,14_1,2017-01-14 07:12:50,1,1.45
2,14_1,2017-01-14 07:12:54,1,1.45
