StoreID,ProductID,TransactionDateTime,Units,Price
6,20_1,2017-01-11 07:00:17,1,5.22
6,10_1,2017-01-11 07:00:44,1,15.72
6,10_1,2017-01-11 07:02:36,1,15.72
6,13_1,2017-01-11 07:03:40,1,23.45
6,10_1,2017-01-11 07:04:52,1,15.72
6,17_1,2017-01-11 07:06:42,1,4.7
6,10_1,2017-01-11 07:07:21,1,15.72
6,14_1,2017-01-11 07:07:32,1,19.95
6,20_1,2017-01-11 07:07:41,1,5.22
6,20_1,2017-01-11 07:07:53,1,5.22
6,20_1,2017-01-11 07:08:40,1,5.22
6,20_1,2017-01-11 07:09:34,1,5.22
6,3_1,2017-01-11 07:10:38,1,14.25
6,17_1,2017-01-11 07:11:10,1,4.7
6,17_1,2017-01-11 07:11:18,1,4.7
6,14_1,2017-01-11 07:13:30,1,19.95
6,17_1,2017-01-11 07:15:19,1,4.7
6,10_1,2017-01-11 07:15:21,1,15.72
6,17_1,2017-01-11 07:16:39,1,4.7
6,20_1,2017-01-11 07:17:12,1,5.22
6,20_1,2017-01-11 07:17:21,1,5.22
6,20_1,2017-01-11 07:19:35,1,5.22
6,13_1,2017-01-11 07:19:45,1,23.45
6,17_1,2017-01-11 07:19:53,1,4.7
6,20_1,2017-01-11 07:20:46,1,5.22
6,20_1,2017-01-11 07:20:48,1,5.22
6,20_1,2017-01-11 07:21:11,1,5.22
6,17_1,2017-01-11 07:22:37,1,4.7
6,17_1,2017-01-11 07:23:28,1,4.7
6,20_1,2017-01-11 07:24:04,1,5.22
6,17_1,2017-01-11 07:29:51,1,4.7
6,10_1,2017-01-11 07:29:59,1,15.72
6,20_1,2017-01-11 07:31:43,1,5.22
6,10_1,2017-01-11 07:34:15,1,15.72
6,17_1,2017-01-11 07:36:55,1,4.7
6,10_1,2017-01-11 07:37:04,1,15.72
6,10_1,2017-01-11 07:38:43,1,15.72
6,17_1,2017-01-11 07:42:24,1,4.7
6,14_1,2017-01-11 07:43:01,1,19.95
6,17_1,2017-01-11 07:43:05,1,4.7
6,20_1,2017-01-11 07:45:46,1,5.22
6,17_1,2017-01-11 07:47:41,1,4.7
6,20_1,2017-01-11 07:47:45,1,5.22
6,17_1,2017-01-11 07:48:34,1,4.7
6,20_1,2017-01-11 07:49:47,1,5.22
6,17_1,2017-01-11 07:49:55,1,4.7
6,20_1,2017-01-11 07:50:09,1,5.22
6,20_1,2017-01-11 07:53:26,1,5.22
6,17_1,2017-01-11 07:53:56,1,4.7
6,10_1,2017-01-11 07:55:17,1,15.72
6,10_1,2017-01-11 07:56:22,1,15.72
