StoreID,ProductID,InventoryDateTime,Units,ExpiryDateTime
2,1_1,2017-01-05 00:00:00,180,2017-01-05 07:00:00
2,1_1,2017-01-05 00:00:00,347,2017-01-05 07:00:00
2,1_1,2017-01-05 00:00:00,347,2017-01-05 07:00:00
2,3_1,2017-01-05 00:00:00,281,2017-01-10 07:00:00
2,5_1,2017-01-05 00:00:00,14,2017-01-07 07:00:00
2,5_1,2017-01-05 00:00:00,132,2017-01-07 07:00:00
2,6_1,2017-01-05 00:00:00,57,2017-01-05 07:00:00
2,6_1,2017-01-05 00:00:00,118,2017-01-05 07:00:00
2,6_1,2017-01-05 00:00:00,118,2017-01-05 07:00:00
2,7_1,2017-01-05 00:00:00,13,2017-01-09 07:00:00
2,9_1,2017-01-05 00:00:00,82,2017-01-11 07:00:00
2,9_1,2017-01-05 00:00:00,170,2017-01-11 07:00:00
2,9_1,2017-01-05 00:00:00,170,2017-01-11 07:00:00
2,10_1,2017-01-05 00:00:00,119,2017-01-09 07:00:00
2,11_1,2017-01-05 00:00:00,203,2017-01-07 07:00:00
2,13_1,2017-01-05 00:00:00,99,2017-01-11 07:00:00
2,13_1,2017-01-05 00:00:00,239,2017-01-11 07:00:00
2,13_1,2017-01-05 00:00:00,239,2017-01-11 07:00:00
2,17_1,2017-01-05 00:00:00,613,2044-05-22 07:00:00
2,17_1,2017-01-05 00:00:00,1205,2044-05-22 07:00:00
2,17_1,2017-01-05 00:00:00,1205,2044-05-22 07:00:00
2,18_1,2017-01-05 00:00:00,12,2017-01-05 07:00:00
2,19_1,2017-01-05 00:00:00,54,2044-05-22 07:00:00
2,19_1,2017-01-05 00:00:00,69,2044-05-22 07:00:00
2,19_1,2017-01-05 00:00:00,69,2044-05-22 07:00:00
2,20_1,2017-01-05 00:00:00,291,2017-01-08 07:00:00
2,20_1,2017-01-05 00:00:00,494,2017-01-08 07:00:00
2,20_1,2017-01-05 00:00:00,494,2017-01-08 07:00:00
