StoreID,ProductID,TransactionDateTime,Units,Price
4,17_1,2017-01-12 07:01:36,1,12.24
4,19_1,2017-01-12 07:04:15,1,7.95
4,17_1,2017-01-12 07:19:33,1,12.24
4,19_1,2017-01-12 07:34:20,1,7.95
4,19_1,2017-01-12 08:03:11,1,7.95
4,19_1,2017-01-12 08:05:49,1,7.95
4,17_1,2017-01-12 08:14:54,1,12.24
4,19_1,2017-01-12 08:28:12,1,7.95
4,19_1,2017-01-12 08:31:12,1,7.95
4,19_1,2017-01-12 08:35:57,1,7.95
4,19_1,2017-01-12 08:38:02,1,7.95
4,17_1,2017-01-12 08:38:59,1,12.24
4,19_1,2017-01-12 08:39:07,1,7.95
4,17_1,2017-01-12 08:42:07,1,12.24
4,19_1,2017-01-12 08:43:24,1,7.95
4,19_1,2017-01-12 08:47:44,1,7.95
4,19_1,2017-01-12 09:09:30,1,7.95
4,19_1,2017-01-12 09:23:11,1,7.95
4,19_1,2017-01-12 09:34:13,1,7.95
4,19_1,2017-01-12 09:34:29,1,7.95
4,17_1,2017-01-12 09:35:02,1,12.24
4,19_1,2017-01-12 09:37:40,1,7.95
4,19_1,2017-01-12 09:55:56,1,7.95
4,17_1,2017-01-12 10:00:10,1,12.24
4,19_1,2017-01-12 10:02:53,1,7.95
4,19_1,2017-01-12 10:07:34,1,7.95
4,19_1,2017-01-12 10:12:45,1,7.95
4,17_1,2017-01-12 10:19:53,1,12.24
4,19_1,2017-01-12 10:23:50,1,7.95
4,17_1,2017-01-12 10:24:55,1,12.24
4,19_1,2017-01-12 10:31:31,1,7.95
4,17_1,2017-01-12 10:36:56,1,12.24
4,19_1,2017-01-12 10:46:14,1,7.95
4,17_1,2017-01-12 10:57:40,1,12.24
4,17_1,2017-01-12 11:01:10,1,12.24
4,19_1,2017-01-12 11:04:43,1,7.95
4,19_1,2017-01-12 11:20:07,1,7.95
4,19_1,2017-01-12 11:27:04,1,7.95
4,19_1,2017-01-12 11:34:38,1,7.95
4,19_1,2017-01-12 11:42:35,1,7.95
4,19_1,2017-01-12 11:43:17,1,7.95
4,19_1,2017-01-12 11:43:57,1,7.95
4,17_1,2017-01-12 11:44:28,1,12.24
4,19_1,2017-01-12 11:44:34,1,7.95
4,19_1,2017-01-12 11:48:48,1,7.95
4,19_1,2017-01-12 11:55:42,1,7.95
4,17_1,2017-01-12 11:57:12,1,12.24
4,17_1,2017-01-12 12:00:06,1,12.24
4,19_1,2017-01-12 12:26:45,1,7.95
4,19_1,2017-01-12 12:31:47,1,7.95
4,17_1,2017-01-12 12:33:48,1,12.24
4,19_1,2017-01-12 12:36:38,1,7.95
4,19_1,2017-01-12 12:41:09,1,7.95
4,19_1,2017-01-12 12:42:41,1,7.95
4,17_1,2017-01-12 12:49:15,1,12.24
4,19_1,2017-01-12 13:04:23,1,7.95
4,19_1,2017-01-12 13:09:47,1,7.95
4,19_1,2017-01-12 13:11:15,1,7.95
4,19_1,2017-01-12 13:16:18,1,7.95
4,19_1,2017-01-12 13:26:41,1,7.95
4,17_1,2017-01-12 13:29:59,1,12.24
4,19_1,2017-01-12 13:32:25,1,7.95
4,17_1,2017-01-12 13:33:18,1,12.24
4,19_1,2017-01-12 13:33:49,1,7.95
4,17_1,2017-01-12 13:53:44,1,12.24
4,17_1,2017-01-12 13:56:07,1,12.24
4,19_1,2017-01-12 14:02:34,1,7.95
4,19_1,2017-01-12 14:07:21,1,7.95
4,17_1,2017-01-12 14:14:51,1,12.24
4,17_1,2017-01-12 14:15:59,1,12.24
4,17_1,2017-01-12 14:23:14,1,12.24
4,19_1,2017-01-12 14:26:16,1,7.95
4,19_1,2017-01-12 14:31:14,1,7.95
