StoreID,ProductID,InventoryDateTime,Units,ExpiryDateTime
3,2_1,2017-01-08 00:00:00,15,2017-01-10 07:00:00
3,2_1,2017-01-08 00:00:00,87,2017-01-10 07:00:00
3,3_1,2017-01-08 00:00:00,470,2017-01-11 07:00:00
3,3_1,2017-01-08 00:00:00,3805,2017-01-11 07:00:00
3,5_1,2017-01-08 00:00:00,7,2017-01-09 07:00:00
3,5_1,2017-01-08 00:00:00,94,2017-01-09 07:00:00
3,5_1,2017-01-08 00:00:00,94,2017-01-09 07:00:00
3,5_1,2017-01-08 00:00:00,94,2017-01-09 07:00:00
3,7_1,2017-01-08 00:00:00,602,2017-01-11 07:00:00
3,7_1,2017-01-08 00:00:00,657,2017-01-11 07:00:00
3,7_1,2017-01-08 00:00:00,657,2017-01-11 07:00:00
3,8_1,2017-01-08 00:00:00,134,2017-01-10 07:00:00
3,8_1,2017-01-08 00:00:00,2805,2017-01-10 07:00:00
3,8_1,2017-01-08 00:00:00,2805,2017-01-10 07:00:00
3,8_1,2017-01-08 00:00:00,2805,2017-01-10 07:00:00
3,9_1,2017-01-08 00:00:00,179,2017-01-11 07:00:00
3,9_1,2017-01-08 00:00:00,318,2017-01-11 07:00:00
3,10_1,2017-01-08 00:00:00,47,2017-01-11 07:00:00
3,10_1,2017-01-08 00:00:00,187,2017-01-11 07:00:00
3,10_1,2017-01-08 00:00:00,187,2017-01-11 07:00:00
3,10_1,2017-01-08 00:00:00,187,2017-01-11 07:00:00
3,11_1,2017-01-08 00:00:00,309,2017-01-09 07:00:00
3,11_1,2017-01-08 00:00:00,2260,2017-01-09 07:00:00
3,11_1,2017-01-08 00:00:00,2260,2017-01-09 07:00:00
3,11_1,2017-01-08 00:00:00,2260,2017-01-09 07:00:00
3,12_1,2017-01-08 00:00:00,92,2017-01-09 07:00:00
3,12_1,2017-01-08 00:00:00,165,2017-01-09 07:00:00
3,12_1,2017-01-08 00:00:00,165,2017-01-09 07:00:00
3,12_1,2017-01-08 00:00:00,165,2017-01-09 07:00:00
3,16_1,2017-01-08 00:00:00,121,2044-05-23 07:00:00
3,16_1,2017-01-08 00:00:00,720,2044-05-23 07:00:00
3,16_1,2017-01-08 00:00:00,720,2044-05-23 07:00:00
3,16_1,2017-01-08 00:00:00,720,2044-05-23 07:00:00
3,19_1,2017-01-08 00:00:00,286,2044-05-22 07:00:00
3,19_1,2017-01-08 00:00:00,5889,2044-05-22 07:00:00
3,20_1,2017-01-08 00:00:00,41,2017-01-09 07:00:00
3,20_1,2017-01-08 00:00:00,2608,2017-01-09 07:00:00
3,20_1,2017-01-08 00:00:00,2608,2017-01-09 07:00:00
3,20_1,2017-01-08 00:00:00,2608,2017-01-09 07:00:00
