StoreID,ProductID,InventoryDateTime,Units,ExpiryDateTime
5,2_1,2017-01-11 00:00:00,66,2017-01-11 07:00:00
5,2_1,2017-01-11 00:00:00,383,2017-01-11 07:00:00
5,2_1,2017-01-11 00:00:00,383,2017-01-11 07:00:00
5,14_1,2017-01-11 00:00:00,84,2044-05-23 07:00:00
5,14_1,2017-01-11 00:00:00,713,2044-05-23 07:00:00
5,14_1,2017-01-11 00:00:00,713,2044-05-23 07:00:00
5,15_1,2017-01-11 00:00:00,36,2017-01-12 07:00:00
5,15_1,2017-01-11 00:00:00,63,2017-01-12 07:00:00
5,16_1,2017-01-11 00:00:00,127,2044-05-23 07:00:00
5,16_1,2017-01-11 00:00:00,892,2044-05-23 07:00:00
5,16_1,2017-01-11 00:00:00,892,2044-05-23 07:00:00
5,17_1,2017-01-11 00:00:00,157,2044-05-23 07:00:00
5,17_1,2017-01-11 00:00:00,338,2044-05-23 07:00:00
5,17_1,2017-01-11 00:00:00,338,2044-05-23 07:00:00
5,19_1,2017-01-11 00:00:00,18,2044-05-23 07:00:00
5,19_1,2017-01-11 00:00:00,232,2044-05-23 07:00:00
5,19_1,2017-01-11 00:00:00,232,2044-05-23 07:00:00
