StoreID,ProductID,TransactionDateTime,Units,Price
1,4_1,2017-01-13 07:00:05,1,2.26
1,7_1,2017-01-13 07:00:05,1,1.31
1,7_1,2017-01-13 07:00:08,1,1.31
1,7_1,2017-01-13 07:00:09,1,1.31
1,7_1,2017-01-13 07:00:15,1,1.31
1,7_1,2017-01-13 07:00:24,1,1.31
1,7_1,2017-01-13 07:00:26,1,1.31
1,7_1,2017-01-13 07:00:29,1,1.31
1,7_1,2017-01-13 07:00:35,1,1.31
1,7_1,2017-01-13 07:00:39,1,1.31
1,7_1,2017-01-13 07:00:40,1,1.31
1,7_1,2017-01-13 07:00:40,1,1.31
1,7_1,2017-01-13 07:00:42,1,1.31
1,7_1,2017-01-13 07:00:47,1,1.31
1,7_1,2017-01-13 07:00:48,1,1.31
1,7_1,2017-01-13 07:00:50,1,1.31
1,16_1,2017-01-13 07:00:52,1,2.56
1,4_1,2017-01-13 07:00:52,1,2.26
1,7_1,2017-01-13 07:00:52,1,1.31
1,4_1,2017-01-13 07:00:54,1,2.26
1,7_1,2017-01-13 07:00:55,1,1.31
1,4_1,2017-01-13 07:00:57,1,2.26
1,7_1,2017-01-13 07:00:59,1,1.31
1,16_1,2017-01-13 07:01:01,1,2.56
1,4_1,2017-01-13 07:01:02,1,2.26
1,7_1,2017-01-13 07:01:03,1,1.31
1,7_1,2017-01-13 07:01:03,1,1.31
1,4_1,2017-01-13 07:01:05,1,2.26
1,7_1,2017-01-13 07:01:13,1,1.31
1,7_1,2017-01-13 07:01:13,1,1.31
1,7_1,2017-01-13 07:01:16,1,1.31
1,4_1,2017-01-13 07:01:18,1,2.26
1,7_1,2017-01-13 07:01:18,1,1.31
1,7_1,2017-01-13 07:01:23,1,1.31
1,4_1,2017-01-13 07:01:26,1,2.26
1,7_1,2017-01-13 07:01:29,1,1.31
1,7_1,2017-01-13 07:01:34,1,1.31
1,4_1,2017-01-13 07:01:35,1,2.26
1,7_1,2017-01-13 07:01:36,1,1.31
1,16_1,2017-01-13 07:01:42,1,2.56
1,7_1,2017-01-13 07:01:45,1,1.31
1,7_1,2017-01-13 07:01:47,1,1.31
1,7_1,2017-01-13 07:01:51,1,1.31
1,7_1,2017-01-13 07:01:55,1,1.31
1,4_1,2017-01-13 07:01:55,1,2.26
1,7_1,2017-01-13 07:01:59,1,1.31
1,7_1,2017-01-13 07:02:00,1,1.31
1,7_1,2017-01-13 07:02:03,1,1.31
1,14_1,2017-01-13 07:02:03,1,9.9
1,7_1,2017-01-13 07:02:05,1,1.31
1,7_1,2017-01-13 07:02:09,1,1.31
1,7_1,2017-01-13 07:02:09,1,1.31
1,4_1,2017-01-13 07:02:11,1,2.26
1,7_1,2017-01-13 07:02:13,1,1.31
1,7_1,2017-01-13 07:02:19,1,1.31
1,4_1,2017-01-13 07:02:19,1,2.26
1,4_1,2017-01-13 07:02:21,1,2.26
1,7_1,2017-01-13 07:02:23,1,1.31
1,4_1,2017-01-13 07:02:24,1,2.26
1,7_1,2017-01-13 07:02:29,1,1.31
1,7_1,2017-01-13 07:02:32,1,1.31
1,7_1,2017-01-13 07:02:38,1,1.31
1,16_1,2017-01-13 07:02:44,1,2.56
1,7_1,2017-01-13 07:02:54,1,1.31
1,4_1,2017-01-13 07:02:56,1,2.26
1,7_1,2017-01-13 07:02:57,1,1.31
1,7_1,2017-01-13 07:02:57,1,1.31
1,4_1,2017-01-13 07:02:58,1,2.26
1,7_1,2017-01-13 07:02:59,1,1.31
1,4_1,2017-01-13 07:03:04,1,2.26
1,7_1,2017-01-13 07:03:05,1,1.31
1,7_1,2017-01-13 07:03:10,1,1.31
1,4_1,2017-01-13 07:03:17,1,2.26
1,4_1,2017-01-13 07:03:21,1,2.26
1,4_1,2017-01-13 07:03:21,1,2.26
1,7_1,2017-01-13 07:03:29,1,1.31
1,7_1,2017-01-13 07:03:31,1,1.31
1,7_1,2017-01-13 07:03:36,1,1.31
1,7_1,2017-01-13 07:03:37,1,1.31
1,7_1,2017-01-13 07:03:39,1,1.31
1,7_1,2017-01-13 07:03:41,1,1.31
1,7_1,2017-01-13 07:03:41,1,1.31
1,7_1,2017-01-13 07:03:41,1,1.31
1,7_1,2017-01-13 07:03:46,1,1.31
1,4_1,2017-01-13 07:03:47,1,2.26
1,16_1,2017-01-13 07:03:50,1,2.56
1,7_1,2017-01-13 07:03:51,1,1.31
1,4_1,2017-01-13 07:03:59,1,2.26
1,7_1,2017-01-13 07:04:06,1,1.31
1,7_1,2017-01-13 07:04:14,1,1.31
1,4_1,2017-01-13 07:04:16,1,2.26
1,7_1,2017-01-13 07:04:16,1,1.31
1,7_1,2017-01-13 07:04:17,1,1.31
1,7_1,2017-01-13 07:04:22,1,1.31
1,14_1,2017-01-13 07:04:24,1,9.9
1,7_1,2017-01-13 07:04:26,1,1.31
1,7_1,2017-01-13 07:04:27,1,1.31
1,7_1,2017-01-13 07:04:29,1,1.31
1,7_1,2017-01-13 07:04:29,1,1.31
1,4_1,2017-01-13 07:04:30,1,2.26
1,7_1,2017-01-13 07:04:30,1,1.31
1,16_1,2017-01-13 07:04:32,1,2.56
1,7_1,2017-01-13 07:04:35,1,1.31
1,7_1,2017-01-13 07:04:37,1,1.31
1,16_1,2017-01-13 07:04:39,1,2.56
1,7_1,2017-01-13 07:04:40,1,1.31
1,7_1,2017-01-13 07:04:45,1,1.31
1,7_1,2017-01-13 07:04:46,1,1.31
1,7_1,2017-01-13 07:04:56,1,1.31
1,7_1,2017-01-13 07:05:04,1,1.31
1,7_1,2017-01-13 07:05:05,1,1.31
1,7_1,2017-01-13 07:05:05,1,1.31
1,4_1,2017-01-13 07:05:06,1,2.26
1,7_1,2017-01-13 07:05:08,1,1.31
1,7_1,2017-01-13 07:05:13,1,1.31
1,4_1,2017-01-13 07:05:16,1,2.26
1,7_1,2017-01-13 07:05:17,1,1.31
1,7_1,2017-01-13 07:05:21,1,1.31
1,7_1,2017-01-13 07:05:23,1,1.31
1,7_1,2017-01-13 07:05:27,1,1.31
1,16_1,2017-01-13 07:05:32,1,2.56
1,7_1,2017-01-13 07:05:37,1,1.31
1,7_1,2017-01-13 07:05:43,1,1.31
1,7_1,2017-01-13 07:05:45,1,1.31
1,7_1,2017-01-13 07:05:46,1,1.31
1,7_1,2017-01-13 07:05:51,1,1.31
1,14_1,2017-01-13 07:05:52,1,9.9
1,7_1,2017-01-13 07:05:52,1,1.31
1,7_1,2017-01-13 07:05:56,1,1.31
1,7_1,2017-01-13 07:05:56,1,1.31
1,7_1,2017-01-13 07:05:57,1,1.31
1,4_1,2017-01-13 07:06:01,1,2.26
1,16_1,2017-01-13 07:06:02,1,2.56
1,7_1,2017-01-13 07:06:03,1,1.31
1,4_1,2017-01-13 07:06:06,1,2.26
1,7_1,2017-01-13 07:06:07,1,1.31
1,4_1,2017-01-13 07:06:08,1,2.26
1,7_1,2017-01-13 07:06:20,1,1.31
1,4_1,2017-01-13 07:06:22,1,2.26
1,7_1,2017-01-13 07:06:22,1,1.31
1,4_1,2017-01-13 07:06:30,1,2.26
1,7_1,2017-01-13 07:06:34,1,1.31
1,16_1,2017-01-13 07:06:36,1,2.56
1,7_1,2017-01-13 07:06:40,1,1.31
1,7_1,2017-01-13 07:06:43,1,1.31
1,7_1,2017-01-13 07:06:45,1,1.31
1,7_1,2017-01-13 07:06:45,1,1.31
1,4_1,2017-01-13 07:06:46,1,2.26
1,7_1,2017-01-13 07:06:59,1,1.31
1,7_1,2017-01-13 07:07:03,1,1.31
1,16_1,2017-01-13 07:07:03,1,2.56
1,4_1,2017-01-13 07:07:09,1,2.26
1,4_1,2017-01-13 07:07:12,1,2.26
1,7_1,2017-01-13 07:07:15,1,1.31
