StoreID,ProductID,InventoryDateTime,Units,ExpiryDateTime
1,2_1,2017-01-09 00:00:00,134,2017-01-11 07:00:00
1,2_1,2017-01-09 00:00:00,153,2017-01-11 07:00:00
1,2_1,2017-01-09 00:00:00,153,2017-01-11 07:00:00
1,3_1,2017-01-09 00:00:00,114,2017-01-11 07:00:00
1,8_1,2017-01-09 00:00:00,1477,2017-01-10 07:00:00
1,8_1,2017-01-09 00:00:00,2390,2017-01-10 07:00:00
1,8_1,2017-01-09 00:00:00,2390,2017-01-10 07:00:00
1,9_1,2017-01-09 00:00:00,230,2017-01-12 07:00:00
1,9_1,2017-01-09 00:00:00,280,2017-01-12 07:00:00
1,9_1,2017-01-09 00:00:00,280,2017-01-12 07:00:00
1,10_1,2017-01-09 00:00:00,1305,2017-01-10 07:00:00
1,12_1,2017-01-09 00:00:00,836,2017-01-09 07:00:00
1,12_1,2017-01-09 00:00:00,1067,2017-01-09 07:00:00
1,12_1,2017-01-09 00:00:00,1067,2017-01-09 07:00:00
1,13_1,2017-01-09 00:00:00,119,2017-01-12 07:00:00
1,13_1,2017-01-09 00:00:00,147,2017-01-12 07:00:00
1,13_1,2017-01-09 00:00:00,147,2017-01-12 07:00:00
1,14_1,2017-01-09 00:00:00,412,2044-05-23 07:00:00
1,14_1,2017-01-09 00:00:00,544,2044-05-23 07:00:00
1,14_1,2017-01-09 00:00:00,544,2044-05-23 07:00:00
1,16_1,2017-01-09 00:00:00,2441,2044-05-23 07:00:00
1,16_1,2017-01-09 00:00:00,3232,2044-05-23 07:00:00
1,16_1,2017-01-09 00:00:00,3232,2044-05-23 07:00:00
1,17_1,2017-01-09 00:00:00,8,2044-05-23 07:00:00
1,17_1,2017-01-09 00:00:00,58,2044-05-23 07:00:00
1,17_1,2017-01-09 00:00:00,58,2044-05-23 07:00:00
1,17_1,2017-01-09 00:00:00,58,2044-05-23 07:00:00
