StoreID,ProductID,InventoryDateTime,Units,ExpiryDateTime
6,1_1,2017-01-04 00:00:00,225,2017-01-04 07:00:00
6,1_1,2017-01-04 00:00:00,614,2017-01-04 07:00:00
6,2_1,2017-01-04 00:00:00,41,2017-01-09 07:00:00
6,2_1,2017-01-04 00:00:00,56,2017-01-09 07:00:00
6,6_1,2017-01-04 00:00:00,153,2017-01-04 07:00:00
6,6_1,2017-01-04 00:00:00,5383,2017-01-04 07:00:00
6,7_1,2017-01-04 00:00:00,1223,2017-01-09 07:00:00
6,8_1,2017-01-04 00:00:00,166,2017-01-08 07:00:00
6,8_1,2017-01-04 00:00:00,3299,2017-01-08 07:00:00
6,11_1,2017-01-04 00:00:00,185,2017-01-07 07:00:00
6,11_1,2017-01-04 00:00:00,333,2017-01-07 07:00:00
6,15_1,2017-01-04 00:00:00,11,2017-01-05 07:00:00
6,15_1,2017-01-04 00:00:00,62,2017-01-05 07:00:00
6,16_1,2017-01-04 00:00:00,26,2044-05-21 07:00:00
6,16_1,2017-01-04 00:00:00,44,2044-05-21 07:00:00
6,19_1,2017-01-04 00:00:00,92,2044-05-21 07:00:00
6,19_1,2017-01-04 00:00:00,569,2044-05-21 07:00:00
6,20_1,2017-01-04 00:00:00,240,2017-01-07 07:00:00
