StoreID,ProductID,InventoryDateTime,Units,ExpiryDateTime
6,3_1,2017-01-08 00:00:00,38,2017-01-11 07:00:00
6,3_1,2017-01-08 00:00:00,114,2017-01-11 07:00:00
6,4_1,2017-01-08 00:00:00,370,2017-01-08 07:00:00
6,4_1,2017-01-08 00:00:00,34219,2017-01-08 07:00:00
6,4_1,2017-01-08 00:00:00,34219,2017-01-08 07:00:00
6,4_1,2017-01-08 00:00:00,34219,2017-01-08 07:00:00
6,5_1,2017-01-08 00:00:00,41,2017-01-08 07:00:00
6,5_1,2017-01-08 00:00:00,212,2017-01-08 07:00:00
6,9_1,2017-01-08 00:00:00,65,2017-01-11 07:00:00
6,9_1,2017-01-08 00:00:00,332,2017-01-11 07:00:00
6,10_1,2017-01-08 00:00:00,30,2017-01-11 07:00:00
6,10_1,2017-01-08 00:00:00,336,2017-01-11 07:00:00
6,10_1,2017-01-08 00:00:00,336,2017-01-11 07:00:00
6,10_1,2017-01-08 00:00:00,336,2017-01-11 07:00:00
6,12_1,2017-01-08 00:00:00,303,2017-01-09 07:00:00
6,12_1,2017-01-08 00:00:00,1591,2017-01-09 07:00:00
6,12_1,2017-01-08 00:00:00,1591,2017-01-09 07:00:00
6,12_1,2017-01-08 00:00:00,1591,2017-01-09 07:00:00
6,14_1,2017-01-08 00:00:00,63,2044-05-23 07:00:00
6,14_1,2017-01-08 00:00:00,133,2044-05-23 07:00:00
6,14_1,2017-01-08 00:00:00,133,2044-05-23 07:00:00
6,14_1,2017-01-08 00:00:00,133,2044-05-23 07:00:00
6,17_1,2017-01-08 00:00:00,59,2044-05-22 07:00:00
6,17_1,2017-01-08 00:00:00,441,2044-05-22 07:00:00
