StoreID,ProductID,TransactionDateTime,Units,Price
2,14_1,2017-01-09 07:00:03,1,1.45
2,14_1,2017-01-09 07:00:05,1,1.45
2,14_1,2017-01-09 07:00:21,1,1.45
2,14_1,2017-01-09 07:00:29,1,1.45
2,14_1,2017-01-09 07:00:38,1,1.45
2,14_1,2017-01-09 07:00:39,1,1.45
2,2_1,2017-01-09 07:00:45,1,6.75
2,12_1,2017-01-09 07:00:46,1,3.38
2,14_1,2017-01-09 07:00:50,1,1.45
2,14_1,2017-01-09 07:00:51,1,1.45
2,12_1,2017-01-09 07:00:52,1,3.38
2,2_1,2017-01-09 07:00:54,1,6.75
2,12_1,2017-01-09 07:00:55,1,3.38
2,14_1,2017-01-09 07:00:58,1,1.45
2,12_1,2017-01-09 07:01:02,1,3.38
2,2_1,2017-01-09 07:01:02,1,6.75
2,14_1,2017-01-09 07:01:03,1,1.45
2,12_1,2017-01-09 07:01:04,1,3.38
2,14_1,2017-01-09 07:01:10,1,1.45
2,14_1,2017-01-09 07:01:11,1,1.45
2,14_1,2017-01-09 07:01:16,1,1.45
2,14_1,2017-01-09 07:01:18,1,1.45
2,14_1,2017-01-09 07:01:26,1,1.45
2,14_1,2017-01-09 07:01:26,1,1.45
2,17_1,2017-01-09 07:01:27,1,3.0
2,14_1,2017-01-09 07:01:34,1,1.45
2,14_1,2017-01-09 07:01:36,1,1.45
2,17_1,2017-01-09 07:01:43,1,3.0
2,17_1,2017-01-09 07:01:43,1,3.0
2,14_1,2017-01-09 07:01:46,1,1.45
2,14_1,2017-01-09 07:01:49,1,1.45
2,14_1,2017-01-09 07:01:49,1,1.45
2,16_1,2017-01-09 07:01:50,1,4.04
2,14_1,2017-01-09 07:01:51,1,1.45
2,12_1,2017-01-09 07:02:02,1,3.38
2,12_1,2017-01-09 07:02:08,1,3.38
2,17_1,2017-01-09 07:02:09,1,3.0
2,12_1,2017-01-09 07:02:11,1,3.38
2,14_1,2017-01-09 07:02:12,1,1.45
2,14_1,2017-01-09 07:02:29,1,1.45
2,12_1,2017-01-09 07:02:32,1,3.38
2,14_1,2017-01-09 07:02:41,1,1.45
2,14_1,2017-01-09 07:02:44,1,1.45
2,14_1,2017-01-09 07:02:48,1,1.45
2,12_1,2017-01-09 07:03:06,1,3.38
2,14_1,2017-01-09 07:03:06,1,1.45
2,14_1,2017-01-09 07:03:18,1,1.45
