StoreID,ProductID,InventoryDateTime,Units,ExpiryDateTime
2,2_1,2017-01-06 00:00:00,1132,2017-01-11 07:00:00
2,2_1,2017-01-06 00:00:00,1501,2017-01-11 07:00:00
2,2_1,2017-01-06 00:00:00,1501,2017-01-11 07:00:00
2,2_1,2017-01-06 00:00:00,1501,2017-01-11 07:00:00
2,5_1,2017-01-06 00:00:00,76,2017-01-07 07:00:00
2,8_1,2017-01-06 00:00:00,228,2017-01-10 07:00:00
2,8_1,2017-01-06 00:00:00,330,2017-01-10 07:00:00
2,8_1,2017-01-06 00:00:00,330,2017-01-10 07:00:00
2,8_1,2017-01-06 00:00:00,330,2017-01-10 07:00:00
2,9_1,2017-01-06 00:00:00,35,2017-01-11 07:00:00
2,9_1,2017-01-06 00:00:00,170,2017-01-11 07:00:00
2,9_1,2017-01-06 00:00:00,170,2017-01-11 07:00:00
2,12_1,2017-01-06 00:00:00,4525,2017-01-09 07:00:00
2,12_1,2017-01-06 00:00:00,6717,2017-01-09 07:00:00
2,12_1,2017-01-06 00:00:00,6717,2017-01-09 07:00:00
2,12_1,2017-01-06 00:00:00,6717,2017-01-09 07:00:00
2,13_1,2017-01-06 00:00:00,234,2017-01-11 07:00:00
2,13_1,2017-01-06 00:00:00,239,2017-01-11 07:00:00
2,14_1,2017-01-06 00:00:00,13419,2044-05-23 07:00:00
2,14_1,2017-01-06 00:00:00,20052,2044-05-23 07:00:00
2,14_1,2017-01-06 00:00:00,20052,2044-05-23 07:00:00
2,14_1,2017-01-06 00:00:00,20052,2044-05-23 07:00:00
2,15_1,2017-01-06 00:00:00,397,2017-01-07 07:00:00
2,15_1,2017-01-06 00:00:00,526,2017-01-07 07:00:00
2,15_1,2017-01-06 00:00:00,526,2017-01-07 07:00:00
2,15_1,2017-01-06 00:00:00,526,2017-01-07 07:00:00
2,16_1,2017-01-06 00:00:00,1156,2044-05-23 07:00:00
2,16_1,2017-01-06 00:00:00,1552,2044-05-23 07:00:00
2,16_1,2017-01-06 00:00:00,1552,2044-05-23 07:00:00
2,16_1,2017-01-06 00:00:00,1552,2044-05-23 07:00:00
2,17_1,2017-01-06 00:00:00,94,2044-05-22 07:00:00
2,17_1,2017-01-06 00:00:00,1205,2044-05-22 07:00:00
2,17_1,2017-01-06 00:00:00,1205,2044-05-22 07:00:00
2,19_1,2017-01-06 00:00:00,35,2044-05-22 07:00:00
2,19_1,2017-01-06 00:00:00,69,2044-05-22 07:00:00
2,19_1,2017-01-06 00:00:00,69,2044-05-22 07:00:00
2,20_1,2017-01-06 00:00:00,90,2017-01-08 07:00:00
2,20_1,2017-01-06 00:00:00,494,2017-01-08 07:00:00
2,20_1,2017-01-06 00:00:00,494,2017-01-08 07:00:00
