StoreID,ProductID,InventoryDateTime,Units,ExpiryDateTime
3,2_1,2017-01-09 00:00:00,67,2017-01-10 07:00:00
3,3_1,2017-01-09 00:00:00,2367,2017-01-11 07:00:00
3,5_1,2017-01-09 00:00:00,72,2017-01-09 07:00:00
3,5_1,2017-01-09 00:00:00,94,2017-01-09 07:00:00
3,5_1,2017-01-09 00:00:00,94,2017-01-09 07:00:00
3,7_1,2017-01-09 00:00:00,410,2017-01-11 07:00:00
3,7_1,2017-01-09 00:00:00,657,2017-01-11 07:00:00
3,7_1,2017-01-09 00:00:00,657,2017-01-11 07:00:00
3,8_1,2017-01-09 00:00:00,1826,2017-01-10 07:00:00
3,8_1,2017-01-09 00:00:00,2805,2017-01-10 07:00:00
3,8_1,2017-01-09 00:00:00,2805,2017-01-10 07:00:00
3,9_1,2017-01-09 00:00:00,280,2017-01-11 07:00:00
3,10_1,2017-01-09 00:00:00,161,2017-01-11 07:00:00
3,10_1,2017-01-09 00:00:00,187,2017-01-11 07:00:00
3,10_1,2017-01-09 00:00:00,187,2017-01-11 07:00:00
3,11_1,2017-01-09 00:00:00,1847,2017-01-09 07:00:00
3,11_1,2017-01-09 00:00:00,2260,2017-01-09 07:00:00
3,11_1,2017-01-09 00:00:00,2260,2017-01-09 07:00:00
3,12_1,2017-01-09 00:00:00,66,2017-01-09 07:00:00
3,12_1,2017-01-09 00:00:00,165,2017-01-09 07:00:00
3,12_1,2017-01-09 00:00:00,165,2017-01-09 07:00:00
3,12_1,2017-01-09 00:00:00,165,2017-01-09 07:00:00
3,16_1,2017-01-09 00:00:00,579,2044-05-23 07:00:00
3,16_1,2017-01-09 00:00:00,720,2044-05-23 07:00:00
3,16_1,2017-01-09 00:00:00,720,2044-05-23 07:00:00
3,19_1,2017-01-09 00:00:00,3647,2044-05-22 07:00:00
3,20_1,2017-01-09 00:00:00,1884,2017-01-09 07:00:00
3,20_1,2017-01-09 00:00:00,2608,2017-01-09 07:00:00
3,20_1,2017-01-09 00:00:00,2608,2017-01-09 07:00:00
