StoreID,ProductID,InventoryDateTime,Units,ExpiryDateTime
4,2_1,2017-01-09 00:00:00,36,2017-01-10 07:00:00
4,2_1,2017-01-09 00:00:00,99,2017-01-10 07:00:00
4,5_1,2017-01-09 00:00:00,3291,2017-01-09 07:00:00
4,5_1,2017-01-09 00:00:00,4666,2017-01-09 07:00:00
4,5_1,2017-01-09 00:00:00,4666,2017-01-09 07:00:00
4,7_1,2017-01-09 00:00:00,174,2017-01-11 07:00:00
4,7_1,2017-01-09 00:00:00,208,2017-01-11 07:00:00
4,7_1,2017-01-09 00:00:00,208,2017-01-11 07:00:00
4,9_1,2017-01-09 00:00:00,1193,2017-01-11 07:00:00
4,10_1,2017-01-09 00:00:00,581,2017-01-11 07:00:00
4,10_1,2017-01-09 00:00:00,714,2017-01-11 07:00:00
4,10_1,2017-01-09 00:00:00,714,2017-01-11 07:00:00
4,11_1,2017-01-09 00:00:00,402,2017-01-09 07:00:00
4,11_1,2017-01-09 00:00:00,506,2017-01-09 07:00:00
4,11_1,2017-01-09 00:00:00,506,2017-01-09 07:00:00
4,13_1,2017-01-09 00:00:00,7,2017-01-11 07:00:00
4,13_1,2017-01-09 00:00:00,158,2017-01-11 07:00:00
4,14_1,2017-01-09 00:00:00,1299,2044-05-22 07:00:00
4,16_1,2017-01-09 00:00:00,1314,2044-05-22 07:00:00
4,17_1,2017-01-09 00:00:00,151,2044-05-23 07:00:00
4,17_1,2017-01-09 00:00:00,161,2044-05-23 07:00:00
4,17_1,2017-01-09 00:00:00,161,2044-05-23 07:00:00
4,19_1,2017-01-09 00:00:00,237,2044-05-23 07:00:00
4,19_1,2017-01-09 00:00:00,270,2044-05-23 07:00:00
4,19_1,2017-01-09 00:00:00,270,2044-05-23 07:00:00
