StoreID,ProductID,TransactionDateTime,Units,Price
1,3_1,2017-01-06 07:00:08,1,15.26
1,8_1,2017-01-06 07:00:17,1,6.11
1,8_1,2017-01-06 07:00:17,1,6.11
1,16_1,2017-01-06 07:00:45,1,2.66
1,14_1,2017-01-06 07:00:51,1,9.62
1,14_1,2017-01-06 07:01:05,1,9.62
1,20_1,2017-01-06 07:01:21,1,4.08
1,10_1,2017-01-06 07:01:42,1,6.93
1,8_1,2017-01-06 07:01:54,1,6.11
1,16_1,2017-01-06 07:02:19,1,2.66
1,14_1,2017-01-06 07:02:27,1,9.62
1,12_1,2017-01-06 07:02:45,1,9.84
1,16_1,2017-01-06 07:02:46,1,2.66
1,9_1,2017-01-06 07:02:46,1,17.21
1,20_1,2017-01-06 07:02:48,1,4.08
1,16_1,2017-01-06 07:03:13,1,2.66
1,20_1,2017-01-06 07:03:20,1,4.08
1,20_1,2017-01-06 07:03:29,1,4.08
1,12_1,2017-01-06 07:03:55,1,9.84
1,12_1,2017-01-06 07:04:07,1,9.84
1,12_1,2017-01-06 07:04:13,1,9.84
1,8_1,2017-01-06 07:04:19,1,6.11
1,2_1,2017-01-06 07:04:46,1,19.26
1,5_1,2017-01-06 07:04:48,1,15.19
1,16_1,2017-01-06 07:04:53,1,2.66
1,16_1,2017-01-06 07:05:00,1,2.66
1,10_1,2017-01-06 07:05:15,1,6.93
1,12_1,2017-01-06 07:05:15,1,9.84
1,18_1,2017-01-06 07:05:17,1,13.37
1,10_1,2017-01-06 07:05:49,1,6.93
1,9_1,2017-01-06 07:06:05,1,17.21
1,8_1,2017-01-06 07:06:34,1,6.11
1,9_1,2017-01-06 07:07:04,1,17.21
1,8_1,2017-01-06 07:07:16,1,6.11
1,10_1,2017-01-06 07:07:53,1,6.93
1,9_1,2017-01-06 07:08:26,1,17.21
1,8_1,2017-01-06 07:08:57,1,6.11
1,8_1,2017-01-06 07:09:04,1,6.11
1,16_1,2017-01-06 07:09:18,1,2.66
1,10_1,2017-01-06 07:09:20,1,6.93
1,16_1,2017-01-06 07:09:24,1,2.66
1,16_1,2017-01-06 07:09:26,1,2.66
1,16_1,2017-01-06 07:09:44,1,2.66
1,16_1,2017-01-06 07:09:47,1,2.66
1,9_1,2017-01-06 07:09:52,1,17.21
1,8_1,2017-01-06 07:09:53,1,6.11
1,16_1,2017-01-06 07:09:57,1,2.66
1,16_1,2017-01-06 07:09:59,1,2.66
1,10_1,2017-01-06 07:10:18,1,6.93
1,10_1,2017-01-06 07:10:22,1,6.93
1,8_1,2017-01-06 07:10:32,1,6.11
1,8_1,2017-01-06 07:11:23,1,6.11
1,12_1,2017-01-06 07:11:37,1,9.84
1,8_1,2017-01-06 07:11:51,1,6.11
1,10_1,2017-01-06 07:11:57,1,6.93
1,16_1,2017-01-06 07:11:57,1,2.66
1,8_1,2017-01-06 07:12:13,1,6.11
1,16_1,2017-01-06 07:12:26,1,2.66
1,16_1,2017-01-06 07:12:41,1,2.66
1,14_1,2017-01-06 07:12:46,1,9.62
1,12_1,2017-01-06 07:13:40,1,9.84
1,14_1,2017-01-06 07:13:41,1,9.62
1,8_1,2017-01-06 07:13:57,1,6.11
1,8_1,2017-01-06 07:14:04,1,6.11
1,3_1,2017-01-06 07:14:46,1,15.26
1,20_1,2017-01-06 07:14:52,1,4.08
1,12_1,2017-01-06 07:15:36,1,9.84
1,10_1,2017-01-06 07:16:44,1,6.93
1,10_1,2017-01-06 07:16:58,1,6.93
1,8_1,2017-01-06 07:17:00,1,6.11
1,16_1,2017-01-06 07:17:07,1,2.66
1,20_1,2017-01-06 07:17:22,1,4.08
1,10_1,2017-01-06 07:17:42,1,6.93
1,16_1,2017-01-06 07:17:44,1,2.66
1,14_1,2017-01-06 07:17:47,1,9.62
1,16_1,2017-01-06 07:17:51,1,2.66
1,20_1,2017-01-06 07:18:02,1,4.08
1,10_1,2017-01-06 07:18:55,1,6.93
1,20_1,2017-01-06 07:19:00,1,4.08
1,20_1,2017-01-06 07:19:32,1,4.08
1,8_1,2017-01-06 07:19:38,1,6.11
1,16_1,2017-01-06 07:20:04,1,2.66
1,16_1,2017-01-06 07:20:08,1,2.66
1,8_1,2017-01-06 07:20:09,1,6.11
1,16_1,2017-01-06 07:20:18,1,2.66
1,16_1,2017-01-06 07:21:00,1,2.66
1,8_1,2017-01-06 07:21:04,1,6.11
1,20_1,2017-01-06 07:21:13,1,4.08
1,8_1,2017-01-06 07:21:20,1,6.11
