StoreID,ProductID,InventoryDateTime,Units,ExpiryDateTime
4,2_1,2017-01-05 00:00:00,49,2017-01-10 07:00:00
4,2_1,2017-01-05 00:00:00,99,2017-01-10 07:00:00
4,2_1,2017-01-05 00:00:00,99,2017-01-10 07:00:00
4,3_1,2017-01-05 00:00:00,32,2017-01-10 07:00:00
4,4_1,2017-01-05 00:00:00,48,2017-01-06 07:00:00
4,8_1,2017-01-05 00:00:00,65,2017-01-08 07:00:00
4,9_1,2017-01-05 00:00:00,1066,2017-01-11 07:00:00
4,9_1,2017-01-05 00:00:00,2178,2017-01-11 07:00:00
4,9_1,2017-01-05 00:00:00,2178,2017-01-11 07:00:00
4,12_1,2017-01-05 00:00:00,82,2017-01-08 07:00:00
4,12_1,2017-01-05 00:00:00,159,2017-01-08 07:00:00
4,12_1,2017-01-05 00:00:00,159,2017-01-08 07:00:00
4,13_1,2017-01-05 00:00:00,78,2017-01-11 07:00:00
4,13_1,2017-01-05 00:00:00,158,2017-01-11 07:00:00
4,13_1,2017-01-05 00:00:00,158,2017-01-11 07:00:00
4,14_1,2017-01-05 00:00:00,1227,2044-05-22 07:00:00
4,14_1,2017-01-05 00:00:00,2091,2044-05-22 07:00:00
4,14_1,2017-01-05 00:00:00,2091,2044-05-22 07:00:00
4,15_1,2017-01-05 00:00:00,55,2017-01-05 07:00:00
4,16_1,2017-01-05 00:00:00,1080,2044-05-22 07:00:00
4,16_1,2017-01-05 00:00:00,2016,2044-05-22 07:00:00
4,16_1,2017-01-05 00:00:00,2016,2044-05-22 07:00:00
4,18_1,2017-01-05 00:00:00,29,2017-01-06 07:00:00
4,18_1,2017-01-05 00:00:00,79,2017-01-06 07:00:00
4,18_1,2017-01-05 00:00:00,79,2017-01-06 07:00:00
4,20_1,2017-01-05 00:00:00,199,2017-01-08 07:00:00
4,20_1,2017-01-05 00:00:00,340,2017-01-08 07:00:00
4,20_1,2017-01-05 00:00:00,340,2017-01-08 07:00:00
