StoreID,ProductID,InventoryDateTime,Units,ExpiryDateTime
6,3_1,2017-01-09 00:00:00,7,2017-01-11 07:00:00
6,3_1,2017-01-09 00:00:00,114,2017-01-11 07:00:00
6,9_1,2017-01-09 00:00:00,259,2017-01-11 07:00:00
6,10_1,2017-01-09 00:00:00,270,2017-01-11 07:00:00
6,10_1,2017-01-09 00:00:00,336,2017-01-11 07:00:00
6,10_1,2017-01-09 00:00:00,336,2017-01-11 07:00:00
6,12_1,2017-01-09 00:00:00,1461,2017-01-09 07:00:00
6,12_1,2017-01-09 00:00:00,1591,2017-01-09 07:00:00
6,12_1,2017-01-09 00:00:00,1591,2017-01-09 07:00:00
6,14_1,2017-01-09 00:00:00,41,2044-05-23 07:00:00
6,14_1,2017-01-09 00:00:00,133,2044-05-23 07:00:00
6,14_1,2017-01-09 00:00:00,133,2044-05-23 07:00:00
6,14_1,2017-01-09 00:00:00,133,2044-05-23 07:00:00
6,17_1,2017-01-09 00:00:00,332,2044-05-22 07:00:00
