StoreID,ProductID,InventoryDateTime,Units,ExpiryDateTime
6,2_1,2017-01-05 00:00:00,49,2017-01-09 07:00:00
6,3_1,2017-01-05 00:00:00,65,2017-01-11 07:00:00
6,3_1,2017-01-05 00:00:00,114,2017-01-11 07:00:00
6,3_1,2017-01-05 00:00:00,114,2017-01-11 07:00:00
6,5_1,2017-01-05 00:00:00,94,2017-01-08 07:00:00
6,5_1,2017-01-05 00:00:00,212,2017-01-08 07:00:00
6,5_1,2017-01-05 00:00:00,212,2017-01-08 07:00:00
6,7_1,2017-01-05 00:00:00,122,2017-01-09 07:00:00
6,8_1,2017-01-05 00:00:00,451,2017-01-08 07:00:00
6,9_1,2017-01-05 00:00:00,202,2017-01-11 07:00:00
6,9_1,2017-01-05 00:00:00,332,2017-01-11 07:00:00
6,9_1,2017-01-05 00:00:00,332,2017-01-11 07:00:00
6,11_1,2017-01-05 00:00:00,171,2017-01-07 07:00:00
6,15_1,2017-01-05 00:00:00,40,2017-01-05 07:00:00
6,16_1,2017-01-05 00:00:00,42,2044-05-21 07:00:00
6,17_1,2017-01-05 00:00:00,288,2044-05-22 07:00:00
6,17_1,2017-01-05 00:00:00,441,2044-05-22 07:00:00
6,17_1,2017-01-05 00:00:00,441,2044-05-22 07:00:00
6,19_1,2017-01-05 00:00:00,175,2044-05-21 07:00:00
