big_demand,prob_demand
395,0.020777072225171719
396,0.020624375477630352
397,0.02042036283647701
398,0.020162823644849271
399,0.019857368420905408
400,0.019506217552335284
401,0.019111884829241092
402,0.018677147508302759
403,0.018205014137506623
404,0.01769869066887669
405,0.017161545389638162
406,0.01659707319407314
407,0.016008859700013995
408,0.0154005456867597
409,0.014775792296696073
410,0.014138247402691619
411,0.013491513499115241
412,0.012839117427740149
413,0.01218448220241382
414,0.011530901149568784
415,0.010881514536575786
416,0.010239288817488824
417,0.0096069985865028847
418,0.0089872112937575688
419,0.0083822747460227318
420,0.0077943073861118347
421,0.00722519131921872
422,0.006676568031271317
423,0.0061498367232884817
424,0.0056461551660645024
425,0.0051664429608047858
426,0.0047113870732228506
427,0.0042814494908666534
428,0.0038768768360271507
429,0.0034977117496329253
430,0.0031438058453644381
431,0.0028148340182862553
432,0.0025103098791633294
433,0.0022296020749246188
434,0.001971951248100518
435,0.0017364873840800701
436,0.0015222472952026009
437,0.0013281919953707837
438,0.0011532237282275339
439,0.0009962024259612672
440,0.00085596139427504634
441,0.0007313220415577547
442,0.00062110749623487391
443,0.000524154984907848
444,0.00043932687435893945
445,0.00036552031187880548
446,0.00030167542972341863
447,0.00024678210990420338
448,0.00019988533410850956
449,0.00016008916958587158
450,0.00012655946470234845
451,9.8525347094791612E-05
452,7.5279632646990847E-05
453,5.6178264722941955E-05
454,4.0638910248883551E-05
455,2.8138842499422671E-05
456,1.8212240101320818E-05
457,1.0447028209300174E-05
458,4.4813814919052291E-06
