big_demand,prob_lead_demand
104,0.032381160126704021
105,0.029941779127417197
106,0.027398596494706509
107,0.024807463262767313
108,0.02222087505332385
109,0.019686524170710897
110,0.0172461664321514
111,0.014934813945963283
112,0.012780252975948807
113,0.010802876300641513
114,0.0090158108152601727
115,0.0074253125639845386
116,0.0060313926048498221
117,0.0048286285092073175
118,0.0038071088796811556
119,0.0029534532971717286
120,0.00225184871833368
121,0.0016850462182202977
122,0.0012352691219714241
123,0.0008849943157306034
124,0.00061758163554037138
125,0.00041774016177035655
126,0.00027183343666498962
127,0.00016803675927478412
128,9.6367906577266539E-05
129,4.8617496253403888E-05
130,1.8206839076332478E-05
100,0.039969625348131414
101,0.038505731867274018
102,0.036718993570640811
103,0.034659268969325363
98,0.041752120698197212
99,0.041067761529823076
