s_Q,prob_lead_lifetime
67114,0.00071979730792053986
65954,2.9893126767025174E-22
65955,1.8335391912088219E-21
65956,6.5601619027451485E-21
65957,1.7882503548137157E-20
65958,4.11286620980736E-20
65959,8.40808391512713E-20
65960,1.5756133348683987E-19
65961,2.7607860139871278E-19
65962,4.5853735531540954E-19
65963,7.2901686810413877E-19
65964,1.117621854015935E-18
65965,1.6614105086909782E-18
65966,2.4054045102594319E-18
65967,3.4036860115982873E-18
65968,4.7205868905005292E-18
65969,6.4319757701476231E-18
65970,8.62664857712478E-18
65971,1.1407828668562471E-17
65972,1.4894782834115647E-17
65973,1.9224559762700088E-17
65974,2.4553857858495714E-17
65975,3.1061029596010259E-17
65976,3.8948229920290525E-17
65977,4.84437165259982E-17
65978,5.98043101883656E-17
65979,7.3318023670355037E-17
65980,8.9306868094011189E-17
65981,1.0812984604037919E-16
65982,1.3018614103182213E-16
65983,1.5591851345349E-16
65984,1.8581691338744573E-16
65985,2.2042232126393534E-16
65986,2.6033082767989853E-16
65987,3.0619796419546374E-16
65988,3.5874329739527061E-16
65989,4.1875529899344734E-16
65990,4.8709650526937372E-16
65991,5.6470897964642756E-16
65992,6.5262009276820544E-16
65993,7.5194863498668548E-16
65994,8.639112767549498E-16
65995,9.8982939301387431E-16
65996,1.1311362682781473E-15
65997,1.2893846997625793E-15
65998,1.4662550165454412E-15
65999,1.6635635334420627E-15
66000,1.8832714589596491E-15
66001,2.1274942774237978E-15
66002,2.3985116261091015E-15
66003,2.6987776889710426E-15
66004,3.030932129364736E-15
66005,3.3978115849485568E-15
66006,3.8024617488078919E-15
66007,4.2481500616968282E-15
66008,4.7383790411841343E-15
66009,5.2769002744051083E-15
66010,5.86772910206336E-15
66011,6.5151600222970611E-15
66012,7.2237828440233723E-15
66013,7.998499620403254E-15
66014,8.8445423941274286E-15
66015,9.7674917873137387E-15
66016,1.0773296469927E-14
66017,1.1868293541785828E-14
66018,1.3059229864407135E-14
66019,1.4353284380159308E-14
66020,1.5758091457449875E-14
66021,1.7281765301963905E-14
66022,1.893292547529592E-14
66023,2.0720723563682076E-14
66024,2.2654871040941114E-14
66025,2.4745668371173286E-14
66026,2.7004035398247073E-14
66027,2.9441543070624728E-14
66028,3.2070446551640363E-14
66029,3.4903719766949872E-14
66030,3.795509144252083E-14
66031,4.1239082688224E-14
