s_Q,prob_lead_lifetime
5062,2.0761780722156074E-24
5063,1.8227267503231123E-23
5064,8.9979095671842783E-23
5065,3.2890329501507068E-22
5066,9.9149117561367761E-22
5067,2.6075214902719778E-21
5068,6.1885295758869447E-21
5069,1.3552656577762054E-20
5070,2.7814548155258442E-20
5071,5.41046988207242E-20
5072,1.0060243303829173E-19
5073,1.7999144323681372E-19
5074,3.1147748795072393E-19
5075,5.2354568761605325E-19
5076,8.5768124157587936E-19
5077,1.3733339604779585E-18
5078,2.1544756615023225E-18
5079,3.3181824094761764E-18
5080,5.0257733471842679E-18
5081,7.4971573733192312E-18
5082,1.1029181565312627E-17
5083,1.6018944870106519E-17
5084,2.299324161881776E-17
5085,3.2645536906603993E-17
5086,4.5882155563367918E-17
5087,6.3879694855339915E-17
5088,8.8156055609600431E-17
5089,1.206579355280677E-16
5090,1.6386815152708429E-16
5091,2.2093676568510192E-16
5092,2.9584069382697341E-16
5093,3.9357729042755346E-16
5094,5.203983435313204E-16
5095,6.8409199572451438E-16
5096,8.943213508282904E-16
5097,1.1630299520744668E-15
5098,1.5049259496697041E-15
5099,1.9380586400975746E-15
5100,2.48450318541302E-15
5101,3.1711717405022854E-15
5102,4.0307719656532907E-15
5103,5.1029370204540066E-15
5104,6.4355546668092787E-15
5105,8.086327102060718E-15
5106,1.0124597651047832E-14
5107,1.2633485527041397E-14
5108,1.5712375590186342E-14
5109,1.9479816459063825E-14
5110,2.4076887543668331E-14
5111,2.9671103651287336E-14
5112,3.6460934863187707E-14
5113,4.4681029490928143E-14
5114,5.4608239207004247E-14
5115,6.6568558025784564E-14
5116,8.0945100818336671E-14
5117,9.8187262621233362E-14
5118,1.1882121729947222E-13
5119,1.4346193331506304E-13
5120,1.7282690561748907E-13
5121,2.0775182620697164E-13
5122,2.4920844193911824E-13
5123,2.9832487686999321E-13
5124,3.5640872813200051E-13
5125,4.2497327925057439E-13
5126,5.05767213247446E-13
5127,6.0080825013788142E-13
5128,7.1242117984954625E-13
5129,8.4328081252677278E-13
5130,9.96460424019083E-13
5131,1.1754863354972764E-12
5132,1.3843993330334719E-12
5133,1.6278237060928403E-12
5134,1.9110447637160834E-12
5135,2.2400957742582239E-12
5136,2.6218553694617762E-12
5137,3.0641565569884982E-12
5138,3.5759085979604556E-12
5139,4.1672331282553556E-12
5140,4.8496160349929123E-12
5141,5.63607674361277E-12
5142,6.54135672700091E-12
5143,7.5821292171392817E-12
