big_demand,prob_lead_demand
2149,0.0090303203696397438
2150,0.00902351111248651
2151,0.0090122689042151718
2152,0.0089966110415071
2153,0.008976560983029765
2154,0.0089521482930148555
2155,0.00892340857135219
2156,0.0088903833704244
2157,0.0088531200989465462
2158,0.0088116719131124729
2159,0.0087660975953871047
2160,0.0087164614213187681
2161,0.0086628330147803072
2162,0.00860528719207969
2163,0.0085439037954120577
2164,0.0084787675161539251
2165,0.0084099677085273869
2166,0.00833759819418761
2167,0.0082617570583095462
2168,0.00818254643777121
2169,0.0081000723020494131
2170,0.00801444422746034
2171,0.0079257751653919115
2172,0.00783418120518638
2173,0.0077397813323416206
2174,0.0076426971827064814
2175,0.0075430527933507928
2176,0.0074409743507928006
2177,0.0073365899372673784
2178,0.00723002927571601
2179,0.0071214234741754558
2180,0.00701090477023522
2181,0.0068986062762254408
2182,0.0067846617257859721
2183,0.0066692052224545488
2184,0.006552370990897333
2185,0.0064342931313884173
2186,0.0063151053781266
2187,0.0061949408619576809
2188,0.0060739318780490634
2189,0.0059522096590403
2190,0.0058299041541690893
2191,0.0057071438148464451
2192,0.0055840553871282983
2193,0.0054607637115030635
2194,0.00533739260526131
2195,0.0052140624225873976
2196,0.005090891072084121
2197,0.0049679938484531554
2198,0.004845483273187544
2199,0.0047234689445170529
2200,0.0046020573968155731
2201,0.0044813519696481974
2202,0.0043614526866040471
2203,0.0042424561440294606
2204,0.0041244554097453626
2205,0.0040075399318018233
2206,0.0038917954572927618
2207,0.0037773039612242132
2208,0.0036641435854007074
2209,0.003552388587266129
2210,0.003442109298608153
2211,0.0033333720940089346
2212,0.0032262393688991951
2213,0.003120769527048465
2214,0.0030170169773007373
2215,0.002915032139342601
2216,0.0028148614582697248
2217,0.0027165474276976574
2218,0.0026201286211442326
2219,0.0025256397313934125
2220,0.00243311161753434
2221,0.002342572508865911
2222,0.0022540456974853716
2223,0.0021675519391439594
2224,0.0020831072552361363
2225,0.0020007241912570412
2226,0.0019204119014662581
2227,0.0018421762387533175
2228,0.0017660198493181616
2229,0.0016919422717755887
2230,0.0016199400402898512
2231,0.0015500067913442402
2232,0.0014821333737503604
2233,0.0014163079615031565
2234,0.0013525161690903188
2235,0.0012907411688686096
2236,0.0012309638101247211
2237,0.0011731627394446068
2238,0.0011173145220226407
2239,0.0010633937635504624
2240,0.0010113732323349227
2241,0.00096122398130499785
2242,0.00091291546957896321
2243,0.00086641568327528828
2244,0.00082169125526371006
2245,0.00077870758356655468
2246,0.00073742894813464278
2247,0.00069781862573687823
2248,0.00065983900271784674
2249,0.00062345168539334475
2250,0.00058861760786965234
2251,0.00055529713708846716
2252,0.00052345017491566427
2253,0.00049303625710836116
2254,0.00046401464901106853
2255,0.00043634443784793404
2256,0.0004099846214941714
2257,0.00038489419362563011
2258,0.000361032225161069
2259,0.00033835794192695848
2260,0.00031683079848953826
2261,0.00029641054811331146
2262,0.00027705730881914472
2263,0.00025873162552863085
2264,0.0002413945282942927
2265,0.00022500758662756865
2266,0.00020953295994827851
2267,0.00019493344419040492
2268,0.00018117251460952823
2269,0.00016821436484711319
2270,0.00015602394231604771
2271,0.0001445669799803875
2272,0.00013381002461015516
2273,0.0001237204615992884
2274,0.00011426653644143827
2275,0.00010541737296428863
2276,9.7142988428420207E-05
2277,8.9414305601491752E-05
2278,8.22031619226649E-05
2279,7.5482315875790226E-05
2280,6.9225450692901526E-05
2281,6.3407175512069462E-05
2282,5.80030241156507E-05
2283,5.2989451376464346E-05
2284,4.8343827540450243E-05
2285,4.4044430474932624E-05
2286,4.007043601175345E-05
2287,3.6401906514264864E-05
2288,3.301977779650675E-05
2289,2.9905844521855692E-05
2290,2.7042744207040526E-05
2291,2.4413939955689697E-05
2292,2.2003702043529809E-05
2293,1.9797088475007045E-05
2294,1.7779924628471967E-05
2295,1.5938782104171803E-05
2296,1.4260956886147811E-05
2297,1.2734446925756417E-05
2298,1.1347929250939441E-05
2299,1.0090736701576275E-05
2300,8.9528343872779915E-06
2301,7.9247959598473957E-06
2302,6.9977797883470549E-06
2303,6.1635051203089581E-06
2304,5.4142283081018646E-06
2305,4.74271917486507E-06
2306,4.1422375897397848E-06
2307,3.6065103173996464E-06
2308,3.1297082021213389E-06
2309,2.7064237418629073E-06
2310,2.3316491030518026E-06
2311,2.0007546220460455E-06
2312,1.709467834539235E-06
2313,1.453853069552735E-06
2314,1.2302916401144037E-06
2315,1.0354626582798681E-06
2316,8.6632449782768428E-07
2317,7.2009692376838875E-07
2318,5.9424390376527963E-07
2319,4.8645711268528659E-07
2320,3.9464013779367073E-07
2321,3.1689338858824435E-07
2322,2.514997119464319E-07
2323,1.9691071014016417E-07
2324,1.5173375636614E-07
2325,1.1471969974696564E-07
2326,8.4751249285863368E-08
2327,6.0832024005767731E-08
2328,4.2076254472936115E-08
2329,2.7699119094516072E-08
2330,1.7007696986112596E-08
2331,9.3925178253454876E-09
2332,4.3196879351592869E-09
2333,1.3235708698752216E-09
