big_demand,prob_demand
2086,7.3338791224967565E-05
2087,6.5990021419893281E-05
2088,5.9204757136781247E-05
2089,5.2950170085748626E-05
2090,4.71946488841147E-05
2091,4.190780207874426E-05
2092,3.7060457145701496E-05
2093,3.2624655686118795E-05
2094,2.8573645044118836E-05
2095,2.4881866578127512E-05
2046,0.0013132251895292652
2045,0.0013805416184519055
2044,0.0014501307541876294
2043,0.0015220076798837404
2042,0.0015961843578767502
2041,0.0016726695067942603
2040,0.0017514684828477043
2039,0.0018325831656652546
2038,0.0019160118490054697
2037,0.0020017491366842019
2036,0.0020897858440375588
2035,0.0021801089052359847
2034,0.0022727012867548579
2033,0.0023675419072990904
2032,0.0024646055644700054
2031,0.0025638628684544569
2030,0.0026652801830080656
2029,0.0027688195739956536
2028,0.0028744387657443117
2027,0.0029820911054557761
2026,0.0030917255359166327
2025,0.0032032865767366555
2024,0.0033167143143364758
2023,0.0034319444008972144
2022,0.0035489080624745055
2021,0.0036675321164698869
2020,0.0037877389986413993
2019,0.0039094467998233911
2018,0.0040325693125133283
2017,0.0041570160874693776
2016,0.0042826925004473921
2015,0.0044094998291902094
2014,0.0045373353407639552
2013,0.004666092389316992
2012,0.0047956605243164221
2011,0.0049259256092944346
2010,0.0050567699511125837
2009,0.0051880724397263961
2008,0.0053197086984048507
2007,0.0054515512443301531
2006,0.0055834696594721242
2005,0.0057153307715990575
2004,0.005846998845252911
2003,0.0059783357824811445
2002,0.0061092013330810158
2001,0.0062394533140742812
2000,0.006368947838091798
1999,0.0064975395503078523
1998,0.0066250818735246447
1997,0.0067514272609668627
1996,0.0068764274563064848
2096,2.1524940820837641E-05
2097,1.8479649765435735E-05
2098,1.5723916516635943E-05
2099,1.3236782544619765E-05
2100,1.0998382778121078E-05
2101,8.9899187698601915E-06
2102,7.1936301632774917E-06
2103,5.5927646841363717E-06
2104,4.1715468743138318E-06
2105,2.9151457777824905E-06
2106,1.8096417808190111E-06
2107,8.419927997226149E-07
1995,0.0069999337603979242
1994,0.0071217973041644012
1993,0.00724186932703786
1992,0.0073600014603172328
1991,0.0074760460147738532
1990,0.0075898562717981793
1989,0.0077012867773495588
1988,0.0078101936379402674
1987,0.0079164348178570824
1986,0.0080198704367984274
1985,0.0081203630670827528
1984,0.0082177780295645143
1983,0.0083119836873784131
1982,0.0084028517366201
1981,0.0084902574930628642
1980,0.0085740801740053722
1979,0.0086542031743440575
1978,0.0087305143359677033
1977,0.0088029062095783938
1976,0.0088712763080550077
1975,0.0089355273504906733
1974,0.00899556749605564
1973,0.0090505839789354909
1972,0.00910123188200341
1971,0.00914743427160765
1970,0.009189120515183986
1969,0.0092262264574166641
1968,0.0092586945814091617
1967,0.00928647415430216
2085,8.128510449390049E-05
2084,8.9864197132469439E-05
2083,9.9112486701104409E-05
2082,0.00010906755130962961
2081,0.00011976810355593254
2080,0.00013125395936488613
2079,0.00014356600160130671
2078,0.00015674613834998954
2077,0.00017083725577581165
2076,0.00018588316549820942
2075,0.00020192854643656327
2074,0.00021901888110612336
2073,0.00023720038636758616
2072,0.00025651993865814034
2071,0.00027702499375588358
2070,0.00029876350115489472
2069,0.00032178381315270665
2068,0.00034613458877697119
2067,0.00037186469270248106
2066,0.0003990230893337067
2065,0.00042765873225153445
2064,0.0004578204492453865
2063,0.00048955682317368583
2062,0.000522916068916357
2061,0.00055794590670238213
2060,0.00059469343211372662
2059,0.00063320498308368917
2058,0.000673526004223087
2057,0.00071570090882138967
2056,0.00075977293888199453
2055,0.00080578402356163694
2054,0.00085377463639247015
2053,0.00090378365167285122
2052,0.00095584820041836932
2051,0.0010100035262685346
2050,0.0010662828417472064
2049,0.0011247171852759134
2048,0.0011853352793383635
2047,0.001248163390193279
