big_demand,prob_demand
2665,7.2433858232326626E-05
2666,6.6964306593762251E-05
2667,6.1844176966777955E-05
2668,5.7055685293255412E-05
2669,5.2581659638745004E-05
2670,4.8405536714241655E-05
2671,4.4511357248578072E-05
2672,4.0883760280245825E-05
2673,3.7507976437199283E-05
2674,3.4369820272760891E-05
2675,3.1455681725132417E-05
2676,2.87525167672399E-05
2677,2.6247837312705195E-05
2678,2.3929700442655748E-05
2679,2.1786697016864559E-05
2680,1.98079397313631E-05
2681,1.7983050683199828E-05
2682,1.6302148501436118E-05
2683,1.4755835101786216E-05
2684,1.3335182120528748E-05
2685,1.203171708145222E-05
2686,1.083740934765425E-05
2687,9.7446559080021521E-06
2688,8.7462670459904037E-06
2689,7.8354519366048932E-06
2690,7.005804214634621E-06
2691,6.2512875556657828E-06
2692,5.5662213087593345E-06
2693,4.9452662175589084E-06
2694,4.3834102643093909E-06
2695,3.8759546689951986E-06
2696,3.4185000735386487E-06
2697,3.0069329387404523E-06
2698,2.6374121794033679E-06
2699,2.306356060863381E-06
2700,2.0104293779672155E-06
2701,1.7465309353870553E-06
2702,1.5117813460591966E-06
2703,1.3035111624789674E-06
2704,1.1192493535850677E-06
2705,9.5671213802782341E-07
2706,8.137921827426055E-07
2707,6.8854817394589154E-07
2708,5.7919476594178921E-07
2709,4.8409291147409838E-07
2710,4.017405757869481E-07
2711,3.3076383506803741E-07
2712,2.6990835854456493E-07
2713,2.1803127218527E-07
2714,1.7409340073328618E-07
2715,1.371518836550032E-07
2716,1.0635315953974931E-07
2717,8.0926312523940925E-08
2718,6.01767734408672E-08
2719,4.3480367612134919E-08
2720,3.027770049801703E-08
2721,2.0068871809424176E-08
2722,1.2408508151929839E-08
2723,6.9011038197790755E-09
2724,3.196658982165532E-09
2725,9.8660420246529165E-10
2552,0.007005682136722125
2553,0.0069197136498295323
2554,0.0068318726583912635
2555,0.006742253036174717
2556,0.0066509497017125958
2557,0.0065580584585789546
2558,0.0064636758357952987
2559,0.0063678989287195139
2560,0.0062708252407645427
2561,0.0061725525262877751
2562,0.0060731786349847543
2563,0.0059728013581129428
2564,0.0058715182768624453
2565,0.0057694266131810973
2566,0.0056666230833510769
2567,0.0055632037546032905
2568,0.0054592639050442182
2569,0.005354897887157848
2570,0.0052501989951325313
2571,0.0051452593362495865
2572,0.0050401697065567026
2573,0.0049350194710352825
2574,0.0048298964484564926
2575,0.0047248868011059361
2576,0.00462007492954215
2577,0.0045155433725387693
2578,0.0044113727123449246
2579,0.0043076414853829986
2580,0.0042044260984872486
2581,0.0041018007507713254
2582,0.0039998373611970671
2583,0.0038986055019014734
2584,0.00379817233732341
2585,0.0036986025691562083
2586,0.0035999583871374132
2587,0.0035022994256719308
2588,0.0034056827262703405
2589,0.0033101643283987314
2590,0.0032157958810808238
2591,0.0031226263762360149
2592,0.0030307021330438105
2593,0.0029400667878461692
2594,0.0028507612894903109
2595,0.0027628239000025848
2596,0.002676290200472478
2597,0.0025911931020150577
2598,0.002507562861669789
2599,0.0024254271030840265
2600,0.0023448108418205032
2601,0.0022657365151196843
2602,0.002188224866919752
2603,0.0021122932348587426
2604,0.00203795649897685
2605,0.0019652271270915633
2606,0.0018941152236841288
2607,0.0018246285820923589
2608,0.00175677273980125
2609,0.0016905510366198621
2610,0.00162596467553078
2611,0.001563012785996892
2612,0.0015016924895094178
2613,0.0014419989671609244
2614,0.0013839255290275822
2615,0.0013274636851460042
2616,0.0012726032178718061
2617,0.001219332255409335
2618,0.0011676373463049632
2619,0.001117503534699813
2620,0.0010689144361417826
2621,0.0010218523137612769
2622,0.00097629815461996777
2623,0.00093223174604738983
2624,0.00088963175178595965
2625,0.00084847578777122283
2626,0.00080874049738069811
2627,0.00077040162599151447
2628,0.00073343409469421768
2629,0.00069781207301746579
2630,0.00066350905052595338
2631,0.00063049790716165682
2632,0.0005987509822064144
2633,0.00056824014175187068
2634,0.00053893684457091576
2635,0.00051081220629288937
2636,0.00048383706179298911
2637,0.00045798202571444843
2638,0.00043321755105016373
2639,0.00040951398571846895
2640,0.00038684162707568518
2641,0.00036517077431588447
2642,0.000344471778715956
2643,0.00032471509169157127
2644,0.00030587131063693315
2645,0.0002879112225283039
2646,0.00027080584527817731
2647,0.00025452646683359981
2648,0.00023904468201853106
2649,0.00022433242712626051
2650,0.00021036201227374429
2651,0.00019710615153530097
2652,0.00018453799087838515
2653,0.00017263113392914858
2654,0.00016135966560019245
2655,0.00015069817361731077
2656,0.0001406217679861169
2657,0.00013110609844324813
2658,0.00012212736994033458
2659,0.00011366235621213037
2660,0.00010568841148311215
2661,9.81834803694778E-05
2662,9.1126106035824836E-05
2663,8.4495436667851465E-05
2664,7.82712303242288E-05
