big_demand,prob_lead_demand
690,0.015929876392507342
691,0.015885150716283838
692,0.015816229915590223
693,0.015723439306864737
694,0.015607206703256859
695,0.015468059256472178
696,0.015306619632989123
697,0.015123601562378139
698,0.014919804800911323
699,0.014696109558568888
700,0.014453470441878018
701,0.014192909968722479
702,0.013915511714307795
703,0.013622413149837498
704,0.01331479823714142
705,0.012993889843495735
706,0.012660942041194573
707,0.012317232356091074
708,0.011964054028343043
709,0.011602708347007556
710,0.011234497117963052
711,0.010860715321939281
712,0.010482644016249026
713,0.010101543530190295
714,0.0097186470000742813
715,0.0093351542854873161
716,0.008952226303769269
717,0.0085709798148418236
718,0.00819248268350524
719,0.0078177496411971532
720,0.00744773856402734
721,0.00708334727872284
722,0.0067254109029909756
723,0.0063746997217845013
724,0.006031928654281587
725,0.0056977327785176111
726,0.0053726794401336014
727,0.0050572681548476028
728,0.004751930987413072
729,0.0044570333830803496
730,0.0041728754244020737
731,0.0038996934834553991
732,0.0036376681853966548
733,0.0033869143366932267
734,0.0031474901797236866
735,0.0029194002698585261
736,0.0027025985719276481
737,0.0024969917385649566
738,0.0023024425331433481
739,0.0021187733606295362
740,0.0019457698706720097
741,0.0017831845985572857
742,0.001630740611296504
743,0.0014881351280000307
744,0.0013550430858239172
745,0.0012311206250887258
746,0.0011160084696377882
747,0.0010093351810776081
748,0.00091072026818773727
749,0.000819777135462391
750,0.00073611585741461855
751,0.00065934576790194546
752,0.0005890778562890642
753,0.00052492696472091805
754,0.00046651378311462057
755,0.00041346664067131594
756,0.00036542309474347568
757,0.00032203131975733093
758,0.00028295130057601886
759,0.00024785583619192246
760,0.00021643136095514333
761,0.00018837859168042674
762,0.00016341300993090834
763,0.0001412651895595226
764,0.00012168098020512394
765,0.00010442155789883387
766,8.92633542461823E-05
767,7.599787582214091E-05
768,6.4431425459320112E-05
769,5.4384737034678487E-05
770,4.5692535177310151E-05
771,3.8203031039341013E-05
772,3.1777364903639935E-05
773,2.6289005955734561E-05
774,2.1623119032672837E-05
775,1.7675907588138903E-05
776,1.4353941490384528E-05
777,1.157347760688391E-05
778,9.2597804364167356E-06
779,7.3464493348163459E-06
780,5.7747581540609455E-06
781,4.4930123847309395E-06
782,3.455928167834881E-06
783,2.6240368319792739E-06
784,1.9631179236916589E-06
785,1.4436630396608116E-06
786,1.040372146255658E-06
787,7.3168348960933406E-07
788,4.9933766355075E-07
789,3.2797591647028319E-07
790,2.0477234450107672E-07
791,1.1909923879403782E-07
792,6.2224529717406309E-08
793,2.7040000059793954E-08
794,7.8187213529464489E-09
