s_Q,prob_lead_lifetime
1171,4.7994636256904574E-17
1172,3.3755372044685938E-16
1173,1.3828356282901432E-15
1174,4.309839714881778E-15
1175,1.131695046279928E-14
1176,2.6376130598375094E-14
1177,5.6269392820431931E-14
1178,1.1208448707683005E-13
1179,2.1133032576465167E-13
1180,3.808779725941228E-13
1181,6.6098869963945694E-13
1182,1.1107585685318426E-12
1183,1.8153913753968124E-12
1184,2.895811059825987E-12
1185,4.5212435689188362E-12
1186,6.9255397720108353E-12
1187,1.0428178776433912E-11
1188,1.5461088708877479E-11
1189,2.2602653901669062E-11
1190,3.2620548067508393E-11
1191,4.6525347489792332E-11
1192,6.5637241958792127E-11
1193,9.1668580041494442E-11
1194,1.268254656136359E-10
1195,1.73932171161577E-10
1196,2.3658275734624181E-10
1197,3.1932499526731893E-10
1198,4.2788248568584143E-10
1199,5.6942176638385671E-10
1200,7.5287220334833818E-10
1201,9.8930758224448278E-10
1202,1.2923995624884876E-09
1203,1.6789545359618697E-09
1204,2.1695469547638722E-09
1205,2.7892638659032656E-09
1206,3.56857722366787E-09
1207,4.544362550260249E-09
1208,5.7610846891606823E-09
1209,7.2721737497238752E-09
1210,9.1416168808218146E-09
1211,1.1445794239719411E-08
1212,1.4275590442104706E-08
1213,1.7738815890824658E-08
1214,2.1962975682913843E-08
1215,2.7098427283172487E-08
1216,3.33219718215127E-08
1217,4.0840927711360227E-08
1218,4.9897739285257821E-08
1219,6.0775177285728281E-08
1220,7.3802192314994556E-08
1221,8.9360486712923746E-08
1222,1.0789187477094814E-07
1223,1.2990650566862764E-07
1224,1.5599202800220671E-07
1225,1.8682377921933979E-07
1226,2.2317608763446477E-07
1227,2.6593477892329997E-07
1228,3.1611098302562228E-07
1229,3.7485634116062315E-07
1230,4.4347971611133065E-07
1231,5.2346551199132065E-07
1232,6.1649371229082982E-07
1233,7.244617470283476E-07
1234,8.4950830122141051E-07
1235,9.9403917754634181E-07
1236,1.1607553258465737E-06
1237,1.3526831511106417E-06
1238,1.573207209319402E-06
1239,1.826105397391603E-06
1240,2.1155867390053952E-06
1241,2.446331862258846E-06
1242,2.8235362579172705E-06
1243,3.25295639826013E-06
1244,3.740958786192692E-06
1245,4.2945719922403307E-06
1246,4.92154172317412E-06
1247,5.6303889503881531E-06
1248,6.4304711085281059E-06
1249,7.3320463553018952E-06
1250,8.3463408618262551E-06
1251,9.48561907920705E-06
1252,1.0763256901456432E-05
1253,1.2193817617137218E-05
1254,1.379313051242784E-05
1255,1.5578371956643717E-05
1256,1.7568148767703477E-05
1257,1.9782583619683164E-05
1258,2.2243402217575459E-05
1259,2.4974021925805154E-05
1260,2.7999641497117187E-05
1261,3.1347331507342231E-05
1262,3.504612505947916E-05
1263,3.912710827776732E-05
1264,4.3623510069222732E-05
1265,4.8570790586797204E-05
1266,5.4006727785203709E-05
1267,5.9971501417902742E-05
1268,6.6507773782134956E-05
1269,7.3660766478618269E-05
1270,8.14783324140286E-05
1271,9.0011022238082472E-05
1272,9.9312144373410756E-05
1273,0.00010943781776590105
1274,0.00012044701645628755
1275,0.00013240160505095507
1276,0.000145366364151685
1277,0.00015940900479088232
1278,0.00017460017091116707
1279,0.0001910134289265438
1280,0.00020872524340712425
1281,0.00022781493794100303
1282,0.00024836464024575523
1283,0.00027045921062851237
1284,0.00029418615292799545
1285,0.00031963550711452255
1286,0.0003468997227751131
1287,0.00037607351277051332
1288,0.0004072536864194573
1289,0.00044053896164274555
1290,0.000476029755585795
1291,0.0005138279533331003
1292,0.00055403665443139139
1293,0.00059675989704992445
1294,0.00064210235972601642
1295,0.00069016904077121011
1296,0.00074106491554785481
1297,0.00079489457196685537
1298,0.000851761824704237
1299,0.00091176930878623659
1300,0.00097501805334908515
1301,0.0010416070365395964
1302,0.0011116327226851524
1303,0.0011851885830257286
1304,0.0012623646014649152
1305,0.0013432467669605768
1306,0.0014279165543375299
1307,0.0015164503954630724
1308,0.0016089191428803019
1309,0.0017053875281424259
1310,0.0018059136172325449
1311,0.001910548265586124
1312,0.0020193345753564537
1313,0.0021323073576754764
1314,0.0022494926027620231
1315,0.0023709069608156782
1316,0.0024965572367060267
1317,0.0026264399015226117
1318,0.002760540624089832
1319,0.0028988338255718322
1320,0.0030412822602947425
1321,0.0031878366258965107
1322,0.0033384352058773233
1323,0.0034930035475660343
1324,0.0036514541784392336
1325,0.0038136863636300694
1326,0.0039795859073429411
1327,0.0041490250007483057
1328,0.0043218621187690728
1329,0.0044979419679869554
1330,0.0046770954876942652
1331,0.0048591399058946884
1332,0.0050438788518165521
1333,0.0052311025262450125
1334,0.0054205879307067878
1335,0.0056120991562537874
1336,0.0058053877322920139
1337,0.0060001930355907491
1338,0.0061962427592866355
1339,0.00639325344136903
1340,0.0065909310517998643
1341,0.0067889716370841541
1342,0.00698706202076978
1343,0.007184880558018308
1344,0.0073820979420552487
1345,0.0075783780599807428
1346,0.0077733788951019874
1347,0.0079667534726395837
1348,0.0081581508453634245
1349,0.0083472171154319579
1350,0.0085335964884439234
1351,0.0087169323554659815
1352,0.0088968683985749687
1353,0.0090730497152517534
1354,0.0092451239567861825
1355,0.0094127424757019743
1356,0.009575561477086162
1357,0.0097332431686132162
1358,0.0098854569039885046
1359,0.010031880314501156
1360,0.01017220042337259
1361,0.010306114737615018
1362,0.010433332312173572
1363,0.010553574781216733
1364,0.010666577351562057
1365,0.010772089753377168
1366,0.010869877143478923
1367,0.01095972095676539
1368,0.01104141970155521
1369,0.011114789694874861
1370,0.011179665734024999
1371,0.011235901701071058
1372,0.011283371097238265
1373,0.011321967504544547
1374,0.01135160497237587
1375,0.011372218327092749
1376,0.011383763403153568
1377,0.011386217194645788
1378,0.011379577926528764
1379,0.011363865045307989
1380,0.011339119129278144
1381,0.011305401718888277
1382,0.011262795068194139
1383,0.011211401818767706
1384,0.011151344597829195
1385,0.0110827655427504
1386,0.011005825754447087
1387,0.010920704682530633
1388,0.010827599445422397
1389,0.010726724088946673
1390,0.010618308787207834
1391,0.010502598989822335
1392,0.010379854519815608
1393,0.010250348626705342
1394,0.010114366999476654
1395,0.009972206744308541
1396,0.0098241753320353325
1397,0.00967058952042088
1398,0.0095117742563861352
1399,0.0093480615633637319
1400,0.0091797894189551647
1401,0.0090073006280383359
1402,0.0088309416964162165
1403,0.0086510617100112822
1404,0.0084680112244974529
1405,0.0082821411701212329
1406,0.0080938017762993853
1407,0.0079033415203920883
1408,0.0077111061048405188
1409,0.0075174374666279516
1410,0.0073226728227747786
1411,0.0071271437553136283
1412,0.0069311753389119284
1413,0.0067350853140183348
1414,0.0065391833081088627
1415,0.0063437701072997631
1416,0.00614913698028008
1417,0.0059555650561991264
1418,0.0057633247578249489
1419,0.005572675290971686
1420,0.0053838641908779475
1421,0.0051971269259075961
1422,0.0050126865586399448
1423,0.0048307534641204367
1424,0.0046515251047568075
1425,0.00447518586107145
1426,0.004301906917259078
1427,0.0041318462002516683
1428,0.0039651483707607424
1429,0.0038019448645516831
1430,0.0036423539820065413
1431,0.0034864810238515033
1432,0.0033344184707635393
1433,0.0031862462044278581
1434,0.0030420317674941209
1435,0.0029018306597750603
1436,0.0027656866679459892
1437,0.0026336322259376721
1438,0.0025056888031679161
1439,0.0023818673177283044
1440,0.0022621685716316775
1441,0.0021465837052322581
1442,0.0020350946679531527
1443,0.0019276747024945156
1444,0.0018242888397490117
1445,0.0017248944017183756
1446,0.0016294415098049039
1447,0.0015378735959433692
1448,0.0014501279141413035
1449,0.0013661360501074525
1450,0.0012858244267685516
1451,0.0012091148036019392
1452,0.0011359247678449902
1453,0.001066168215780779
1454,0.00099975582244145539
1455,0.0009365954982156516
1456,0.00087659283099257937
1457,0.00081965151262241459
1458,0.00076567374861911161
1459,0.00071456065017681586
1460,0.00066621260771398082
1461,0.00062052964529916142
1462,0.0005774117554484204
1463,0.00053675921391588028
1464,0.00049847287422544835
1465,0.00046245444181251404
1466,0.00042860672775910959
1467,0.00039683388221416465
1468,0.0003670416076917574
1469,0.00033913735253439874
1470,0.00031303048491517529
1471,0.00028863244783188744
1472,0.00026585689561806563
1473,0.0002446198125599326
1474,0.00022483961426501329
1475,0.00020643723247729286
1476,0.00018933618407571056
1477,0.00017346262502754365
1478,0.0001587453900960985
1479,0.00014511601912335143
1480,0.0001325087707230625
1481,0.00012086062422872576
1482,0.00011011127074388616
1483,0.0001002030941401819
1484,9.1081142841362E-05
1485,8.2693093219846829E-05
1486,7.4989205416560386E-05
1487,6.79222723751496E-05
1488,6.1447562858726163E-05
1489,5.5522759191311171E-05
1490,5.01078904376251E-05
1491,4.5165261704124936E-05
1492,4.0659380211617573E-05
1493,3.6556878755730672E-05
1494,3.2826437136341631E-05
1495,2.9438702101075918E-05
1496,2.6366206311496334E-05
1497,2.3583286803900688E-05
1498,2.1066003379995602E-05
1499,1.8792057326364002E-05
1500,1.674071082581911E-05
1501,1.4892707388641637E-05
1502,1.3230193597511742E-05
1503,1.1736642426833158E-05
1504,1.0396778365244515E-05
1505,9.1965045395402414E-06
1506,8.1228320090810356E-06
1507,7.1638113721411886E-06
1508,6.3084667995798256E-06
1509,5.54673258677994E-06
1510,4.8693922920019938E-06
1511,4.2680205081613614E-06
1512,3.7349272955611437E-06
1513,3.2631052852545674E-06
1514,2.8461794465692448E-06
1515,2.4783594976582981E-06
1516,2.1543949248671397E-06
1517,1.8695325651199889E-06
1518,1.6194766953493818E-06
1519,1.4003515642820872E-06
1520,1.2086662943606176E-06
1521,1.0412820753235365E-06
1522,8.9538156586260975E-07
1523,7.6844041574333927E-07
1524,6.5820081773918882E-07
1525,5.6264699658354581E-07
1526,4.7998254087434631E-07
1527,4.0860948344366896E-07
1528,3.4710903574884911E-07
1529,2.9422388270057211E-07
1530,2.4884194562011421E-07
1531,2.099815228198777E-07
1532,1.7677771951285652E-07
1533,1.4847008131664827E-07
1534,1.2439134846875048E-07
1535,1.0395725095849444E-07
1536,8.6657268057273349E-08
1537,7.2046279146759074E-08
1538,5.9737036262493392E-08
1539,4.9393392349327621E-08
1540,4.0724222831163936E-08
