s_Q,prob_lead_lifetime
200,1.5848652403417295E-14
201,1.3754348811930242E-13
202,6.8964161412032565E-13
203,2.6096025822378513E-12
204,8.2540438146880026E-12
205,2.2993544325158582E-11
206,5.818831048398175E-11
207,1.3648117900214784E-10
208,3.00840161237795E-10
209,6.2947704494615649E-10
210,1.2597161560925629E-09
211,2.4251495946439852E-09
212,4.5120581285829643E-09
213,8.1431680658844E-09
214,1.4299418613389959E-08
215,2.449358769861981E-08
216,4.1013407535836376E-08
217,6.72562109157605E-08
218,1.0818216849216763E-07
219,1.7091874610826227E-07
220,2.6555501594114453E-07
221,4.0617071955548548E-07
222,6.121512574800547E-07
223,9.0984574450334751E-07
224,1.3346305072276345E-06
225,1.9334444557439E-06
226,2.767865042696183E-06
227,3.9177934448413057E-06
228,5.485814511776901E-06
229,7.6022902434969114E-06
230,1.0431234447649271E-05
231,1.4177000199052715E-05
232,1.9091790293303933E-05
233,2.5483973706345523E-05
234,3.3727158031691477E-05
235,4.4269929040428822E-05
236,5.7646124332425835E-05
237,7.4485459224391386E-05
238,9.5524270646471721E-05
239,0.00012161609034523014
240,0.00015374170393608777
241,0.00019301829947527838
242,0.00024070726069356976
243,0.00029822011853576923
244,0.00036712214305874969
245,0.00044913303891775004
246,0.00054612420443594283
247,0.00066011202918970818
248,0.00079324674036988362
249,0.00094779636559792952
250,0.0011261254604319137
251,0.0013306683527171106
252,0.0015638967825607739
253,0.0018282819644125279
254,0.0021262512637801145
255,0.0024601398618096038
256,0.0028321379715604716
257,0.00324423436468148
258,0.0036981571599079511
259,0.0041953130084170205
260,0.0047367259782044148
261,0.005322977582919928
262,0.00595414951281622
263,0.006629770699962791
264,0.0073487703808614944
265,0.0081094388023960386
266,0.0089093971484154218
267,0.009745578142611077
268,0.010614218608915441
269,0.011510865045627134
270,0.012430392997995806
271,0.013367040702146444
272,0.014314457128881105
273,0.015265764188502355
274,0.016213632478105467
275,0.017150369572464109
276,0.01806801949090403
277,0.01895847162766906
278,0.019813577124201634
279,0.020625270399452791
280,0.021385693348620068
281,0.022087319579627483
282,0.022723075986241747
283,0.023286458960686474
284,0.02377164262824049
285,0.024173576640268667
286,0.024488071286587396
287,0.024711867976793173
288,0.0248426934846674
289,0.024879296739732271
290,0.024821467373566022
291,0.024670035672671932
292,0.024426854040973618
293,0.024094760519734183
294,0.023677525337562112
295,0.023179781855759706
296,0.022606943623378416
297,0.021965109552480853
298,0.02126095945964504
299,0.020501642389271237
300,0.019694660234599204
301,0.018847749202723609
302,0.017968761631702752
303,0.017065550564764383
304,0.016145859324100897
305,0.015217218112047338
306,0.01428684940910992
307,0.013361583645890194
308,0.01244778630961115
309,0.011551297316099067
310,0.010677383144987748
311,0.0098307019093623431
312,0.0090152812201435371
313,0.008234508418124677
314,0.0074911324895203
315,0.0067872767594736021
316,0.0061244612760724482
317,0.0055036336573893157
318,0.0049252070767620117
319,0.0043891040064192779
320,0.003894804324834755
321,0.0034413964159223298
322,0.0030276299445146848
323,0.0026519690779241429
324,0.0023126450326743956
325,0.0020077069533501247
326,0.0017350702714927166
327,0.0014925618412117534
328,0.0012779612996417684
329,0.0010890382499141279
330,0.00092358500779465933
331,0.00077944478715302875
332,0.00065453532109512763
333,0.00054686802285760215
334,0.00045456288199256317
335,0.00037585936622652467
336,0.00030912365749981909
337,0.00025285259253940445
338,0.00020567470472062149
339,0.00016634877621019313
340,0.00013376030901514645
341,0.00010691631231653932
342,8.4938783211028685E-05
343,6.70572306112053E-05
344,5.2600559424325411E-05
345,4.0988595995548007E-05
346,3.1723497801441122E-05
347,2.4381251909932776E-05
348,1.8603429051008641E-05
349,1.4089324268096617E-05
350,1.0588581836661951E-05
351,7.8943720228555411E-06
352,5.8371606885244E-06
353,4.2790899196133414E-06
354,3.1089688229987594E-06
355,2.2378582507287259E-06
356,1.59522133170007E-06
357,1.125602970377669E-06
358,7.8579560714140295E-07
359,5.4244513394852922E-07
360,3.700495327466785E-07
361,2.4930316233750872E-07
362,1.6574131175530761E-07
363,1.0864230737944946E-07
364,7.014779011918997E-08
365,4.4565553765633971E-08
366,2.7823278864989056E-08
367,1.7045465175840884E-08
368,1.0229708281181852E-08
369,6.0020799723047676E-09
370,3.4346879593479048E-09
371,1.9114666900971827E-09
372,1.0308692351508738E-09
373,5.36390510061545E-10
374,2.6776878112209794E-10
375,1.2730963330614519E-10
376,5.7084961346636187E-11
377,2.3813086792507141E-11
378,9.0598286419728554E-12
379,3.048470933719224E-12
380,8.6116028949779022E-13
381,1.8443047640650774E-13
382,2.2928111776630932E-14
