big_demand,prob_demand
145,0.0026870620096036378
122,0.037676456592782716
123,0.037082766973623268
124,0.036184835211068113
125,0.035005877878477677
126,0.0335751213390853
127,0.031926660699202629
128,0.030098185488057611
129,0.028129634428412653
130,0.026061841530103977
131,0.023935232289184882
132,0.021788622481835135
133,0.019658163490783157
134,0.017576467940069857
135,0.015571938308363233
136,0.013668363571722724
137,0.011884559743013725
138,0.01023440140287738
139,0.0087270472784327247
140,0.0073671339852539883
141,0.0061551902556623
142,0.0050882292359935273
143,0.0041603326163503684
144,0.0033632612625701958
146,0.0021206447810921173
147,0.00165230958093598
148,0.0012702086471739617
149,0.000962734698960828
150,0.00071883136879817
151,0.00052822633987548726
152,0.00038159127192803242
153,0.00027063527400283119
154,0.00018814051911600298
155,0.00012794968431022738
156,8.4915342549046768E-05
157,5.4821328574551406E-05
158,3.4285539437043443E-05
159,2.0652698055390606E-05
160,1.1884394119806635E-05
161,6.4523177725349366E-06
162,3.2391214728982776E-06
163,1.4498883731675274E-06
164,5.3584609406100261E-07
165,1.3081817867597656E-07
