s_Q,prob_lead_lifetime
662,2.122818880358652E-23
663,2.4521406844018139E-22
664,1.5694212366376995E-21
665,7.3464250273760029E-21
666,2.8061480557908342E-20
667,9.265162599427333E-20
668,2.7381854090768273E-19
669,7.41244409768227E-19
670,1.8680043970139123E-18
671,4.4346663324901486E-18
672,1.0007131450148877E-17
673,2.1615025024327428E-17
674,4.4937462717372894E-17
675,9.0326941378579177E-17
676,1.761909452372146E-16
677,3.3453440282871117E-16
678,6.1988610578557768E-16
679,1.1234464477228207E-15
680,1.9951817202829982E-15
681,3.4778595614831533E-15
682,5.9588162195176628E-15
683,1.0047762955119014E-14
684,1.6692432851211777E-14
685,2.7348677694443617E-14
686,4.4228186932029027E-14
687,7.0655885666227115E-14
688,1.1158100684896125E-13
689,1.743017565241375E-13
690,2.6948458172004E-13
691,4.1258679633366995E-13
692,6.2582758290255236E-13
693,9.4089948286317371E-13
694,1.4026732766655738E-12
695,2.0742271545192986E-12
696,3.0436305843894341E-12
697,4.4330395137421264E-12
698,6.4108187967663E-12
699,9.2076075868538366E-12
700,1.3137492912617092E-11
701,1.8625766498464734E-11
702,2.6245122776053307E-11
703,3.6762626853724323E-11
704,5.1200357365752979E-11
705,7.0913330825357158E-11
706,9.7689164708824014E-11
707,1.3387496283402326E-10
708,1.825381393166492E-10
709,2.4766937130621251E-10
710,3.3443762513124942E-10
711,4.4950927953854228E-10
712,6.0144582260361521E-10
713,8.01197480153691E-10
714,1.0627135032111298E-09
715,1.40369376565496E-09
716,1.8465108722077271E-09
717,2.4193372276249183E-09
718,3.1575175523940932E-09
719,4.1052342348424674E-09
720,5.3175207748493083E-09
721,6.8626874940624087E-09
722,8.825233757334707E-09
723,1.1309332266315307E-08
724,1.4442983643874505E-08
725,1.8382953619201643E-08
726,2.3320620734202242E-08
727,2.948887969997489E-08
728,3.7170264403733529E-08
729,4.6706475152377466E-08
730,5.8509517070595657E-08
731,7.3074680656969026E-08
732,9.099562132079363E-08
733,1.1298182222182901E-07
734,1.3987875382288749E-07
735,1.7269107410513023E-07
736,2.1260924520252691E-07
737,2.6103997504433347E-07
738,3.1964092615104344E-07
739,3.9036016764231295E-07
740,4.7548088034600209E-07
741,5.7767185813126552E-07
742,7.0004438063170512E-07
743,8.4621606270083239E-07
744,1.020382313491153E-06
745,1.22739606212503E-06
746,1.4728564266012208E-06
747,1.7632070168454343E-06
748,2.10584457057959E-06
749,2.5092386207955295E-06
750,2.9830628848563447E-06
751,3.5383390463437379E-06
752,4.1875935704181672E-06
753,4.9450281503353758E-06
754,5.826704325543126E-06
755,6.8507427391616059E-06
756,8.0375374133718057E-06
757,9.4099853141129141E-06
758,1.0993731350439502E-05
759,1.2817428807962247E-05
760,1.4913015049211012E-05
761,1.7316002125935043E-05
762,2.0065781738950762E-05
763,2.3205943750093325E-05
764,2.6784607198366067E-05
765,3.0854762499096218E-05
766,3.5474623211761622E-05
767,4.070798545052049E-05
768,4.6624592683167152E-05
769,5.330050332151204E-05
770,6.0818458151797255E-05
771,6.92682442909337E-05
772,7.8747051986821E-05
773,8.9359820212997682E-05
774,0.00010121956664407611
775,0.00011444769724400094
776,0.00012917429035972389
777,0.00014553834989439838
778,0.00016368802184297981
779,0.00018378076821577114
780,0.00020598349215879082
781,0.00023047260791077129
782,0.0002574340491220896
783,0.00028706320900786212
784,0.00031956480582250686
785,0.00035515266723268031
786,0.0003940494273356109
787,0.00043648613032589394
788,0.00048270173516053719
789,0.00053294251601334729
790,0.0005874613538486579
791,0.00064651691508279987
792,0.00071037271404037589
793,0.00077929605675075065
794,0.00085355686456631524
795,0.000933426377114557
796,0.0010191757352159229
797,0.0011110744456023184
798,0.0012093887305487914
799,0.0013143797668737276
800,0.0014263018201595376
801,0.0015454002814834422
802,0.0016719096154123533
803,0.0018060512294913607
804,0.0019480312769252419
805,0.0020980384055986363
806,0.0022562414679846675
807,0.0024227872078341327
808,0.0025977979407983388
809,0.0027813692472982523
810,0.0029735676969909314
811,0.0031744286250818231
812,0.0033839539814697907
813,0.0036021102742726354
814,0.0038288266296484324
815,0.0040639929899867356
816,0.0043074584724813493
817,0.0045590299098014573
818,0.00481847059404259
819,0.005085499244357243
820,0.0053597892176340091
821,0.0056409679803142909
822,0.0059286168579101052
823,0.0062222710770218825
