big_demand,prob_lead_demand
133,2.0582137380202531E-05
132,5.4697558823528387E-05
131,0.0001079164653489523
130,0.00018731734218936893
129,0.00030165665184715392
128,0.00046147909321270111
127,0.00067914008834917407
126,0.0009687127668021612
125,0.0013457557909468826
124,0.0018269261568301261
123,0.0024294322847803369
122,0.0031703363046286749
121,0.0040657288822493884
120,0.0051298133112776846
119,0.0063739459919175973
118,0.0078056863467501755
117,0.00942790999241404
116,0.011238034926426648
115,0.013227402914401793
114,0.015380849154134717
113,0.017676484750536795
112,0.0200857101512111
111,0.022573474020933806
110,0.025098790344509018
109,0.02761552497081049
108,0.03007345886036562
107,0.032419626646167564
106,0.034599914389028978
105,0.036560879766182289
104,0.038251733253794273
103,0.03960999374851977
102,0.040613664529105864
101,0.041230808680439962
