big_demand,prob_demand
2258,4.8528611697384179E-05
2257,5.3198244511495687E-05
2256,5.8238547924227685E-05
2255,6.3672410079299019E-05
2254,6.95236531960778E-05
2253,7.5817040040943471E-05
2252,8.2578278209866407E-05
2251,8.9834022087649371E-05
2250,9.761187235006039E-05
2249,0.0001059403728763677
2284,2.3352986128229924E-06
2285,2.0037606946243117E-06
2286,1.711930076476161E-06
2287,1.4558574480927013E-06
2288,1.2319121714133167E-06
2289,1.0367629048470459E-06
2290,8.6735889377651239E-07
2291,7.2091194517158365E-07
2292,5.9487910013556138E-07
2293,4.8694601435269848E-07
2294,3.9501105273586855E-07
2295,3.1717010109749812E-07
2296,2.5170209439365749E-07
2297,1.9705525802732493E-07
2298,1.5183405584789136E-07
2299,1.1478683585370156E-07
2300,8.4794162195237207E-08
2301,6.0857819889369262E-08
2302,4.2090476689167176E-08
2303,2.7705984807337441E-08
2304,1.7010303660695352E-08
2305,9.3930234838439675E-09
2306,4.3194685464459624E-09
2307,1.323357793082572E-09
2264,2.7128319521403973E-05
2265,2.4488729326685447E-05
2266,2.2068938802705252E-05
2267,1.9853880398489965E-05
2268,1.7829264825753356E-05
2269,1.5981559186990245E-05
2270,1.4297964440461829E-05
2271,1.2766392311662407E-05
2272,1.1375441756947514E-05
2273,1.0114375080907304E-05
2274,8.9730938048045649E-06
2248,0.00011484900494158448
2247,0.00012436817856007151
2246,0.0001345292208550449
2245,0.00014536436133201914
2244,0.00015690671393830353
2243,0.0001691902557953788
2242,0.0001822498024963307
2241,0.00019612097986652065
2240,0.00021084019209235277
2239,0.00022644458613034968
2238,0.00024297201231679577
2237,0.00026046098110694949
2236,0.00027895061588226167
2235,0.00029848060177416885
2234,0.00031909113046385822
2233,0.00034082284092889353
2232,0.00036371675611976254
2231,0.00038781421556221922
2230,0.00041315680389471856
2229,0.00043978627536427333
2228,0.00046774447431864374
2227,0.00049707325174786583
2226,0.00052781437794371022
2225,0.00056000945136165832
2224,0.00059369980378636694
2223,0.00062892640191826812
2222,0.00066572974551591365
2221,0.00070414976224578759
2220,0.00074422569940855846
2219,0.00078599601272803885
2218,0.00082949825240636352
2217,0.00087476894666605126
2216,0.00092184348301656293
2215,0.00097075598749964327
2214,0.0010215392021840589
2213,0.0010742243611962209
2212,0.0011288410655885392
2211,0.0011854171573620928
2210,0.001243978592974276
2209,0.0013045493166753352
2208,0.0013671511340301952
2207,0.0014318035859934236
2206,0.00149852382391575
2205,0.0015673264858699504
2204,0.0016382235746922457
2203,0.0017112243381424256
2202,0.0017863351515917906
2201,0.0018635594036524935
2200,0.0019428973851650616
2199,0.0020243461819625923
2198,0.0021078995718304657
2197,0.0021935479260792178
2196,0.0022812781161455262
2195,0.0023710734256320695
2194,0.0024629122844239981
2193,0.0025567704712350882
2192,0.0026526199377026028
2191,0.0027504287455017385
2190,0.002850159882905269
2189,0.0029517733848793337
2188,0.0030552252416807379
2187,0.0031604673668921058
2186,0.0032674475741505398
2185,0.0033761095628580015
2184,0.0034863929131414709
2183,0.0035982330903092967
2182,0.0037115614590272979
2181,0.0038263053074140164
2180,0.0039423878812291238
2179,0.0040597284283026037
2178,0.004178242253324544
2177,0.0042978407830870551
2176,0.0044184316422399717
2175,0.0045399187395919645
2174,0.0046622023649572041
2173,0.0047851792965161455
2172,0.0049087429186263909
2171,0.0050327833499868579
2170,0.00515718758202501
2169,0.0052818396273435269
2168,0.0054066194216427308
2167,0.0055314053677504331
2166,0.0056560733768768641
2165,0.0057804970538827671
2164,0.00590454789126121
2163,0.0060280954714733992
2162,0.0061510076772473337
2161,0.0062731509094172159
2160,0.0063943903118517517
2159,0.0065145900029905356
2158,0.00663361331347979
2157,0.0067513230293721957
2156,0.006867581640330315
2155,0.0069822515922491214
2154,0.00709519554369128
2153,0.0072062766255078983
2152,0.0073153587029990219
2151,0.0074223066399512691
2150,0.007526986563874947
2149,0.0076292661317505879
2148,0.0077290147955840476
2147,0.0078261040670608538
2146,0.0079204077805847522
2145,0.00801180235398144
2144,0.0081001670461473985
2143,0.008185384210924752
2142,0.0082673395464868422
2141,0.0083459223395254533
2140,0.00842102570353891
2139,0.008492546810532027
2138,0.0085603871154519041
2137,0.00862445257270016
2136,0.0086846538440804172
2135,0.0087409064975610424
2134,0.0087931311962561442
2133,0.0088412538770534267
2132,0.00888520591834532
2131,0.0089249242963492844
2130,0.008960351729535224
2275,7.9421143789836331E-06
2276,7.0125438276140769E-06
2277,6.1760554094802706E-06
2278,5.42486437378466E-06
2279,4.7517038851181926E-06
2280,4.1498011868854268E-06
2281,3.612854067574429E-06
2282,3.1350076893517053E-06
2283,2.710831833560237E-06
2262,3.3131186120239553E-05
2261,3.6528674213405943E-05
2260,4.0214422597553547E-05
2259,4.4207686888547471E-05
2129,0.0089914368107113091
2263,3.0003576296026054E-05
